----------------------  実行情報  ----------------------
実行時間＝3866秒
個体数＝1400
合計世代数＝100
==============================
Total cost: -4328596.388615187
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量38位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糖町 (22810)

焼却施設数: 15
中継施設数: 13

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='sanpai'

unit ='t/year'

inc_size= [2454696, 1927231, 1107995, 1038822, 750794, 500705, 46228, 12611, 8020, 7524, 5751, 4237, 1455, 1422, 801]

inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '旭川市', '稚内市', '枝幸町', '初山別村', '豊富町', '浜頓別町', '猿払村', '天塩町', '遠別町', '中川町']
inc_blocks = [['岩見沢市', '三笠市', '南幌町', '月形町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村'], ['室蘭市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '平取町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '南富良野町', '和寒町', '剣淵町', '幌加内町'], ['音威子府村', '中川町'], ['小平町', '苫前町', '羽幌町', '初山別村'], ['遠別町'], ['天塩町'], ['稚内市'], ['猿払村'], ['浜頓別町', '中頓別町'], ['枝幸町', '雄武町'], ['豊富町', '幌延町'], ['本別町', '釧路市', '釧路町', '鶴居村', '白糖町']]

trans_size=[430316, 321259, 184942, 182814, 176442, 125721, 106618, 87021, 86082, 70429, 70361, 44305, 34474]
trans_facility = ['登別市', '帯広市', '函館市', '千歳市', '佐呂間町', '小樽市', '厚岸町', '標茶町', '雨竜町', '中標津町', '七飯町', '新冠町', '下川町']
trans_blocks = [['美唄市', '芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町'], ['夕張市', '由仁町', '長沼町', '栗山町', '千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['日高町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町'], ['七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['士別市', '名寄市', '下川町', '美深町', '滝上町', '興部町', '西興部村'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '大空町', '陸別町'], ['帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '足寄町', '浦幌町'], ['厚岸町', '浜中町', '根室市'], ['小清水町', '標茶町', '弟子屈町'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['新冠町', '千歳市']], [['伊達市'], ['七飯町', '函館市']], [['旭川市'], ['下川町', '雨竜町', '佐呂間町']], [['釧路市'], ['厚岸町', '中標津町', '標茶町', '帯広市']]]


---------------------  エネルギー情報  ---------------------
[163756.32954687494, 449958.0849645157, -5059768.060332058, 117457.25720547947]

EL_direct: {'苫小牧市': 42646.29514410417, '釧路市': 20151.016601083335, '室蘭市': 0.0, '札幌市': 38839.9047635625, '伊達市': 42552.494857979174, '旭川市': 16323.915537041667, '稚内市': 0.0, '枝幸町': 747.181719375, '初山別村': 1832.1120994583334, '豊富町': 373.68652343750006, '浜頓別町': 234.5103366666667, '猿払村': 0.0, '天塩町': 0.0, '遠別町': 0.0, '中川町': 55.211964166666675}
ED_inc: {'苫小牧市': -1665345.4860225616, '釧路市': -1307496.0998725493, '室蘭市': -751699.7916587504, '札幌市': -704770.5819706103, '伊達市': -509363.0326658874, '旭川市': -255400.02268205228, '稚内市': 44670.52942040367, '枝幸町': 22337.960883385094, '初山別村': 16455.456353243924, '豊富町': 15735.425910899805, '浜頓別町': 12985.139455218052, '猿払村': 10368.878516058216, '天塩町': 4524.448325401096, '遠別町': 4442.048348899897, '中川町': 2787.067326842596}

EL_indirect: {'登別市': 11276.222507056, '帯広市': 84386.31584460133, '函館市': 57475.875183248165, '千歳市': 24434.415311355835, '佐呂間町': 103866.3168054525, '小樽市': 17808.068771753005, '厚岸町': 31504.650773856003, '標茶町': 16105.766522904501, '雨竜町': 23607.63907508934, '中標津町': 20306.54428036, '七飯町': 33155.743898576, '新冠町': 14034.229075197502, '下川町': 11996.296915065668}
ED_trans: {'登別市': 26314.118136986304, '帯広市': 19645.20789041096, '函館市': 11309.32997260274, '千歳市': 11179.201315068492, '佐呂間町': 10789.549150684932, '小樽市': 7687.925260273973, '厚岸町': 6519.763726027399, '標茶町': 5321.393753424658, '雨竜町': 5263.973260273973, '中標津町': 4306.781589041097, '七飯町': 4302.623342465754, '新冠町': 2709.2810958904106, '下川町': 2108.108712328767}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6103/6725) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 平取町
indirect 苫小牧市(622/6725) t/day → receive from: 中継施設＝ 新冠町(44305) → receive from: 日高町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
千歳市(182814) → receive from: 夕張市, 由仁町, 長沼町, 栗山町, 千歳市, 恵庭市, 安平町, 占冠村
direct 釧路市(3676/5280) t/day → receive from: 本別町, 釧路市, 釧路町, 鶴居村, 白糖町
indirect 釧路市(1604/5280) t/day → receive from: 中継施設＝ 厚岸町(106618) → receive from: 厚岸町, 浜中町, 根室市
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
帯広市(321259) → receive from: 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 足寄町, 浦幌町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2502/2846) t/day → receive from: 岩見沢市, 三笠市, 南幌町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村
indirect 札幌市(344/2846) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1358/2057) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
indirect 伊達市(699/2057) t/day → receive from: 中継施設＝ 七飯町(70361) → receive from: 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
函館市(184942) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町
direct 旭川市(558/1372) t/day → receive from: 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 南富良野町, 和寒町, 剣淵町, 幌加内町
indirect 旭川市(814/1372) t/day → receive from: 中継施設＝ 下川町(34474) → receive from: 士別市, 名寄市, 下川町, 美深町, 滝上町, 興部町, 西興部村
雨竜町(86082) → receive from: 美唄市, 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町
佐呂間町(176442) → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 大空町, 陸別町
direct 稚内市(127/127) t/day → receive from: 稚内市
72: neval=1080{'avg': -4324198.374547985, 'max': -3490681.0037101577, 'min': -4327485.501871783} best=-4327485.501871783
73: neval=1090{'avg': -4323556.397440065, 'max': -3481513.926100962, 'min': -4327485.501871783} best=-4327485.501871783
74: neval=1072{'avg': -4322803.681075869, 'max': -3642054.797502033, 'min': -4327485.501871783} best=-4327485.501871783
75: neval=1077{'avg': -4319775.652076501, 'max': -2753163.3218380846, 'min': -4327485.501871783} best=-4327485.501871783
76: neval=1108{'avg': -4322475.901104716, 'max': -2958569.915639459, 'min': -4327485.501871783} best=-4327485.501871783
77: neval=1088{'avg': -4323098.7510074545, 'max': -3484839.5675981333, 'min': -4327485.501871783} best=-4327485.501871783
78: neval=1078{'avg': -4324580.224732714, 'max': -3651482.6818372393, 'min': -4327485.501871783} best=-4327485.501871783
79: neval=1078{'avg': -4323957.5758636, 'max': -2790436.7091335896, 'min': -4327485.501871783} best=-4327485.501871783
80: neval=1124{'avg': -4323223.690555807, 'max': -2775582.0000979714, 'min': -4327485.501871783} best=-4327485.501871783
81: neval=1097{'avg': -4322329.756582365, 'max': -3085375.949260199, 'min': -4327485.501871783} best=-4327485.501871783
82: neval=1127{'avg': -4320322.009464759, 'max': -2780970.900541185, 'min': -4327485.501871783} best=-4327485.501871783
83: neval=1107{'avg': -4323008.933454142, 'max': -3363578.829360914, 'min': -4327485.501871783} best=-4327485.501871783
84: neval=1125{'avg': -4318748.70605673, 'max': -3133286.5326904766, 'min': -4327485.501871783} best=-4327485.501871783
85: neval=1096{'avg': -4323175.496342053, 'max': -3525679.851648056, 'min': -4327485.501871783} best=-4327485.501871783
86: neval=1116{'avg': -4321445.066721141, 'max': -3199588.1268245834, 'min': -4327485.501871783} best=-4327485.501871783
87: neval=1104{'avg': -4323883.223213214, 'max': -3594855.7486911644, 'min': -4327485.501871783} best=-4327485.501871783
88: neval=1120{'avg': -4325230.995051201, 'max': -3639354.410788578, 'min': -4327485.501871783} best=-4327485.501871783
89: neval=1066{'avg': -4323865.198023386, 'max': -2979867.260059666, 'min': -4327485.501871783} best=-4327485.501871783
90: neval=1099{'avg': -4323033.086810285, 'max': -2884862.4115459826, 'min': -4328596.388615187} best=-4328596.388615187
91: neval=1094{'avg': -4324778.284670935, 'max': -3344846.035978652, 'min': -4328596.388615187} best=-4328596.388615187
92: neval=1104{'avg': -4323240.221556239, 'max': -3212236.9827029374, 'min': -4328596.388615187} best=-4328596.388615187
93: neval=1101{'avg': -4322183.577674389, 'max': -3025247.1026887754, 'min': -4328596.388615187} best=-4328596.388615187
94: neval=1101{'avg': -4323416.739144948, 'max': -3334114.5184055744, 'min': -4328596.388615187} best=-4328596.388615187
95: neval=1090{'avg': -4320311.609759863, 'max': -2743988.2847265247, 'min': -4328596.388615187} best=-4328596.388615187
96: neval=1114{'avg': -4322939.229084349, 'max': -2837431.6963895, 'min': -4328596.388615187} best=-4328596.388615187
97: neval=1112{'avg': -4324024.995847366, 'max': -3116071.3542488585, 'min': -4328596.388615187} best=-4328596.388615187
98: neval=1114{'avg': -4325958.355549669, 'max': -3174230.6149629457, 'min': -4328596.388615187} best=-4328596.388615187
99: neval=1117{'avg': -4323787.440396533, 'max': -3285757.5185598396, 'min': -4328596.388615187} best=-4328596.388615187
