--------------------  GAPlot_input  --------------------

inc_size= [1249, 341, 315, 254, 246, 174]
inc_facility = ['札幌市', '苫小牧市', '旭川市', '釧路市', '函館市', '帯広市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '寿都町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['千歳市', '室蘭市', '苫小牧市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '厚真町', '洞爺湖町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['島牧村', '黒松内町', '函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '紋別市', '佐呂間町', '遠軽町', '湧別町', '滝上町', '西興部村'], ['様似町', 'えりも町', '南富良野町', '占冠村', '訓子府町', '置戸町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町'], ['北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '大空町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[20, 5, 1, 1]
trans_facility = ['稚内市', '浜頓別町', '猿払村', '中頓別町']
trans_blocks = [['稚内市', '豊富町', '幌延町'], ['猿払村'], ['浜頓別町', '枝幸町', '興部町', '雄武町'], ['音威子府村', '中川町', '初山別村', '遠別町', '天塩町', '中頓別町']]

arrows = [[['旭川市'], ['浜頓別町', '中頓別町', '稚内市', '猿払村']]]

----------------------  実行情報  ----------------------
実行時間＝85秒
個体数＝500
合計世代数＝117
------------------------  前提  ------------------------

waste=kanen

ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

焼却施設数: 6
中継施設数: 4

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 110118.56417999999, '苫小牧市': 144536.67102, '旭川市': 77340.42015, '釧路市': 184372.83038999996, '函館市': 37565.28993, '帯広市': 27202.718790000003}
IC_inc: {'札幌市': 159815.1051030265, '苫小牧市': 57186.039128624805, '旭川市': 53973.50321662929, '釧路市': 46246.49216906523, '函館市': 45190.25558468947, '帯広市': 35203.63279034292}
OC_inc: {'札幌市': 66917.76362518221, '苫小牧市': 56334.55844093495, '旭川市': 56977.257112601044, '釧路市': 56736.3273906355, '函館市': 56503.77419685738, '帯広市': 51862.950323736724}

TC_indirect: {'稚内市': 10612.438158, '浜頓別町': 4190.6566680000005, '猿払村': 372.35844000000003, '中頓別町': 452.31201}
IC_trans: {'稚内市': 874.4197256190032, '浜頓別町': 300.9446974147046, '猿払村': 65.30153449482616, '中頓別町': 52.63048104873193}
OC_trans: {'稚内市': 45305.312267747926, '浜頓別町': 13437.795753404334, '猿払村': 3519.8367150750787, '中頓別町': 2814.983183027461}

=============================
Total cost: 1406083.143176158
=============================

----------------------  輸送情報  ----------------------

direct 札幌市(1249/1249) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 苫小牧市(341/341) t/day → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 旭川市(288/315) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 西興部村
indirect 旭川市(26/315) t/day → receive from: 中継施設＝ 浜頓別町(1959) → receive from: 浜頓別町, 枝幸町, 興部町, 雄武町
                                                    　　　中頓別町(213) → receive from: 音威子府村, 中川町, 初山別村, 遠別町, 天塩町, 中頓別町
                                                    　　　稚内市(7184) → receive from: 稚内市, 豊富町, 幌延町
43: neval=395{'avg': 1406977.843461781, 'max': 1783163.813308572, 'min': 1406083.143176158} best=1406083.143176158
44: neval=378{'avg': 1409979.4307183435, 'max': 2266919.1606422504, 'min': 1406083.143176158} best=1406083.143176158
45: neval=394{'avg': 1407670.030058073, 'max': 1778505.5466071025, 'min': 1406083.143176158} best=1406083.143176158
46: neval=391{'avg': 1410292.6587990744, 'max': 1985693.0645808107, 'min': 1406083.143176158} best=1406083.143176158
47: neval=416{'avg': 1408759.2325563002, 'max': 2140320.059963636, 'min': 1406083.143176158} best=1406083.143176158
48: neval=403{'avg': 1410054.4489755144, 'max': 1963727.0935008766, 'min': 1406083.143176158} best=1406083.143176158
49: neval=400{'avg': 1407941.1085615116, 'max': 1878393.9250869788, 'min': 1406083.143176158} best=1406083.143176158
50: neval=399{'avg': 1409223.2851070343, 'max': 1873855.245552925, 'min': 1406083.143176158} best=1406083.143176158
51: neval=389{'avg': 1407662.2483509136, 'max': 1882904.524664274, 'min': 1406083.143176158} best=1406083.143176158
52: neval=387{'avg': 1406803.9267104992, 'max': 1766474.9103469907, 'min': 1406083.143176158} best=1406083.143176158
53: neval=414{'avg': 1406929.0888675307, 'max': 1666210.0677715926, 'min': 1406083.143176158} best=1406083.143176158
54: neval=424{'avg': 1408896.4362345256, 'max': 2012073.939747524, 'min': 1406083.143176158} best=1406083.143176158
55: neval=373{'avg': 1411302.9630492872, 'max': 2060091.563894477, 'min': 1406083.143176158} best=1406083.143176158
56: neval=375{'avg': 1406812.8313533384, 'max': 1672661.298159654, 'min': 1406083.143176158} best=1406083.143176158
57: neval=387{'avg': 1407348.5196754022, 'max': 2038771.3927983793, 'min': 1406083.143176158} best=1406083.143176158
58: neval=395{'avg': 1411356.9742650122, 'max': 2118975.5924777016, 'min': 1406083.143176158} best=1406083.143176158
59: neval=399{'avg': 1408234.563490894, 'max': 1843724.279867689, 'min': 1406083.143176158} best=1406083.143176158
60: neval=386{'avg': 1407233.9750590916, 'max': 1756020.8794633315, 'min': 1406083.143176158} best=1406083.143176158
61: neval=387{'avg': 1409198.782066358, 'max': 1842340.0157554375, 'min': 1406083.143176158} best=1406083.143176158
62: neval=402{'avg': 1409538.6320107817, 'max': 2113507.9988332097, 'min': 1406083.143176158} best=1406083.143176158
63: neval=407{'avg': 1407094.9271264505, 'max': 1654204.9382231855, 'min': 1406083.143176158} best=1406083.143176158
64: neval=384{'avg': 1406903.4573019724, 'max': 1604185.0670819562, 'min': 1406083.143176158} best=1406083.143176158
65: neval=392{'avg': 1407322.389125588, 'max': 1714065.84588002, 'min': 1406083.143176158} best=1406083.143176158
66: neval=400{'avg': 1409766.0785241146, 'max': 2226640.922644907, 'min': 1406083.143176158} best=1406083.143176158
67: neval=407{'avg': 1408175.8300268378, 'max': 1855748.984064142, 'min': 1406083.143176158} best=1406083.143176158
68: neval=393{'avg': 1407262.3782611296, 'max': 1701833.4782508344, 'min': 1406083.143176158} best=1406083.143176158
69: neval=398{'avg': 1407640.958490426, 'max': 2016257.6204839053, 'min': 1406083.143176158} best=1406083.143176158
70: neval=394{'avg': 1407391.7701682202, 'max': 1759110.3933869167, 'min': 1406083.143176158} best=1406083.143176158
71: neval=405{'avg': 1409316.7561619116, 'max': 1726905.1106742832, 'min': 1406083.143176158} best=1406083.143176158
72: neval=412{'avg': 1409047.9207559028, 'max': 1936435.9204929816, 'min': 1406083.143176158} best=1406083.143176158
73: neval=392{'avg': 1406808.9859088974, 'max': 1602292.3933898143, 'min': 1406083.143176158} best=1406083.143176158
74: neval=391{'avg': 1406987.0099998056, 'max': 1858016.5550001832, 'min': 1406083.143176158} best=1406083.143176158
75: neval=386{'avg': 1409094.597337609, 'max': 2206348.639125169, 'min': 1406083.143176158} best=1406083.143176158
76: neval=384{'avg': 1406799.67405525, 'max': 1764348.5827222657, 'min': 1406083.143176158} best=1406083.143176158
77: neval=398{'avg': 1408692.9024066566, 'max': 2003577.2466839184, 'min': 1406083.143176158} best=1406083.143176158
78: neval=382{'avg': 1406796.103426218, 'max': 1758713.5105003705, 'min': 1406083.143176158} best=1406083.143176158
79: neval=401{'avg': 1408634.5498445088, 'max': 1866171.3340071042, 'min': 1406083.143176158} best=1406083.143176158
80: neval=401{'avg': 1410065.0767337808, 'max': 2133668.3678094116, 'min': 1406083.143176158} best=1406083.143176158
81: neval=398{'avg': 1408068.4330411244, 'max': 2055853.1102633823, 'min': 1406083.143176158} best=1406083.143176158
82: neval=410{'avg': 1406083.1431761577, 'max': 1406083.143176158, 'min': 1406083.143176158} best=1406083.143176158
83: neval=417{'avg': 1407166.7041641783, 'max': 1685986.146564899, 'min': 1406083.143176158} best=1406083.143176158
84: neval=405{'avg': 1407446.8798472504, 'max': 1685986.146564899, 'min': 1406083.143176158} best=1406083.143176158
85: neval=395{'avg': 1410212.4582241678, 'max': 2384430.665718694, 'min': 1406083.143176158} best=1406083.143176158
86: neval=408{'avg': 1406180.2504258973, 'max': 1454636.7680460287, 'min': 1406083.143176158} best=1406083.143176158
87: neval=395{'avg': 1408733.5571103406, 'max': 2246156.122026427, 'min': 1406083.143176158} best=1406083.143176158
88: neval=390{'avg': 1406936.3016089778, 'max': 1608773.9305130574, 'min': 1406083.143176158} best=1406083.143176158
89: neval=403{'avg': 1407605.35549861, 'max': 1675781.4797754663, 'min': 1406083.143176158} best=1406083.143176158
90: neval=405{'avg': 1408555.216824472, 'max': 1977624.5012096704, 'min': 1406083.143176158} best=1406083.143176158
91: neval=381{'avg': 1406555.6171862981, 'max': 1642320.1482463658, 'min': 1406083.143176158} best=1406083.143176158
92: neval=406{'avg': 1409612.6328795385, 'max': 2190068.845680081, 'min': 1406083.143176158} best=1406083.143176158
93: neval=404{'avg': 1407168.9784887042, 'max': 1779176.945213798, 'min': 1406083.143176158} best=1406083.143176158
94: neval=395{'avg': 1410205.1528526545, 'max': 2225448.8184598875, 'min': 1406083.143176158} best=1406083.143176158
95: neval=388{'avg': 1409491.269890952, 'max': 2073279.0396971009, 'min': 1406083.143176158} best=1406083.143176158
96: neval=395{'avg': 1406907.9829582167, 'max': 1818503.0342057203, 'min': 1406083.143176158} best=1406083.143176158
97: neval=406{'avg': 1408546.5024235733, 'max': 1751374.8457012167, 'min': 1406083.143176158} best=1406083.143176158
98: neval=396{'avg': 1406771.0274806623, 'max': 1593121.8722494838, 'min': 1406083.143176158} best=1406083.143176158
99: neval=381{'avg': 1408548.938530559, 'max': 1909530.5918961558, 'min': 1406083.143176158} best=1406083.143176158
100: neval=406{'avg': 1408168.9969070216, 'max': 1977819.392393518, 'min': 1406083.143176158} best=1406083.143176158
101: neval=390{'avg': 1408259.5331240515, 'max': 1967179.346599033, 'min': 1406083.143176158} best=1406083.143176158
102: neval=403{'avg': 1408380.7707357586, 'max': 2109894.1150097833, 'min': 1406083.143176158} best=1406083.143176158
103: neval=383{'avg': 1408501.088118899, 'max': 1906645.306866148, 'min': 1406083.143176158} best=1406083.143176158
104: neval=424{'avg': 1406493.0945541696, 'max': 1505600.1656446778, 'min': 1406083.143176158} best=1406083.143176158
105: neval=373{'avg': 1406522.7276726097, 'max': 1625875.3914023025, 'min': 1406083.143176158} best=1406083.143176158
106: neval=402{'avg': 1407379.9612471047, 'max': 1791691.0149755245, 'min': 1406083.143176158} best=1406083.143176158
107: neval=397{'avg': 1407949.2500323132, 'max': 1816090.4826163836, 'min': 1406083.143176158} best=1406083.143176158
108: neval=409{'avg': 1406884.44480258, 'max': 1630195.7608980723, 'min': 1406083.143176158} best=1406083.143176158
109: neval=373{'avg': 1406945.8318114066, 'max': 1837427.460800668, 'min': 1406083.143176158} best=1406083.143176158
110: neval=410{'avg': 1407413.943800887, 'max': 1794534.2589346962, 'min': 1406083.143176158} best=1406083.143176158
111: neval=386{'avg': 1406430.3453429474, 'max': 1540807.563333398, 'min': 1406083.143176158} best=1406083.143176158
112: neval=406{'avg': 1406517.6995582557, 'max': 1623361.3342251296, 'min': 1406083.143176158} best=1406083.143176158
113: neval=393{'avg': 1406364.37079042, 'max': 1546696.95030741, 'min': 1406083.143176158} best=1406083.143176158
114: neval=382{'avg': 1408155.0721980005, 'max': 1772004.4155226692, 'min': 1406083.143176158} best=1406083.143176158
115: neval=400{'avg': 1412287.2798910255, 'max': 3184154.6862511667, 'min': 1406083.143176158} best=1406083.143176158
116: neval=411{'avg': 1407019.6780845032, 'max': 1687678.8912785468, 'min': 1406083.143176158} best=1406083.143176158
