--------------------  GAPlot_input  --------------------

inc_size= [2578]
inc_facility = ['札幌市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '芦別市', '赤平市', '三笠市', '滝川市', '砂川市', '歌志内市', '深川市', '南幌町', '奈井江町', '上砂川町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '札幌市', '江別市', '千歳市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村', '室蘭市', '苫小牧市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '厚真町', '洞爺湖町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町', '長万部町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '南富良野町', '占冠村', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '中川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町', '北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町', '大空町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[183, 23, 20, 18]
trans_facility = ['函館市', '乙部町', '七飯町', '北斗市']
trans_blocks = [['函館市'], ['北斗市', '福島町', '知内町', '木古内町'], ['七飯町', '鹿部町', '森町'], ['松前町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町']]

arrows = [[['札幌市'], ['乙部町', '七飯町', '函館市', '北斗市']]]

----------------------  実行情報  ----------------------
実行時間＝97秒
個体数＝250
合計世代数＝118
------------------------  前提  ------------------------

waste=kanen

ごみ量15位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341)

焼却施設数: 1
中継施設数: 4

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 2272390.8020699993}
IC_inc: {'札幌市': 329899.8818864615}
OC_inc: {'札幌市': 138135.64307217477}

TC_indirect: {'函館市': 124057.91593799999, '乙部町': 26655.261366, '七飯町': 14877.498270000002, '北斗市': 13393.373982}
IC_trans: {'函館市': 5938.345189785825, '乙部町': 986.4089337171083, '七飯町': 881.8343087757477, '北斗市': 805.0382284628}
OC_trans: {'函館市': 404387.9082138076, '乙部町': 51683.598153891595, '七飯町': 45310.446924331256, '北斗市': 41057.623244816816}

==============================
Total cost: 3470461.5797822247
==============================

----------------------  輸送情報  ----------------------

direct 札幌市(2335/2578) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 芦別市, 赤平市, 三笠市, 滝川市, 砂川市, 歌志内市, 深川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町, 長万部町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 南富良野町, 占冠村, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
indirect 札幌市(243/2578) t/day → receive from: 中継施設＝ 乙部町(8297) → receive from: 松前町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
                                                    　　　七飯町(7257) → receive from: 七飯町, 鹿部町, 森町
49: neval=196{'avg': 3471062.865531584, 'max': 3471074.337962685, 'min': 3471062.8194575636} best=3471062.8194575636
50: neval=204{'avg': 3472584.730598205, 'max': 3851540.6046179235, 'min': 3471062.8194575636} best=3471062.8194575636
51: neval=190{'avg': 3471062.8194575636, 'max': 3471062.8194575636, 'min': 3471062.8194575636} best=3471062.8194575636
52: neval=190{'avg': 3472056.553594408, 'max': 3719496.3536686683, 'min': 3471062.8194575636} best=3471062.8194575636
53: neval=198{'avg': 3471057.041875382, 'max': 3471062.8194575636, 'min': 3470701.7205712255} best=3470701.7205712255
54: neval=198{'avg': 3471042.5979199284, 'max': 3471062.8194575636, 'min': 3470701.7205712255} best=3470701.7205712255
55: neval=213{'avg': 3470987.710889205, 'max': 3471062.8194575636, 'min': 3470701.7205712255} best=3470701.7205712255
56: neval=181{'avg': 3474330.250551421, 'max': 4330891.3603961915, 'min': 3470701.7205712255} best=3470701.7205712255
57: neval=204{'avg': 3470923.33857197, 'max': 3516795.0439206366, 'min': 3470701.7205712255} best=3470701.7205712255
58: neval=204{'avg': 3473319.644378688, 'max': 4124099.3757776516, 'min': 3470701.7205712255} best=3470701.7205712255
59: neval=209{'avg': 3470701.7205712264, 'max': 3470701.7205712255, 'min': 3470701.7205712255} best=3470701.7205712255
60: neval=192{'avg': 3470701.7205712264, 'max': 3470701.7205712255, 'min': 3470701.7205712255} best=3470701.7205712255
61: neval=197{'avg': 3470701.7205712264, 'max': 3470701.7205712255, 'min': 3470701.7205712255} best=3470701.7205712255
62: neval=186{'avg': 3473723.3281280305, 'max': 4166862.090554172, 'min': 3470701.7205712255} best=3470701.7205712255
63: neval=189{'avg': 3470701.7205712264, 'max': 3470701.7205712255, 'min': 3470701.7205712255} best=3470701.7205712255
64: neval=194{'avg': 3471630.267876915, 'max': 3702838.546993383, 'min': 3470701.7205712255} best=3470701.7205712255
65: neval=207{'avg': 3470701.7205712264, 'max': 3470701.7205712255, 'min': 3470701.7205712255} best=3470701.7205712255
66: neval=205{'avg': 3470701.7205712264, 'max': 3470701.7205712255, 'min': 3470701.7205712255} best=3470701.7205712255
67: neval=193{'avg': 3475625.4516986962, 'max': 4676052.309740615, 'min': 3470461.5797822247} best=3470461.5797822247
68: neval=197{'avg': 3472406.1505459067, 'max': 3724172.91108689, 'min': 3470461.5797822247} best=3470461.5797822247
69: neval=200{'avg': 3474278.905864315, 'max': 3939810.3188634412, 'min': 3470461.5797822247} best=3470461.5797822247
70: neval=207{'avg': 3473481.4760886957, 'max': 3944577.404461243, 'min': 3470461.5797822247} best=3470461.5797822247
71: neval=197{'avg': 3470528.819203145, 'max': 3470701.7205712255, 'min': 3470461.5797822247} best=3470461.5797822247
72: neval=201{'avg': 3475559.6678505936, 'max': 4349863.65888088, 'min': 3470461.5797822247} best=3470461.5797822247
73: neval=196{'avg': 3476331.151812143, 'max': 4937854.587261919, 'min': 3470461.5797822247} best=3470461.5797822247
74: neval=189{'avg': 3471731.9182189666, 'max': 3788046.188967619, 'min': 3470461.5797822247} best=3470461.5797822247
75: neval=207{'avg': 3471227.187812172, 'max': 3661863.587269031, 'min': 3470461.5797822247} best=3470461.5797822247
76: neval=198{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
77: neval=197{'avg': 3476724.0277158003, 'max': 4997708.914888522, 'min': 3470461.5797822247} best=3470461.5797822247
78: neval=190{'avg': 3474229.6819941686, 'max': 4412487.132768199, 'min': 3470461.5797822247} best=3470461.5797822247
79: neval=194{'avg': 3471578.3771400736, 'max': 3749660.9192445483, 'min': 3470461.5797822247} best=3470461.5797822247
80: neval=187{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
81: neval=205{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
82: neval=203{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
83: neval=191{'avg': 3471444.1553947125, 'max': 3716105.4829041567, 'min': 3470461.5797822247} best=3470461.5797822247
84: neval=191{'avg': 3470735.7408553828, 'max': 3539001.8480718127, 'min': 3470461.5797822247} best=3470461.5797822247
85: neval=191{'avg': 3473022.4135073605, 'max': 3921046.470680805, 'min': 3470461.5797822247} best=3470461.5797822247
86: neval=197{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
87: neval=202{'avg': 3473487.4921364514, 'max': 4226939.668338901, 'min': 3470461.5797822247} best=3470461.5797822247
88: neval=202{'avg': 3472273.0750840832, 'max': 3923335.4052468096, 'min': 3470461.5797822247} best=3470461.5797822247
89: neval=188{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
90: neval=193{'avg': 3476448.7501905593, 'max': 4328143.409170434, 'min': 3470461.5797822247} best=3470461.5797822247
91: neval=191{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
92: neval=201{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
93: neval=198{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
94: neval=217{'avg': 3472132.8477175864, 'max': 3888278.5636226917, 'min': 3470461.5797822247} best=3470461.5797822247
95: neval=179{'avg': 3474001.9935121117, 'max': 3888278.5636226917, 'min': 3470461.5797822247} best=3470461.5797822247
96: neval=211{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
97: neval=202{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
98: neval=199{'avg': 3474588.4950441713, 'max': 4495811.522709916, 'min': 3470461.5797822247} best=3470461.5797822247
99: neval=198{'avg': 3476260.908411747, 'max': 4241342.606387526, 'min': 3470461.5797822247} best=3470461.5797822247
100: neval=195{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
101: neval=189{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
102: neval=198{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
103: neval=192{'avg': 3473405.9122689064, 'max': 3838503.1406174763, 'min': 3470461.5797822247} best=3470461.5797822247
104: neval=207{'avg': 3474182.7332616807, 'max': 4223117.070547512, 'min': 3470461.5797822247} best=3470461.5797822247
105: neval=191{'avg': 3472999.6993303043, 'max': 4104991.4668021463, 'min': 3470461.5797822247} best=3470461.5797822247
106: neval=209{'avg': 3471510.3196450584, 'max': 3732646.5454905555, 'min': 3470461.5797822247} best=3470461.5797822247
107: neval=212{'avg': 3474588.5695510865, 'max': 4105301.1419203538, 'min': 3470461.5797822247} best=3470461.5797822247
108: neval=198{'avg': 3471980.623477167, 'max': 3676034.551543505, 'min': 3470461.5797822247} best=3470461.5797822247
109: neval=190{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
110: neval=208{'avg': 3472159.6855655387, 'max': 3894988.025610814, 'min': 3470461.5797822247} best=3470461.5797822247
111: neval=202{'avg': 3483916.9629697464, 'max': 5371426.216532469, 'min': 3470461.5797822247} best=3470461.5797822247
112: neval=195{'avg': 3470820.336078068, 'max': 3560150.653742972, 'min': 3470461.5797822247} best=3470461.5797822247
113: neval=190{'avg': 3470466.1140722353, 'max': 3471595.1522847824, 'min': 3470461.5797822247} best=3470461.5797822247
114: neval=191{'avg': 3474054.759389314, 'max': 4367622.909051862, 'min': 3470461.5797822247} best=3470461.5797822247
115: neval=184{'avg': 3471222.1319479016, 'max': 3660599.6212015427, 'min': 3470461.5797822247} best=3470461.5797822247
116: neval=191{'avg': 3470461.5797822247, 'max': 3470461.5797822247, 'min': 3470461.5797822247} best=3470461.5797822247
117: neval=196{'avg': 3471106.4352659835, 'max': 3631675.4507219265, 'min': 3470461.5797822247} best=3470461.5797822247
