局----------------------  実行情報  ----------------------
実行時間＝3564秒
個体数＝1400
合計世代数＝100
===============================
Total cost: -4174736.3868619185
===============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量38位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糠町 (22810)

焼却施設数: 12
中継施設数: 16

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2388591, 1602881, 1107995, 1090522, 750794, 498923, 340441, 50465, 20175, 9180, 7524, 801]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '帯広市', '旭川市', '稚内市', '枝幸町', '遠別町', '豊富町', '中川町']
inc_blocks = [['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村'], ['室蘭市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町'], ['ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['芦別市', '深川市', '秩父別町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町'], ['苫前町', '羽幌町', '初山別村', '遠別町', '天塩町'], ['音威子府村', '中川町'], ['稚内市', '猿払村'], ['浜頓別町', '中頓別町', '枝幸町', '興部町', '雄武町'], ['豊富町', '幌延町'], ['南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 158819, 133081, 125721, 110888, 87021, 82141, 70429, 55484, 36215, 32373, 24477, 22487, 19386, 14369, 13542]
trans_facility = ['登別市', '訓子府町', '函館市', '小樽市', '北斗市', '標茶町', '厚岸町', '中標津町', '滝川市', '長万部町', '士別市', '根室市', '新ひだか町', '滝上町', '留萌市', '様似町']
trans_blocks = [['美唄市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '雨竜町', '北竜町'], ['登別市'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['浦河町', '様似町', 'えりも町'], ['新冠町', '新ひだか町'], ['函館市'], ['北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町'], ['留萌市', '増毛町', '小平町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['紋別市', '湧別町', '滝上町', '西興部村'], ['厚岸町', '浜中町'], ['小清水町', '標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['新ひだか町']], [['伊達市'], ['長万部町', '函館市', '北斗市']], [['旭川市'], ['士別市', '留萌市', '滝川市', '滝上町']], [['帯広市'], ['様似町', '訓子府町']], [['釧路市'], ['根室市', '厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[232301.24260037497, 448360.19973008323, -4942033.000918404, 86635.17172602743]

EL_direct: {'苫小牧市': 79573.69350070834, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 54269.73578731251, '伊達市': 24261.04308008334, '帯広市': 28275.07506227084, '旭川市': 19846.754729750002, '稚内市': 1630.2610450208333, '枝幸町': 3293.5228164583336, '遠別町': 2355.5692793750004, '豊富町': 373.68652343750006, '中川町': 55.211964166666675}
ED_inc: {'苫小牧市': -1620497.7071719335, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -739845.5409990874, '伊達市': -509363.0326658874, '帯広市': -253388.72291091792, '旭川市': -92265.08789529737, '稚内市': 46022.30640054567, '枝幸町': 29861.55933336293, '遠別町': 18067.049572828586, '豊富町': 15735.425910899805, '中川町': 2787.067326842596}

EL_indirect: {'登別市': 22552.445014112, '訓子府町': 103715.67399095284, '函館市': 70592.95804818401, '小樽市': 24968.969471381006, '北斗市': 74087.23945721368, '標茶町': 22380.9423789965, '厚岸町': 20735.049800569, '中標津町': 30115.285485220003, '滝川市': 13621.309040986836, '長万部町': 17376.74430146417, '士別市': 9949.252497231668, '根室市': 9062.761594848, '新ひだか町': 5892.052968806334, '滝上町': 12347.465880838834, '留萌市': 4233.635117244, '様似町': 6728.4146820345}
ED_trans: {'登別市': 26314.118136986304, '訓子府町': 9711.890630136986, '函館市': 8137.994301369864, '小樽市': 7687.925260273973, '北斗市': 6780.8771506849325, '標茶町': 5321.393753424658, '厚岸町': 5022.978410958904, '中標津町': 4306.781589041097, '滝川市': 3392.8846027397262, '長万部町': 2214.5720547945207, '士別市': 1979.6311232876712, '根室市': 1496.7853150684934, '新ひだか町': 1375.0954520547946, '滝上町': 1185.4671780821918, '留萌市': 878.6741917808218, '様似町': 828.1025753424659}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6482/6544) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町
indirect 苫小牧市(62/6544) t/day → receive from: 中継施設＝ 新ひだか町(22487) → receive from: 新冠町, 新ひだか町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
厚岸町(82141) → receive from: 厚岸町, 浜中町
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2643/2988) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村
indirect 札幌市(344/2988) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1289/2057) t/day → receive from: ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(768/2057) t/day → receive from: 中継施設＝ 長万部町(36215) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
函館市(133081) → receive from: 函館市
北斗市(110888) → receive from: 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 帯広市(895/1367) t/day → receive from: 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(472/1367) t/day → receive from: 中継施設＝ 様似町(13542) → receive from: 浦河町, 様似町, えりも町
訓子府町(158819) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
direct 旭川市(600/933) t/day → receive from: 芦別市, 深川市, 秩父別町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
indirect 旭川市(333/933) t/day → receive from: 中継施設＝ 士別市(32373) → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町
留萌市(14369) → receive from: 留萌市, 増毛町, 小平町
滝川市(55484) → receive from: 美唄市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 北竜町
滝上町(19386) → receive from: 紋別市, 湧別町, 滝上町, 西興部村
74: neval=1115{'avg': -4166956.5495049586, 'max': -2928841.456488023, 'min': -4169762.330078636} best=-4169762.330078636
75: neval=1091{'avg': -4165926.7146277293, 'max': -3135884.753092305, 'min': -4169762.330078636} best=-4169762.330078636
76: neval=1085{'avg': -4163281.9665592965, 'max': -2619538.5627811854, 'min': -4169762.330078636} best=-4169762.330078636
77: neval=1106{'avg': -4169008.634313427, 'max': -3675937.1877279114, 'min': -4169762.330078636} best=-4169762.330078636
78: neval=1127{'avg': -4163407.0970483534, 'max': -1792774.8371351273, 'min': -4169762.330078636} best=-4169762.330078636
79: neval=1123{'avg': -4164614.548995395, 'max': -3057201.068025506, 'min': -4169762.330078636} best=-4169762.330078636
80: neval=1071{'avg': -4166507.1282888725, 'max': -2999929.294148772, 'min': -4169762.330078636} best=-4169762.330078636
81: neval=1097{'avg': -4163504.6910140705, 'max': -2581946.1701699616, 'min': -4169762.330078636} best=-4169762.330078636
82: neval=1101{'avg': -4164603.299217186, 'max': -3362047.326549377, 'min': -4169762.330078636} best=-4169762.330078636
83: neval=1105{'avg': -4165868.2182215587, 'max': -2379954.7634942415, 'min': -4169762.330078636} best=-4169762.330078636
84: neval=1120{'avg': -4164359.938929615, 'max': -2661440.1838849704, 'min': -4169762.330078636} best=-4169762.330078636
85: neval=1099{'avg': -4163859.6116358824, 'max': -2959655.610572689, 'min': -4169762.330078636} best=-4169762.330078636
86: neval=1093{'avg': -4164802.2626373903, 'max': -2833825.4727824344, 'min': -4169762.330078636} best=-4169762.330078636
87: neval=1083{'avg': -4166045.1720003593, 'max': -3226746.773634051, 'min': -4169762.330078636} best=-4169762.330078636
88: neval=1134{'avg': -4165490.0546585983, 'max': -3345556.535925491, 'min': -4169762.330078636} best=-4169762.330078636
89: neval=1129{'avg': -4167073.196485253, 'max': -3099077.027029216, 'min': -4169762.330078636} best=-4169762.330078636
90: neval=1064{'avg': -4167781.9553397684, 'max': -2822577.500940624, 'min': -4169762.330078636} best=-4169762.330078636
91: neval=1116{'avg': -4165651.979684342, 'max': -3216711.626386305, 'min': -4169762.330078636} best=-4169762.330078636
92: neval=1094{'avg': -4165058.312667446, 'max': -2827919.338935468, 'min': -4169762.330078636} best=-4169762.330078636
93: neval=1110{'avg': -4166301.189675696, 'max': -3371159.258776651, 'min': -4169762.330078636} best=-4169762.330078636
94: neval=1131{'avg': -4164875.8989265272, 'max': -2885324.45328162, 'min': -4169762.330078636} best=-4169762.330078636
95: neval=1109{'avg': -4164626.733953531, 'max': -3346861.494609895, 'min': -4169762.330078636} best=-4169762.330078636
96: neval=1076{'avg': -4165648.1248339005, 'max': -2931964.8671527905, 'min': -4169762.330078636} best=-4169762.330078636
97: neval=1122{'avg': -4165403.2633125903, 'max': -2768080.3494934975, 'min': -4169762.330078636} best=-4169762.330078636
98: neval=1103{'avg': -4162822.206566883, 'max': -3281893.1154559217, 'min': -4169762.330078636} best=-4169762.330078636
99: neval=1112{'avg': -4166563.18227891, 'max': -3320129.2691843053, 'min': -4169762.330078636} best=-4169762.330078636
