局----------------------  実行情報  ----------------------
実行時間＝5833秒
個体数＝1800
合計世代数＝100
==============================
Total cost: -4025642.182811092
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量46位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糠町 (22810), 壮瞥町 (22382), 別海町 (18297), 名寄市 (17639), 新ひだか町 (16942), 鶴居村 (16738), 芽室町 (15492), 美幌町 (13930), 余市町 (13266)

焼却施設数: 17
中継施設数: 19

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2427578, 1529161, 1107995, 1060372, 750794, 402989, 339241, 127606, 58234, 28124, 13930, 6238, 3870, 3731, 3291, 3051, 2087]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '旭川市', '帯広市', '北見市', '標津町', '網走市', '美幌町', '斜里町', '羅臼町', '大空町', '小清水町', '津別町', '清里町']
inc_blocks = [['南幌町', '札幌市', '江別市', '北広島市', '石狩市', '当別町'], ['室蘭市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町'], ['ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['芦別市', '深川市', '秩父別町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町', '遠別町'], ['北見市', '紋別市', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町'], ['網走市'], ['美幌町'], ['津別町', '陸別町'], ['清里町'], ['斜里町'], ['小清水町'], ['大空町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町'], ['別海町', '中標津町', '標津町'], ['羅臼町']]

trans_size=[430316, 133081, 125721, 106190, 92733, 83730, 75981, 63048, 59444, 57570, 49048, 47510, 36215, 34474, 22487, 20672, 19163, 18155, 13542]
trans_facility = ['登別市', '函館市', '小樽市', '千歳市', '北斗市', '標茶町', '岩見沢市', '安平町', '稚内市', '浜中町', '厚岸町', '滝川市', '長万部町', '名寄市', '新ひだか町', '留萌市', '枝幸町', '乙部町', '様似町']
trans_blocks = [['天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '雨竜町', '北竜町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['千歳市', '恵庭市'], ['登別市'], ['夕張市', '岩見沢市', '美唄市', '三笠市', '長沼町', '栗山町', '月形町', '新篠津村'], ['由仁町', '安平町', '占冠村'], ['新冠町', '新ひだか町'], ['函館市'], ['北斗市', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町'], ['松前町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['士別市', '名寄市', '下川町', '美深町', '滝上町', '興部町', '西興部村'], ['留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村'], ['音威子府村', '中川町', '浜頓別町', '中頓別町', '枝幸町', '雄武町'], ['浦河町', '様似町', 'えりも町'], ['厚岸町'], ['浜中町', '根室市'], ['標茶町', '弟子屈町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['千歳市', '新ひだか町', '安平町']], [['伊達市'], ['長万部町', '乙部町', '函館市', '北斗市']], [['旭川市'], ['滝川市', '留萌市', '稚内市', '名寄市', '枝幸町']], [['帯広市'], ['様似町']], [['釧路市'], ['厚岸町', '浜中町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[190745.66653783325, 393752.6004604294, -4701198.711727163, 91058.26191780824]

EL_direct: {'苫小牧市': 46028.82151860417, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 20948.859596166672, '伊達市': 24261.04308008334, '旭川市': 22413.192283083335, '帯広市': 27691.781722583342, '北見市': 19288.99094254167, '標津町': 11351.963493000003, '網走市': 0.0, '美幌町': 0.0, '斜里町': 0.0, '羅臼町': 0.0, '大空町': 0.0, '小清水町': 0.0, '津別町': 394.32508997916676, '清里町': 0.0}
ED_inc: {'苫小牧市': -1646947.754128282, '釧路市': -1037432.4840028037, '室蘭市': -751699.7916587504, '札幌市': -719390.8018364456, '伊達市': -509363.0326658874, '旭川市': -151338.23766036602, '帯広市': -91197.54189030555, '北見市': 43014.777176442294, '標津町': 47940.01044094689, '網走市': 35837.73517492839, '美幌町': 23815.604421296168, '斜里町': 13770.507869533752, '羅臼町': 9688.0304636476, '大空町': 9424.634784475014, '小清水町': 8569.096932255798, '津別町': 8087.353351585259, '清里町': 6023.181500566632}

EL_indirect: {'登別市': 22552.445014112, '函館市': 70592.95804818401, '小樽市': 24968.969471381006, '千歳市': 12232.7166563875, '北斗市': 55638.20313485201, '標茶町': 20060.729924170002, '岩見沢市': 14016.553290016334, '安平町': 7582.349991766334, '稚内市': 48887.84917557884, '浜中町': 25375.343206590005, '厚岸町': 7019.072112831999, '滝川市': 10011.731028010834, '長万部町': 17376.74430146417, '名寄市': 12727.782085436169, '新ひだか町': 5892.052968806334, '留萌市': 8424.111536942833, '枝幸町': 12320.60671307267, '乙部町': 11343.967118791667, '様似町': 6728.4146820345}
ED_trans: {'登別市': 26314.118136986304, '函館市': 8137.994301369864, '小樽市': 7687.925260273973, '千歳市': 6493.591232876712, '北斗市': 5670.686465753425, '標茶町': 5120.146849315069, '岩見沢市': 4646.290191780822, '安平町': 3855.4283835616443, '稚内市': 3635.041315068493, '浜中町': 3520.4449315068496, '厚岸町': 2999.3187945205486, '滝川市': 2905.2690410958903, '長万部町': 2214.5720547945207, '名寄市': 2108.108712328767, '新ひだか町': 1375.0954520547946, '留萌市': 1264.1069589041097, '枝幸町': 1171.8305753424656, '乙部町': 1110.190684931507, '様似町': 828.1025753424659}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6126/6651) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町
indirect 苫小牧市(525/6651) t/day → receive from: 中継施設＝ 千歳市(106190) → receive from: 千歳市, 恵庭市
新ひだか町(22487) → receive from: 新冠町, 新ひだか町
安平町(63048) → receive from: 由仁町, 安平町, 占冠村
direct 釧路市(3668/4189) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(522/4189) t/day → receive from: 中継施設＝ 厚岸町(49048) → receive from: 厚岸町
浜中町(57570) → receive from: 浜中町, 根室市
標茶町(83730) → receive from: 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2353/2905) t/day → receive from: 南幌町, 札幌市, 江別市, 北広島市, 石狩市, 当別町
indirect 札幌市(553/2905) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(75981) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 長沼町, 栗山町, 月形町, 新篠津村
direct 伊達市(1289/2057) t/day → receive from: ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(768/2057) t/day → receive from: 中継施設＝ 長万部町(36215) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
乙部町(18155) → receive from: 松前町, 江差町, 上ノ国町, 厚沢部町, 乙部町
函館市(133081) → receive from: 函館市
北斗市(92733) → receive from: 北斗市, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町
direct 旭川市(607/1104) t/day → receive from: 芦別市, 深川市, 秩父別町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町, 遠別町
indirect 旭川市(497/1104) t/day → receive from: 中継施設＝ 滝川市(47510) → receive from: 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 北竜町
留萌市(20672) → receive from: 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村
稚内市(59444) → receive from: 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
名寄市(34474) → receive from: 士別市, 名寄市, 下川町, 美深町, 滝上町, 興部町, 西興部村
枝幸町(19163) → receive from: 音威子府村, 中川町, 浜頓別町, 中頓別町, 枝幸町, 雄武町
direct 帯広市(892/929) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(37/929) t/day → receive from: 中継施設＝ 様似町(13542) → receive from: 浦河町, 様似町, えりも町
direct 北見市(350/350) t/day → receive from: 北見市, 紋別市, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町
direct 標津町(160/160) t/day → receive from: 別海町, 中標津町, 標津町
direct 網走市(77/77) t/day → receive from: 網走市
direct 美幌町(38/38) t/day → receive from: 美幌町
direct 斜里町(17/17) t/day → receive from: 斜里町
direct 羅臼町(11/11) t/day → receive from: 羅臼町
direct 大空町(10/10) t/day → receive from: 大空町
direct 小清水町(9/9) t/day → receive from: 小清水町
88: neval=1426{'avg': -4005925.4811397805, 'max': -3507053.5831550993, 'min': -4008051.073913887} best=-4008051.073913887
89: neval=1429{'avg': -4004515.8149138577, 'max': -2847907.5924232984, 'min': -4008051.073913887} best=-4008051.073913887
90: neval=1431{'avg': -4002804.7438157313, 'max': -2464375.6263010246, 'min': -4008051.073913887} best=-4008051.073913887
91: neval=1409{'avg': -4005059.4722991744, 'max': -3012585.529652449, 'min': -4008051.073913887} best=-4008051.073913887
92: neval=1399{'avg': -3998989.715129373, 'max': -2766195.4717473313, 'min': -4008051.073913887} best=-4008051.073913887
93: neval=1376{'avg': -4005025.515386955, 'max': -2944535.7622535257, 'min': -4008051.073913887} best=-4008051.073913887
94: neval=1456{'avg': -4001593.2669615936, 'max': -3177108.4470576257, 'min': -4008051.073913887} best=-4008051.073913887
95: neval=1439{'avg': -4003853.7055194075, 'max': -2898987.0103913774, 'min': -4008051.073913887} best=-4008051.073913887
96: neval=1402{'avg': -4003828.8408470526, 'max': -2994500.9429676156, 'min': -4008051.073913887} best=-4008051.073913887
97: neval=1461{'avg': -4004100.938810502, 'max': -2844721.7795433477, 'min': -4008051.073913887} best=-4008051.073913887
98: neval=1443{'avg': -4005334.6101169754, 'max': -2665639.732265579, 'min': -4008051.073913887} best=-4008051.073913887
99: neval=1448{'avg': -4003748.832532387, 'max': -2937372.142386745, 'min': -4008051.073913887} best=-4008051.073913887
