局----------------------  実行情報  ----------------------
実行時間＝2851秒
個体数＝1200
合計世代数＝100
===============================
Total cost: -4075613.4342554677
===============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量34位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726)

焼却施設数: 12
中継施設数: 12

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2402133, 1591265, 1107995, 1090522, 750794, 326836, 326562, 191634, 57151, 12826, 6337, 4237]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '旭川市', '帯広市', '北見市', '稚内市', '枝幸町', '浜頓別町', '猿払村']
inc_blocks = [['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村'], ['室蘭市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['芦別市', '深川市', '秩父別町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町', '留萌市', '小平町'], ['初山別村', '遠別町', '天塩町', '稚内市', '豊富町', '幌延町'], ['猿払村'], ['音威子府村', '枝幸町', '雄武町'], ['中川町', '浜頓別町', '中頓別町'], ['北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 218943, 125721, 83730, 82141, 62104, 57419, 49559, 38154, 36029, 24477, 21199]
trans_facility = ['登別市', '函館市', '小樽市', '標茶町', '厚岸町', '中標津町', '滝川市', '八雲町', '士別市', '新ひだか町', '根室市', '紋別市']
trans_blocks = [['登別市'], ['美唄市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '雨竜町', '北竜町', '増毛町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['紋別市', '湧別町', '滝上町', '興部町', '西興部村'], ['新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町'], ['森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '苫前町', '羽幌町'], ['厚岸町', '浜中町'], ['標茶町', '弟子屈町'], ['根室市'], ['別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['新ひだか町']], [['伊達市'], ['函館市', '八雲町']], [['旭川市'], ['士別市', '滝川市']], [['北見市'], ['紋別市']], [['釧路市'], ['根室市', '中標津町', '厚岸町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[274682.0691181666, 334158.2214990348, -4759656.347995957, 75202.62312328769]

EL_direct: {'苫小牧市': 79573.69350070834, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 54269.73578731251, '伊達市': 30903.085096000003, '旭川市': 28620.636207583335, '帯広市': 28275.07506227084, '北見市': 28440.53132997917, '稚内市': 4859.127175500001, '枝幸町': 826.8368319791666, '浜頓別町': 546.6593150416667, '猿払村': 0.0}
ED_inc: {'苫小牧市': -1629685.0397669747, '釧路市': -1079565.854515464, '室蘭市': -751699.7916587504, '札幌市': -739845.5409990874, '伊達市': -509363.0326658874, '旭川市': -80317.66216361053, '帯広市': -80080.6023171052, '北見市': 16307.346510702908, '稚内市': 47713.305731150926, '枝幸町': 22584.427462119107, '浜頓別町': 13927.217870891465, '猿払村': 10368.878516058216}

EL_indirect: {'登別市': 22552.445014112, '函館市': 129839.34471353951, '小樽市': 24968.969471381006, '標茶町': 20060.729924170002, '厚岸町': 20735.049800569, '中標津町': 23404.812652032506, '滝川市': 14916.590879551837, '八雲町': 30768.398002736336, '士別市': 14893.618047890834, '新ひだか町': 15036.732644520169, '根室市': 9062.761594848, '紋別市': 7918.7687536836675}
ED_trans: {'登別市': 26314.118136986304, '函館市': 13388.514410958904, '小樽市': 7687.925260273973, '標茶町': 5120.146849315069, '厚岸町': 5022.978410958904, '中標津町': 3797.7021369863023, '滝川市': 3511.211178082192, '八雲町': 3030.566794520548, '士別市': 2333.1432328767123, '新ひだか町': 2203.1980273972604, '根室市': 1496.7853150684934, '紋別市': 1296.3333698630138}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6482/6581) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町
indirect 苫小牧市(99/6581) t/day → receive from: 中継施設＝ 新ひだか町(36029) → receive from: 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 釧路市(3668/4360) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(692/4360) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
中標津町(62104) → receive from: 別海町, 中標津町, 標津町, 羅臼町
厚岸町(82141) → receive from: 厚岸町, 浜中町
標茶町(83730) → receive from: 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2643/2988) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村
indirect 札幌市(344/2988) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1321/2057) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
indirect 伊達市(736/2057) t/day → receive from: 中継施設＝ 函館市(218943) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町
八雲町(49559) → receive from: 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 旭川市(634/895) t/day → receive from: 芦別市, 深川市, 秩父別町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町, 留萌市, 小平町
indirect 旭川市(262/895) t/day → receive from: 中継施設＝ 士別市(38154) → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 苫前町, 羽幌町
滝川市(57419) → receive from: 美唄市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 北竜町, 増毛町
direct 帯広市(895/895) t/day → receive from: 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 北見市(467/525) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
indirect 北見市(58/525) t/day → receive from: 中継施設＝ 紋別市(21199) → receive from: 紋別市, 湧別町, 滝上町, 興部町, 西興部村
direct 稚内市(157/157) t/day → receive from: 初山別村, 遠別町, 天塩町, 稚内市, 豊富町, 幌延町
direct 枝幸町(35/35) t/day → receive from: 音威子府村, 枝幸町, 雄武町
75: neval=973{'avg': -4057554.961849613, 'max': -3014188.5006584534, 'min': -4061819.5886251563} best=-4061819.5886251563
76: neval=950{'avg': -4055867.4434335795, 'max': -2673328.9493151996, 'min': -4061819.5886251563} best=-4061819.5886251563
77: neval=956{'avg': -4057352.37759809, 'max': -3336424.7434392427, 'min': -4061819.5886251563} best=-4061819.5886251563
78: neval=950{'avg': -4055226.0474341363, 'max': -2851566.5908956267, 'min': -4061819.5886251563} best=-4061819.5886251563
79: neval=930{'avg': -4056496.5916546867, 'max': -3013665.629760799, 'min': -4061819.5886251563} best=-4061819.5886251563
80: neval=918{'avg': -4057915.672428183, 'max': -3147798.2788461237, 'min': -4061819.5886251563} best=-4061819.5886251563
81: neval=949{'avg': -4055714.1169868405, 'max': -2933250.8847914906, 'min': -4061819.5886251563} best=-4061819.5886251563
82: neval=943{'avg': -4057729.1446595495, 'max': -2452961.841905992, 'min': -4061819.5886251563} best=-4061819.5886251563
83: neval=927{'avg': -4056512.7449362087, 'max': -2725091.8207707163, 'min': -4061819.5886251563} best=-4061819.5886251563
84: neval=953{'avg': -4057137.7971632425, 'max': -3276970.7036545617, 'min': -4061819.5886251563} best=-4061819.5886251563
85: neval=943{'avg': -4059135.7309585875, 'max': -3535299.448464344, 'min': -4061819.5886251563} best=-4061819.5886251563
86: neval=955{'avg': -4056175.933656207, 'max': -2414010.7516885414, 'min': -4061819.5886251563} best=-4061819.5886251563
87: neval=953{'avg': -4060192.7286925227, 'max': -3520554.185428696, 'min': -4061819.5886251563} best=-4061819.5886251563
88: neval=960{'avg': -4060018.0320679964, 'max': -3395187.9961685836, 'min': -4061819.5886251563} best=-4061819.5886251563
89: neval=945{'avg': -4059888.0623426954, 'max': -3293841.466430749, 'min': -4061819.5886251563} best=-4061819.5886251563
90: neval=967{'avg': -4056820.5775646656, 'max': -3015430.0517507014, 'min': -4061819.5886251563} best=-4061819.5886251563
91: neval=958{'avg': -4058990.1515937303, 'max': -2951905.07323582, 'min': -4061819.5886251563} best=-4061819.5886251563
92: neval=953{'avg': -4059122.3374833073, 'max': -3362389.445387832, 'min': -4061819.5886251563} best=-4061819.5886251563
93: neval=940{'avg': -4059985.1302088243, 'max': -2733699.2127472768, 'min': -4061819.5886251563} best=-4061819.5886251563
94: neval=951{'avg': -4058242.3946942077, 'max': -2650517.2379359584, 'min': -4061819.5886251563} best=-4061819.5886251563
95: neval=951{'avg': -4057468.2770953146, 'max': -3093868.2182392394, 'min': -4061819.5886251563} best=-4061819.5886251563
96: neval=932{'avg': -4058644.1360549084, 'max': -3069888.3111593826, 'min': -4061819.5886251563} best=-4061819.5886251563
97: neval=963{'avg': -4056768.6205911906, 'max': -3090899.7924414235, 'min': -4061819.5886251563} best=-4061819.5886251563
98: neval=928{'avg': -4056615.692965215, 'max': -3128598.484365879, 'min': -4061819.5886251563} best=-4061819.5886251563
99: neval=942{'avg': -4059913.7527130935, 'max': -2981717.365819534, 'min': -4061819.5886251563} best=-4061819.5886251563
