局----------------------  実行情報  ----------------------
実行時間＝3921秒
個体数＝1250
合計世代数＝100
===============================
Total cost: -4273950.4190020785
===============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量35位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551)

焼却施設数: 9
中継施設数: 16

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2266181, 1602881, 1107995, 889096, 750794, 687661, 545465, 14517, 3702]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '長沼町', '帯広市', '広尾町', '夕張市']
inc_blocks = [['夕張市', '占冠村'], ['岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '江別市', '千歳市', '恵庭市', '北広島市', '新篠津村', '安平町', '初山別村'], ['月形町', '札幌市', '石狩市', '当別町'], ['室蘭市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['様似町', 'えりも町', '大樹町', '広尾町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 218943, 197518, 146278, 125721, 87021, 85606, 82141, 70429, 67203, 49559, 35437, 31977, 30328, 24477, 16239]
trans_facility = ['登別市', '函館市', '旭川市', '訓子府町', '小樽市', '標茶町', '滝川市', '厚岸町', '中標津町', '稚内市', '八雲町', '西興部村', '紋別市', '新ひだか町', '根室市', '南富良野町']
trans_blocks = [['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['新冠町', '浦河町', '新ひだか町'], ['富良野市', '中富良野町', '南富良野町'], ['森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['紋別市', '遠軽町', '湧別町', '興部町'], ['旭川市', '士別市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '和寒町', '剣淵町', '幌加内町'], ['名寄市', '下川町', '美深町', '音威子府村', '枝幸町', '滝上町', '西興部村', '雄武町'], ['中川町', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '豊富町', '幌延町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '大空町', '陸別町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町'], ['厚岸町', '浜中町'], ['小清水町', '標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['長沼町'], ['稚内市', '滝川市', '旭川市']], [['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['新ひだか町']], [['伊達市'], ['函館市', '八雲町']], [['帯広市'], ['西興部村', '南富良野町', '訓子府町', '紋別市']], [['釧路市'], ['根室市', '厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[183658.4600787083, 667523.8369003728, -5229039.531761982, 103906.81578082194]

EL_direct: {'苫小牧市': 46028.82151860417, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 5346.417496604167, '伊達市': 30903.085096000003, '長沼町': 56925.709764625004, '帯広市': 22126.97849347917, '広尾町': 3583.4873005208337, '夕張市': 377.27159708333335}
ED_inc: {'苫小牧市': -1537450.7877391311, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -603191.6010132071, '伊達市': -509363.0326658874, '長沼町': -466531.5551350394, '帯広市': -307173.37288932817, '広尾町': 24447.85447773504, '夕張市': 9369.281022638073}

EL_indirect: {'登別市': 22552.445014112, '函館市': 129839.34471353951, '旭川市': 85581.1403400265, '訓子府町': 92955.66415949234, '小樽市': 24968.969471381006, '標茶町': 22380.9423789965, '滝川市': 38693.1252891105, '厚岸町': 20735.049800569, '中標津町': 30115.285485220003, '稚内市': 73478.88184311568, '八雲町': 30768.398002736336, '西興部村': 40633.50597258983, '紋別市': 26623.158810642337, '新ひだか町': 10445.051773745336, '根室市': 9062.761594848, '南富良野町': 8690.112250248001}
ED_trans: {'登別市': 26314.118136986304, '函館市': 13388.514410958904, '旭川市': 12078.360986301372, '訓子府町': 8944.99989041096, '小樽市': 7687.925260273973, '標茶町': 5321.393753424658, '滝川市': 5234.865534246575, '厚岸町': 5022.978410958904, '中標津町': 4306.781589041097, '稚内市': 4109.509479452055, '八雲町': 3030.566794520548, '西興部村': 2166.996821917808, '紋別市': 1955.415452054795, '新ひだか町': 1854.57797260274, '根室市': 1496.7853150684934, '南富良野町': 993.0259726027397}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6126/6209) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町
indirect 苫小牧市(83/6209) t/day → receive from: 中継施設＝ 新ひだか町(30328) → receive from: 新冠町, 浦河町, 新ひだか町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
厚岸町(82141) → receive from: 厚岸町, 浜中町
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2091/2436) t/day → receive from: 月形町, 札幌市, 石狩市, 当別町
indirect 札幌市(344/2436) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1321/2057) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
indirect 伊達市(736/2057) t/day → receive from: 中継施設＝ 函館市(218943) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町
八雲町(49559) → receive from: 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 長沼町(924/1884) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 江別市, 千歳市, 恵庭市, 北広島市, 新篠津村, 安平町, 初山別村
indirect 長沼町(960/1884) t/day → receive from: 中継施設＝ 稚内市(67203) → receive from: 中川町, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 豊富町, 幌延町
滝川市(85606) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
旭川市(197518) → receive from: 旭川市, 士別市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 和寒町, 剣淵町, 幌加内町
direct 帯広市(864/1494) t/day → receive from: 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(630/1494) t/day → receive from: 中継施設＝ 西興部村(35437) → receive from: 名寄市, 下川町, 美深町, 音威子府村, 枝幸町, 滝上町, 西興部村, 雄武町
南富良野町(16239) → receive from: 富良野市, 中富良野町, 南富良野町
訓子府町(146278) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 大空町, 陸別町
紋別市(31977) → receive from: 紋別市, 遠軽町, 湧別町, 興部町
80: neval=990{'avg': -4240984.107764951, 'max': -3478821.435573068, 'min': -4244356.300313633} best=-4244356.300313633
81: neval=1028{'avg': -4241134.323525712, 'max': -3470498.8882040977, 'min': -4244356.300313633} best=-4244356.300313633
82: neval=992{'avg': -4241941.510335979, 'max': -3428541.7111041113, 'min': -4244356.300313633} best=-4244356.300313633
83: neval=967{'avg': -4242314.945450448, 'max': -3701092.4768382353, 'min': -4244356.300313633} best=-4244356.300313633
84: neval=996{'avg': -4241148.876949444, 'max': -2847558.2637788416, 'min': -4244356.300313633} best=-4244356.300313633
85: neval=974{'avg': -4242403.269561301, 'max': -3786435.060379443, 'min': -4244356.300313633} best=-4244356.300313633
86: neval=1008{'avg': -4240555.415428527, 'max': -3631829.8954485455, 'min': -4244356.300313633} best=-4244356.300313633
87: neval=977{'avg': -4242424.774241209, 'max': -3785093.938529746, 'min': -4244356.300313633} best=-4244356.300313633
88: neval=1009{'avg': -4241250.680261849, 'max': -3450976.1894714455, 'min': -4245615.3861971} best=-4245615.3861971
89: neval=989{'avg': -4239673.31122499, 'max': -3281576.3261610037, 'min': -4258254.680044192} best=-4258254.680044192
90: neval=994{'avg': -4240326.203648003, 'max': -3588827.7326018694, 'min': -4258254.680044192} best=-4258254.680044192
91: neval=999{'avg': -4243709.94607716, 'max': -3758267.7935883016, 'min': -4258254.680044192} best=-4258254.680044192
92: neval=986{'avg': -4245277.42633005, 'max': -3584508.2026562183, 'min': -4258254.680044192} best=-4258254.680044192
93: neval=974{'avg': -4248640.472550153, 'max': -3467976.077712036, 'min': -4258254.680044192} best=-4258254.680044192
94: neval=954{'avg': -4253966.06699708, 'max': -3537726.407992507, 'min': -4258254.680044192} best=-4258254.680044192
95: neval=1011{'avg': -4254193.021787364, 'max': -3460221.19352389, 'min': -4258254.680044192} best=-4258254.680044192
96: neval=974{'avg': -4254912.12414958, 'max': -3516860.811977674, 'min': -4258254.680044192} best=-4258254.680044192
97: neval=977{'avg': -4255134.246562235, 'max': -3529743.9448353625, 'min': -4258254.680044192} best=-4258254.680044192
98: neval=1024{'avg': -4254808.634252668, 'max': -3536565.146562414, 'min': -4258254.680044192} best=-4258254.680044192
99: neval=999{'avg': -4253830.264010898, 'max': -3487593.0362710888, 'min': -4258254.680044192} best=-4258254.680044192


----------------------  最適個体  ----------------------

best_individual.inc_facility = [0, 14, 24, 52, 53, 55, 143, 154, 162]
best_individual.trans_facility = [6, 32, 54, 69, 101, 79, 127, 87, 140, 118, 133, 70, 164, 166, 170, 172]
best_individual.unused_cities = {1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 119, 120, 121, 122, 123, 124, 125, 126, 128, 129, 130, 131, 132, 134, 135, 136, 137, 138, 139, 141, 142, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 155, 156, 157, 158, 159, 160, 161, 163, 165, 167, 168, 169, 171, 173, 174}
best_individual.fitness.values = (-4273950.4190020785,)
