
実行時間＝1770秒
個体数＝850
合計世代数＝476
------------------------  前提  ------------------------

waste=kanen

ごみ量27位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277)

焼却施設数: 2
中継施設数: 15

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 768162.1849799999, '本別町': 277542.3851099999}
IC_inc: {'札幌市': 270360.2544321212, '本別町': 71570.38173100614}
OC_inc: {'札幌市': 113205.21666628242, '本別町': 48294.376820328966}

TC_indirect: {'函館市': 124057.91593799999, '中標津町': 44556.898878, '平取町': 29755.491581999995, '稚内市': 14982.067194, '七飯町': 14877.498270000002, '乙部町': 23131.241454, '紋別市': 12062.066741999999, '西興部村': 20936.277839999995, '北斗市': 12098.11659, '根室市': 5553.48096, '浜中町': 3051.413652, '枝幸町': 3393.304344, '松前町': 2345.634594, '豊富町': 3373.2173940000007, '厚沢部町': 934.301592}
IC_trans: {'函館市': 5938.345189785825, '中標津町': 1839.7491963079135, '平取町': 1372.6927191191817, '稚内市': 897.2400304860291, '七飯町': 881.8343087757477, '乙部町': 872.2848385172096, '紋別市': 840.2580323530638, '西興部村': 827.041718377694, '北斗市': 768.7255939423317, '根室市': 618.6556657255417, '浜中町': 297.2206940854584, '枝幸町': 270.74177099033403, '松前町': 169.12907683000452, '豊富町': 144.64537789283145, '厚沢部町': 106.88707993966943}
OC_trans: {'函館市': 404387.9082138076, '中標津町': 106218.67525243359, '平取町': 75063.82306058548, '稚内市': 46021.138262751905, '七飯町': 45310.446924331256, '乙部町': 44603.83517468121, '紋別市': 43181.7491122391, '西興部村': 42472.675536463255, '北斗市': 38232.93466409225, '根室市': 29733.125142938956, '浜中町': 12735.685593485297, '枝幸町': 12020.844123917415, '松前町': 7067.034779957594, '豊富町': 6355.006738143883, '厚沢部町': 4937.421803154431}

=============================
Total cost: 2798431.482439851
=============================

----------------------  輸送情報  ----------------------

direct 札幌市(1814/2113) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 芦別市, 赤平市, 三笠市, 滝川市, 砂川市, 歌志内市, 深川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 洞爺湖町, 安平町, 長万部町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 東川町, 美瑛町, 中富良野町, 幌加内町, 留萌市, 増毛町, 小平町
indirect 札幌市(299/2113) t/day → receive from: 中継施設＝ 平取町(12281) → receive from: 厚真町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町, 上富良野町, 占冠村
                                                    　　　函館市(66649) → receive from: 函館市
                                                    　　　北斗市(6155) → receive from: 北斗市, 知内町, 木古内町
                                                    　　　松前町(953) → receive from: 松前町, 福島町
                                                    　　　七飯町(7257) → receive from: 七飯町, 鹿部町, 森町
                                                    　　　厚沢部町(532) → receive from: 厚沢部町
                                                    　　　乙部町(7163) → receive from: 八雲町, 江差町, 上ノ国町, 乙部町, 今金町, せたな町
                                                    　　　稚内市(7409) → receive from: 稚内市, 猿払村
                                                    　　　豊富町(782) → receive from: 中川町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 豊富町, 幌延町
direct 本別町(358/465) t/day → receive from: 南富良野町, 北見市, 美幌町, 津別町, 斜里町, 訓子府町, 置戸町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 鶴居村, 白糖町
indirect 本別町(108/465) t/day → receive from: 中継施設＝ 浜中町(1929) → receive from: 厚岸町, 浜中町
                                                    　　　根室市(4736) → receive from: 根室市
                                                    　　　中標津町(17326) → receive from: 網走市, 清里町, 小清水町, 標茶町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
                                                    　　　西興部村(6720) → receive from: 士別市, 名寄市, 愛別町, 上川町, 和寒町, 剣淵町, 下川町, 美深町, 滝上町, 西興部村, 雄武町
                                                    　　　枝幸町(1718) → receive from: 音威子府村, 浜頓別町, 中頓別町, 枝幸町
43: neval=689{'avg': 2956724.7989158113, 'max': 4044078.532585806, 'min': 2933333.4734639367} best=2933333.4734639367
44: neval=646{'avg': 2953149.4252935383, 'max': 3861398.9243710036, 'min': 2933333.4734639367} best=2933333.4734639367
45: neval=668{'avg': 2950997.484953702, 'max': 4033876.645592589, 'min': 2933333.4734639367} best=2933333.4734639367
46: neval=671{'avg': 2947537.8089950327, 'max': 4134155.4808699233, 'min': 2933333.4734639367} best=2933333.4734639367
47: neval=642{'avg': 2940056.4865303636, 'max': 3459330.080398447, 'min': 2933333.4734639367} best=2933333.4734639367
48: neval=664{'avg': 2936328.7817760254, 'max': 3536247.6750735035, 'min': 2933333.4734639367} best=2933333.4734639367
49: neval=656{'avg': 2935956.763864235, 'max': 3650971.4508700715, 'min': 2933333.4734639367} best=2933333.4734639367
50: neval=693{'avg': 2934133.754511995, 'max': 3371792.9621785954, 'min': 2933333.4734639367} best=2933333.4734639367
51: neval=658{'avg': 2939674.589908364, 'max': 4899770.800596257, 'min': 2933333.4734639367} best=2933333.4734639367
52: neval=701{'avg': 2939001.810909847, 'max': 4231103.781269558, 'min': 2933333.4734639367} best=2933333.4734639367
53: neval=654{'avg': 2936336.23581317, 'max': 3531577.3879314833, 'min': 2932786.6940276306} best=2932786.6940276306
54: neval=689{'avg': 2937029.7587353527, 'max': 4417157.994467432, 'min': 2872934.1884174524} best=2872934.1884174524
55: neval=672{'avg': 2936052.0451977383, 'max': 3787578.3079070468, 'min': 2861372.126720206} best=2861372.126720206
56: neval=658{'avg': 2938418.5783916884, 'max': 3678369.5774980923, 'min': 2871812.8030503197} best=2861372.126720206
57: neval=671{'avg': 2936457.565930396, 'max': 3542852.9690930275, 'min': 2827462.766401154} best=2827462.766401154
58: neval=671{'avg': 2934190.6715481337, 'max': 3478417.8776287427, 'min': 2827462.766401154} best=2827462.766401154
59: neval=664{'avg': 2930921.822433475, 'max': 3746775.8116849335, 'min': 2819512.2587130754} best=2819512.2587130754
60: neval=677{'avg': 2926853.0330837537, 'max': 4846105.140883123, 'min': 2819512.2587130754} best=2819512.2587130754
61: neval=698{'avg': 2916059.6691409983, 'max': 3896478.289098979, 'min': 2819512.2587130754} best=2819512.2587130754
62: neval=669{'avg': 2895490.19578307, 'max': 4019933.41081105, 'min': 2819512.2587130754} best=2819512.2587130754
63: neval=645{'avg': 2869823.1902484912, 'max': 4172124.49446805, 'min': 2819512.2587130754} best=2819512.2587130754
64: neval=674{'avg': 2843151.1865744647, 'max': 3842089.8471811255, 'min': 2819274.2007265314} best=2819274.2007265314
65: neval=704{'avg': 2835344.675126105, 'max': 5222054.859854516, 'min': 2818860.021827927} best=2818860.021827927
66: neval=661{'avg': 2827822.2055678475, 'max': 3847628.199724955, 'min': 2818860.021827927} best=2818860.021827927
67: neval=680{'avg': 2824868.257677188, 'max': 3713518.5319797983, 'min': 2818860.021827927} best=2818860.021827927
68: neval=698{'avg': 2827285.342069657, 'max': 3859758.3121613143, 'min': 2818860.021827927} best=2818860.021827927
69: neval=680{'avg': 2821058.1076462218, 'max': 3521068.4053372196, 'min': 2818396.2733546034} best=2818396.2733546034
70: neval=702{'avg': 2833820.2602041885, 'max': 5517801.772559589, 'min': 2816623.0477516176} best=2816623.0477516176
71: neval=695{'avg': 2826238.400911505, 'max': 4391363.679880404, 'min': 2816623.0477516176} best=2816623.0477516176
72: neval=643{'avg': 2825870.0737333624, 'max': 4061825.7408843637, 'min': 2816623.0477516176} best=2816623.0477516176
73: neval=674{'avg': 2821625.4651243254, 'max': 3512809.8612192166, 'min': 2816309.205062301} best=2816309.205062301
74: neval=664{'avg': 2824443.2363753803, 'max': 4334148.689746015, 'min': 2816309.205062301} best=2816309.205062301
75: neval=662{'avg': 2822270.9785421193, 'max': 3779606.5019666925, 'min': 2816309.205062301} best=2816309.205062301
76: neval=672{'avg': 2820210.8762735515, 'max': 3503721.069468096, 'min': 2816309.205062301} best=2816309.205062301
77: neval=696{'avg': 2821723.358421154, 'max': 4110660.7591199684, 'min': 2816309.205062301} best=2816309.205062301
78: neval=685{'avg': 2822057.706498061, 'max': 3905694.990984723, 'min': 2816309.205062301} best=2816309.205062301
79: neval=669{'avg': 2822597.8979920307, 'max': 3657321.347886943, 'min': 2816309.205062301} best=2816309.205062301
80: neval=667{'avg': 2819562.3382958546, 'max': 3585166.3705162024, 'min': 2816309.205062301} best=2816309.205062301
81: neval=674{'avg': 2823387.8791517653, 'max': 4135388.6591147436, 'min': 2816309.205062301} best=2816309.205062301
82: neval=679{'avg': 2824253.0920390096, 'max': 3800221.096488242, 'min': 2816309.205062301} best=2816309.205062301
83: neval=673{'avg': 2819160.7768076784, 'max': 3613561.4075263725, 'min': 2816309.205062301} best=2816309.205062301
84: neval=699{'avg': 2819772.9768452896, 'max': 3432312.0427209316, 'min': 2816309.205062301} best=2816309.205062301
85: neval=680{'avg': 2821636.767521324, 'max': 3938745.5567016993, 'min': 2816309.205062301} best=2816309.205062301
86: neval=672{'avg': 2820951.406228107, 'max': 3729164.70814918, 'min': 2816309.205062301} best=2816309.205062301
87: neval=657{'avg': 2822737.7870588554, 'max': 3966006.74832053, 'min': 2816309.205062301} best=2816309.205062301
88: neval=682{'avg': 2828926.3340956517, 'max': 4525808.014072182, 'min': 2816309.205062301} best=2816309.205062301
89: neval=680{'avg': 2819260.839499901, 'max': 3247009.887255447, 'min': 2814656.072561405} best=2814656.072561405
90: neval=666{'avg': 2818609.104031847, 'max': 3686393.9327175673, 'min': 2814656.072561405} best=2814656.072561405
91: neval=688{'avg': 2824964.98989361, 'max': 4014144.875217166, 'min': 2814656.072561405} best=2814656.072561405
92: neval=671{'avg': 2822785.0147284386, 'max': 3694309.0263109254, 'min': 2814656.072561405} best=2814656.072561405
93: neval=667{'avg': 2823979.553704816, 'max': 4070316.7868323214, 'min': 2814656.072561405} best=2814656.072561405
94: neval=670{'avg': 2823491.2567347474, 'max': 3933834.18992541, 'min': 2813527.9555491684} best=2813527.9555491684
95: neval=690{'avg': 2818955.8888480244, 'max': 3484950.07592792, 'min': 2813527.9555491684} best=2813527.9555491684
96: neval=666{'avg': 2823136.7569513028, 'max': 4060284.637936484, 'min': 2813527.9555491684} best=2813527.9555491684
97: neval=704{'avg': 2828524.653658995, 'max': 4487866.770303997, 'min': 2813527.9555491684} best=2813527.9555491684
98: neval=690{'avg': 2817051.723196395, 'max': 3368187.226328912, 'min': 2813527.9555491684} best=2813527.9555491684
99: neval=677{'avg': 2821896.845248018, 'max': 4486771.248075787, 'min': 2813527.9555491684} best=2813527.9555491684
100: neval=673{'avg': 2816636.3634243035, 'max': 3605211.118945619, 'min': 2813527.9555491684} best=2813527.9555491684
101: neval=672{'avg': 2819366.448583832, 'max': 4199216.919736549, 'min': 2813272.7976449598} best=2813272.7976449598
102: neval=661{'avg': 2816928.5560029265, 'max': 3611499.748975767, 'min': 2813272.7976449598} best=2813272.7976449598
103: neval=665{'avg': 2817007.69695816, 'max': 3806872.358654367, 'min': 2813272.7976449598} best=2813272.7976449598
104: neval=691{'avg': 2815424.3255122136, 'max': 4011046.357258687, 'min': 2813272.7976449598} best=2813272.7976449598
105: neval=664{'avg': 2824042.7999580284, 'max': 3984156.697679176, 'min': 2813272.7976449598} best=2813272.7976449598
106: neval=667{'avg': 2817605.9890461923, 'max': 3839690.044624831, 'min': 2813272.7976449598} best=2813272.7976449598
107: neval=662{'avg': 2818232.9943351285, 'max': 3913565.501908307, 'min': 2813272.7976449598} best=2813272.7976449598
108: neval=700{'avg': 2817809.28832807, 'max': 3773819.195425527, 'min': 2813272.7976449598} best=2813272.7976449598
109: neval=656{'avg': 2818280.668576934, 'max': 4902191.922044543, 'min': 2813272.7976449598} best=2813272.7976449598
110: neval=653{'avg': 2815203.102664822, 'max': 3496160.4897783156, 'min': 2813272.7976449598} best=2813272.7976449598
111: neval=669{'avg': 2815498.4268965805, 'max': 3342583.860820383, 'min': 2813272.7976449598} best=2813272.7976449598
112: neval=656{'avg': 2815115.770968775, 'max': 3599967.9039082117, 'min': 2813272.7976449598} best=2813272.7976449598
113: neval=666{'avg': 2817811.085305121, 'max': 4109902.2629291713, 'min': 2813272.7976449598} best=2813272.7976449598
114: neval=656{'avg': 2818099.2926806845, 'max': 3546316.620730092, 'min': 2813272.7976449598} best=2813272.7976449598
115: neval=666{'avg': 2820994.391909791, 'max': 4247364.85805161, 'min': 2813272.7976449598} best=2813272.7976449598
116: neval=688{'avg': 2823507.953735889, 'max': 4247725.389833845, 'min': 2813272.7976449598} best=2813272.7976449598
117: neval=671{'avg': 2816925.231241461, 'max': 3723744.893706739, 'min': 2813272.7976449598} best=2813272.7976449598
118: neval=673{'avg': 2817893.574918999, 'max': 4331564.332739238, 'min': 2813272.7976449598} best=2813272.7976449598
119: neval=665{'avg': 2817384.2167727873, 'max': 3934801.7179649975, 'min': 2813272.7976449598} best=2813272.7976449598
120: neval=678{'avg': 2818158.5028360942, 'max': 3768064.6025929954, 'min': 2813272.7976449598} best=2813272.7976449598
121: neval=640{'avg': 2818759.8879137104, 'max': 3472536.466542921, 'min': 2813272.7976449598} best=2813272.7976449598
122: neval=663{'avg': 2817617.553658129, 'max': 3666347.23893594, 'min': 2813272.7976449598} best=2813272.7976449598
123: neval=699{'avg': 2820454.8031104757, 'max': 3813058.0398081345, 'min': 2813272.7976449598} best=2813272.7976449598
124: neval=662{'avg': 2816355.2117154626, 'max': 3934840.777521264, 'min': 2813272.7976449598} best=2813272.7976449598
125: neval=676{'avg': 2815619.8106686594, 'max': 3546127.8234135583, 'min': 2813272.7976449598} best=2813272.7976449598
126: neval=644{'avg': 2819274.094494984, 'max': 3709700.8612216245, 'min': 2813272.7976449598} best=2813272.7976449598
127: neval=681{'avg': 2817575.360326197, 'max': 3650283.765781666, 'min': 2813272.7976449598} best=2813272.7976449598
128: neval=689{'avg': 2817316.1428690394, 'max': 3622113.801871637, 'min': 2813272.7976449598} best=2813272.7976449598
129: neval=646{'avg': 2820328.281596729, 'max': 4958542.74570998, 'min': 2813272.7976449598} best=2813272.7976449598
130: neval=687{'avg': 2819870.2995604784, 'max': 4259911.87402446, 'min': 2813272.7976449598} best=2813272.7976449598
131: neval=642{'avg': 2819718.82594292, 'max': 4296903.513534918, 'min': 2813272.7976449598} best=2813272.7976449598
132: neval=673{'avg': 2821397.0840034885, 'max': 3639295.8872479517, 'min': 2813272.7976449598} best=2813272.7976449598
133: neval=674{'avg': 2817911.2227236647, 'max': 3493325.683715999, 'min': 2813272.7976449598} best=2813272.7976449598
134: neval=668{'avg': 2817894.1739533306, 'max': 3404092.2912187176, 'min': 2813272.7976449598} best=2813272.7976449598
135: neval=675{'avg': 2820468.3931101523, 'max': 3937799.8417368745, 'min': 2813272.7976449598} best=2813272.7976449598
136: neval=659{'avg': 2817825.9179916303, 'max': 3639274.9942890587, 'min': 2813272.7976449598} best=2813272.7976449598
137: neval=664{'avg': 2814310.689338445, 'max': 3418939.5406257566, 'min': 2813272.7976449598} best=2813272.7976449598
138: neval=693{'avg': 2817606.671658762, 'max': 3660748.0941353594, 'min': 2813272.7976449598} best=2813272.7976449598
139: neval=673{'avg': 2815589.615732496, 'max': 3382615.9040443483, 'min': 2813272.7976449598} best=2813272.7976449598
140: neval=674{'avg': 2816343.887951513, 'max': 3911183.627722656, 'min': 2813272.7976449598} best=2813272.7976449598
141: neval=642{'avg': 2819366.36266542, 'max': 4132841.265674985, 'min': 2813272.7976449598} best=2813272.7976449598
142: neval=650{'avg': 2814284.874877277, 'max': 3352068.2324795434, 'min': 2813272.7976449598} best=2813272.7976449598
143: neval=670{'avg': 2820590.5972180096, 'max': 4450437.71108742, 'min': 2813272.7976449598} best=2813272.7976449598
144: neval=681{'avg': 2816212.818721888, 'max': 3572075.5657289196, 'min': 2813272.7976449598} best=2813272.7976449598
145: neval=686{'avg': 2818934.834274954, 'max': 4005692.3730973443, 'min': 2813272.7976449598} best=2813272.7976449598
146: neval=675{'avg': 2815229.781349569, 'max': 3333169.226250445, 'min': 2813272.7976449598} best=2813272.7976449598
147: neval=670{'avg': 2819357.750284641, 'max': 3860106.9302156074, 'min': 2813272.7976449598} best=2813272.7976449598
148: neval=648{'avg': 2816301.737240235, 'max': 3755974.7698127395, 'min': 2813272.7976449598} best=2813272.7976449598
