局----------------------  実行情報  ----------------------
実行時間＝1625秒
個体数＝850
合計世代数＝100
===============================
Total cost: -128059.70205507867
===============================
------------------------  前提  ------------------------

waste=kanen

ごみ量27位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277)

焼却施設数: 7
中継施設数: 10

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='kanen'
unit ='t/year'

inc_size= [777018, 107552, 41711, 8168, 5428, 877, 342]
inc_facility = ['札幌市', '釧路市', '北見市', '中標津町', '根室市', '標津町', '羅臼町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['枝幸町', '北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町', '大空町', '足寄町', '陸別町'], ['本別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糠町'], ['浜中町', '根室市'], ['弟子屈町', '別海町', '中標津町'], ['清里町', '斜里町', '標津町'], ['羅臼町']]

trans_size=[83618, 80858, 61088, 54657, 34892, 32045, 31874, 17415, 16543, 8982]
trans_facility = ['函館市', '旭川市', '帯広市', '苫小牧市', '千歳市', '小樽市', '室蘭市', '豊浦町', '滝川市', '天塩町']
trans_blocks = [['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町'], ['由仁町', '千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['苫小牧市', '白老町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['室蘭市', '登別市'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['島牧村', '寿都町', '黒松内町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '八雲町', '長万部町', '今金町', 'せたな町'], ['旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['美深町', '音威子府村', '中川町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '豊富町', '幌延町'], ['様似町', 'えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町']]

arrows = [[['札幌市'], ['小樽市', '滝川市', '函館市', '室蘭市', '苫小牧市', '天塩町', '旭川市', '豊浦町', '千歳市']], [['釧路市'], ['帯広市']]]


---------------------  エネルギー情報  ---------------------
[27902.983570854172, 221284.71403425818, -403051.2764821088, 25803.876821917806]

EL_direct: {'札幌市': 14533.605841625, '釧路市': 1843.3429137500002, '北見市': 10174.056791708335, '中標津町': 870.1705786041667, '根室市': 324.53426091666677, '標津町': 157.27318425, '羅臼町': 0.0}
ED_inc: {'札幌市': -527154.2459262894, '釧路市': 47650.082214031674, '北見市': 42963.4499484911, '中標津町': 16666.56662075765, '根室市': 12450.273615159078, '標津町': 3002.244239956554, '羅臼町': 1370.3528057844808}

EL_indirect: {'函館市': 82574.7988576593, '旭川市': 38310.17933936049, '帯広市': 28067.0934494145, '苫小牧市': 17254.181109919005, '千歳市': 5788.847229251666, '小樽市': 5947.0408341825005, '室蘭市': 14137.254320284334, '豊浦町': 10840.559320391669, '滝川市': 6532.673770146334, '天塩町': 11832.085803648504}
ED_trans: {'函館市': 5113.297972602739, '旭川市': 4944.522082191781, '帯広市': 3735.5730410958904, '苫小牧市': 3342.31298630137, '千歳市': 2133.669698630137, '小樽市': 1959.5736986301372, '室蘭市': 1949.1169315068496, '豊浦町': 1064.9391780821918, '滝川市': 1011.6157808219178, '天塩町': 549.2554520547945}

----------------------  輸送情報  ----------------------

direct 札幌市(1140/2129) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(989/2129) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
滝川市(16543) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町
函館市(83618) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
室蘭市(31874) → receive from: 室蘭市, 登別市
苫小牧市(54657) → receive from: 苫小牧市, 白老町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
天塩町(8982) → receive from: 美深町, 音威子府村, 中川町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 豊富町, 幌延町
旭川市(80858) → receive from: 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
豊浦町(17415) → receive from: 島牧村, 寿都町, 黒松内町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 八雲町, 長万部町, 今金町, せたな町
千歳市(34892) → receive from: 由仁町, 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 釧路市(127/295) t/day → receive from: 本別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糠町
indirect 釧路市(167/295) t/day → receive from: 中継施設＝ 帯広市(61088) → receive from: 様似町, えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町
direct 北見市(114/114) t/day → receive from: 枝幸町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 足寄町, 陸別町
direct 中標津町(22/22) t/day → receive from: 弟子屈町, 別海町, 中標津町
64: neval=695{'avg': -124465.93234097873, 'max': -69092.46135557862, 'min': -124551.02156930431} best=-124551.02156930431
65: neval=641{'avg': -124362.91388810775, 'max': -42941.13644595616, 'min': -124551.02156930431} best=-124551.02156930431
66: neval=652{'avg': -124337.9543267085, 'max': 41720.83363731796, 'min': -124551.02156930431} best=-124551.02156930431
67: neval=682{'avg': -123633.10339096774, 'max': 48443.81121207072, 'min': -124551.02156930431} best=-124551.02156930431
68: neval=677{'avg': -123852.8159180972, 'max': 13961.737953158521, 'min': -124551.02156930431} best=-124551.02156930431
69: neval=687{'avg': -123078.54545029168, 'max': 44261.75450006602, 'min': -124551.02156930431} best=-124551.02156930431
70: neval=673{'avg': -123502.7371224381, 'max': 65671.69713077093, 'min': -124551.02156930431} best=-124551.02156930431
71: neval=696{'avg': -122894.09667937268, 'max': 42547.91271574535, 'min': -124551.02156930431} best=-124551.02156930431
72: neval=684{'avg': -123189.45035246375, 'max': 120744.54331605669, 'min': -124551.02156930431} best=-124551.02156930431
73: neval=666{'avg': -123678.63041369164, 'max': 150222.58329421456, 'min': -124551.02156930431} best=-124551.02156930431
74: neval=692{'avg': -123157.46970825743, 'max': 242143.04306991296, 'min': -124551.02156930431} best=-124551.02156930431
75: neval=636{'avg': -123359.09924606001, 'max': 344403.332479651, 'min': -124551.02156930431} best=-124551.02156930431
76: neval=645{'avg': -124030.60110171797, 'max': 11276.482643578864, 'min': -124551.02156930431} best=-124551.02156930431
77: neval=654{'avg': -123688.578346639, 'max': 38502.706677241586, 'min': -124551.02156930431} best=-124551.02156930431
78: neval=668{'avg': -124101.08982864524, 'max': 54089.98839735141, 'min': -124551.02156930431} best=-124551.02156930431
79: neval=682{'avg': -123664.26405369723, 'max': 157264.68112920955, 'min': -124551.02156930431} best=-124551.02156930431
80: neval=682{'avg': -123710.46835058289, 'max': 147257.20170925072, 'min': -124551.02156930431} best=-124551.02156930431
81: neval=658{'avg': -123971.6148123704, 'max': -7451.740635696358, 'min': -124551.02156930431} best=-124551.02156930431
82: neval=637{'avg': -123736.59692413008, 'max': 87956.72942126253, 'min': -124551.02156930431} best=-124551.02156930431
83: neval=680{'avg': -123442.82623261701, 'max': 70174.77863590722, 'min': -124551.02156930431} best=-124551.02156930431
84: neval=681{'avg': -123490.17205800097, 'max': 66876.72813987214, 'min': -124551.02156930431} best=-124551.02156930431
85: neval=625{'avg': -124416.09100238365, 'max': -62024.2235954713, 'min': -124551.02156930431} best=-124551.02156930431
86: neval=679{'avg': -124508.11913794272, 'max': -95344.7025979947, 'min': -124551.02156930431} best=-124551.02156930431
87: neval=658{'avg': -123754.8568230243, 'max': 91102.89182354459, 'min': -124551.02156930431} best=-124551.02156930431
88: neval=679{'avg': -123555.8303099897, 'max': 186618.0738525132, 'min': -124551.02156930431} best=-124551.02156930431
89: neval=678{'avg': -123615.90221209762, 'max': 57604.751009095264, 'min': -124551.02156930431} best=-124551.02156930431
90: neval=680{'avg': -123289.98495012845, 'max': 103491.8428056674, 'min': -124551.02156930431} best=-124551.02156930431
91: neval=688{'avg': -124113.81775714533, 'max': 134108.8222352774, 'min': -124551.02156930431} best=-124551.02156930431
92: neval=667{'avg': -123452.03308705606, 'max': 175273.98789735083, 'min': -124551.02156930431} best=-124551.02156930431
93: neval=665{'avg': -124118.93925966961, 'max': 28828.2816342892, 'min': -124551.02156930431} best=-124551.02156930431
94: neval=662{'avg': -123434.5061404424, 'max': 188907.8794629596, 'min': -124551.02156930431} best=-124551.02156930431
95: neval=671{'avg': -122794.4406168925, 'max': 65203.05407411541, 'min': -124551.02156930431} best=-124551.02156930431
96: neval=689{'avg': -123230.41528069317, 'max': 166514.87219660814, 'min': -124551.02156930431} best=-124551.02156930431
97: neval=668{'avg': -123820.4097248637, 'max': 74321.98705844776, 'min': -124551.02156930431} best=-124551.02156930431
98: neval=661{'avg': -124356.35301262133, 'max': -56941.630091760206, 'min': -124551.02156930431} best=-124551.02156930431
99: neval=680{'avg': -123803.8800827116, 'max': 23346.193602077914, 'min': -124551.02156930431} best=-124551.02156930431
