--------------------  GAPlot_input  --------------------

inc_size= [6566, 4360, 3036, 2990, 1377, 1096, 910, 699, 523]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '旭川市', '帯広市', '函館市', '北見市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '岩内町', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '登別市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '泊村', '神恵内村', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '西興部村'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[127, 46, 30, 12, 6]
trans_facility = ['稚内市', '浜頓別町', '豊富町', '猿払村', '中頓別町']
trans_blocks = [['稚内市'], ['猿払村'], ['浜頓別町', '枝幸町', '雄武町'], ['音威子府村', '中川町', '中頓別町'], ['初山別村', '遠別町', '天塩町', '豊富町', '幌延町']]

arrows = [[['旭川市'], ['稚内市', '猿払村', '浜頓別町', '中頓別町', '豊富町']]]

----------------------  実行情報  ----------------------
実行時間＝359秒
個体数＝700
合計世代数＝298
------------------------  前提  ------------------------

waste=sanpai

ごみ量24位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445)

焼却施設数: 9
中継施設数: 5

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 388427.60594999994, '釧路市': 638780.75448, '室蘭市': 224328.03396, '札幌市': 384151.45887000003, '伊達市': 181628.01123, '旭川市': 296048.04579000006, '帯広市': 129882.12774, '函館市': 125673.13416, '北見市': 164322.37866000005}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 557815.7122653376, '室蘭市': 388406.092078587, '札幌市': 382544.9195466225, '伊達市': 176224.98599814135, '旭川市': 140259.401103734, '帯広市': 116474.32828876263, '函館市': 96017.17383615748, '北見市': 77871.18798670404}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 233568.53506256978, '室蘭市': 162633.3571131471, '札幌市': 160179.1675807649, '伊達市': 73788.90718916999, '旭川市': 58729.401349256754, '帯広市': 48770.11821757823, '函館市': 37473.80084843144, '北見市': 42197.48940571761}

TC_indirect: {'稚内市': 67789.293936, '浜頓別町': 32798.959806, '豊富町': 19871.276670000003, '猿払村': 5594.619540000001, '中頓別町': 3387.64914}
IC_trans: {'稚内市': 4302.823313780405, '浜頓別町': 1799.0221987448635, '豊富町': 1243.1729533480493, '猿払村': 564.3854582175265, '中頓別町': 340.8341955513285}
OC_trans: {'稚内市': 280451.5583332065, '浜頓別町': 103387.1641263674, '豊富町': 67268.30471705511, '猿払村': 26898.02645651422, '中頓別町': 14860.726134737686}

=============================
Total cost: 7108572.112112839
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(4360/4360) t/day → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 室蘭市(3036/3036) t/day → receive from: 室蘭市, 登別市
direct 札幌市(2990/2990) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 岩内町, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1377/1377) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 泊村, 神恵内村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 旭川市(876/1096) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 西興部村
indirect 旭川市(221/1096) t/day → receive from: 中継施設＝ 稚内市(46228) → receive from: 稚内市
                                                    　　　猿払村(4237) → receive from: 猿払村
                                                    　　　浜頓別町(16878) → receive from: 浜頓別町, 枝幸町, 雄武町
51: neval=555{'avg': 7131162.400713494, 'max': 13887513.999548914, 'min': 7109995.915850252} best=7109995.915850252
52: neval=532{'avg': 7122397.995778163, 'max': 9154347.792353634, 'min': 7109995.915850252} best=7109995.915850252
53: neval=533{'avg': 7119535.479381829, 'max': 9225376.257777214, 'min': 7109995.915850252} best=7109995.915850252
54: neval=561{'avg': 7133809.173856529, 'max': 11366397.576419527, 'min': 7109995.915850252} best=7109995.915850252
55: neval=557{'avg': 7119025.464909, 'max': 10128068.914576791, 'min': 7109995.915850252} best=7109995.915850252
56: neval=555{'avg': 7145956.318695015, 'max': 12371563.267108876, 'min': 7109995.915850252} best=7109995.915850252
57: neval=558{'avg': 7132098.913379463, 'max': 10479396.939089142, 'min': 7109995.915850252} best=7109995.915850252
58: neval=546{'avg': 7124495.432051043, 'max': 10755078.919820843, 'min': 7109995.915850252} best=7109995.915850252
59: neval=550{'avg': 7125138.741638445, 'max': 9718292.418577688, 'min': 7109995.915850252} best=7109995.915850252
60: neval=538{'avg': 7134088.493400184, 'max': 15304265.826145062, 'min': 7109995.915850252} best=7109995.915850252
61: neval=563{'avg': 7119051.331248065, 'max': 10473853.985580135, 'min': 7109995.915850252} best=7109995.915850252
62: neval=547{'avg': 7120461.512577081, 'max': 10550764.471500177, 'min': 7109995.915850252} best=7109995.915850252
63: neval=548{'avg': 7131909.753032134, 'max': 12148294.008137025, 'min': 7109995.915850252} best=7109995.915850252
64: neval=549{'avg': 7131307.126343754, 'max': 13540075.640756829, 'min': 7109995.915850252} best=7109995.915850252
65: neval=555{'avg': 7118051.525905413, 'max': 9288278.863868251, 'min': 7109995.915850252} best=7109995.915850252
66: neval=552{'avg': 7128241.420946855, 'max': 12430521.06687717, 'min': 7109995.915850252} best=7109995.915850252
67: neval=534{'avg': 7115847.153074748, 'max': 8955415.133257508, 'min': 7109995.915850252} best=7109995.915850252
68: neval=550{'avg': 7124319.874596876, 'max': 10891552.39308143, 'min': 7109995.915850252} best=7109995.915850252
69: neval=536{'avg': 7123668.786042387, 'max': 9521293.825678013, 'min': 7109995.915850252} best=7109995.915850252
70: neval=554{'avg': 7123771.713526472, 'max': 10931416.659509819, 'min': 7109995.915850252} best=7109995.915850252
71: neval=564{'avg': 7126767.901951001, 'max': 10440835.596870542, 'min': 7109995.915850252} best=7109995.915850252
72: neval=540{'avg': 7134278.702870178, 'max': 12883065.963627296, 'min': 7109995.915850252} best=7109995.915850252
73: neval=565{'avg': 7120555.975044342, 'max': 10201804.0310763, 'min': 7109995.915850252} best=7109995.915850252
74: neval=549{'avg': 7117401.730579499, 'max': 10043457.60020907, 'min': 7109995.915850252} best=7109995.915850252
75: neval=539{'avg': 7121394.355596237, 'max': 9591081.861271972, 'min': 7109995.915850252} best=7109995.915850252
76: neval=543{'avg': 7120967.892262909, 'max': 10275541.541195989, 'min': 7109995.915850252} best=7109995.915850252
77: neval=582{'avg': 7133686.631870225, 'max': 12511549.706997734, 'min': 7109995.915850252} best=7109995.915850252
78: neval=573{'avg': 7113949.837684479, 'max': 8851812.708344512, 'min': 7109995.915850252} best=7109995.915850252
79: neval=559{'avg': 7132720.97634843, 'max': 11138180.028446175, 'min': 7109995.915850252} best=7109995.915850252
80: neval=555{'avg': 7125424.784536541, 'max': 13420065.884235803, 'min': 7109995.915850252} best=7109995.915850252
81: neval=557{'avg': 7129054.107754333, 'max': 11658409.17798901, 'min': 7109995.915850252} best=7109995.915850252
82: neval=563{'avg': 7116103.142742608, 'max': 8871641.810554119, 'min': 7109995.915850252} best=7109995.915850252
83: neval=568{'avg': 7134720.453262453, 'max': 10840106.719498085, 'min': 7109995.915850252} best=7109995.915850252
84: neval=560{'avg': 7132954.0323782815, 'max': 11460876.353377964, 'min': 7109995.915850252} best=7109995.915850252
85: neval=555{'avg': 7141390.0063839145, 'max': 14033963.590867825, 'min': 7109995.915850252} best=7109995.915850252
86: neval=570{'avg': 7139830.585339862, 'max': 14004833.118451526, 'min': 7109995.915850252} best=7109995.915850252
87: neval=557{'avg': 7133257.7228681445, 'max': 11659085.787591357, 'min': 7109995.915850252} best=7109995.915850252
88: neval=554{'avg': 7119936.158258356, 'max': 9615243.48786432, 'min': 7109995.915850252} best=7109995.915850252
89: neval=541{'avg': 7134315.09348673, 'max': 11636182.704560358, 'min': 7109995.915850252} best=7109995.915850252
90: neval=539{'avg': 7130477.096525816, 'max': 11163719.310651174, 'min': 7109995.915850252} best=7109995.915850252
91: neval=563{'avg': 7118047.765312595, 'max': 9428406.984982323, 'min': 7109995.915850252} best=7109995.915850252
92: neval=562{'avg': 7132983.976138733, 'max': 12416833.100965567, 'min': 7109995.915850252} best=7109995.915850252
93: neval=543{'avg': 7120288.296837801, 'max': 11783776.678495415, 'min': 7109995.915850252} best=7109995.915850252
94: neval=569{'avg': 7115814.00067048, 'max': 9146325.602929791, 'min': 7109995.915850252} best=7109995.915850252
95: neval=535{'avg': 7135794.768498861, 'max': 12687017.560647218, 'min': 7109995.915850252} best=7109995.915850252
96: neval=552{'avg': 7134173.865662779, 'max': 16136844.022314047, 'min': 7109995.915850252} best=7109995.915850252
97: neval=531{'avg': 7140799.882573449, 'max': 11203632.4472352, 'min': 7109995.915850252} best=7109995.915850252
98: neval=535{'avg': 7125341.9503032835, 'max': 13187854.769900164, 'min': 7109995.915850252} best=7109995.915850252
99: neval=540{'avg': 7118009.189362232, 'max': 11709787.970095683, 'min': 7109047.636439421} best=7109047.636439421
100: neval=603{'avg': 7110605.4386821035, 'max': 7552782.648130958, 'min': 7109047.636439421} best=7109047.636439421
101: neval=552{'avg': 7128700.692321698, 'max': 10578718.79706069, 'min': 7109047.636439421} best=7109047.636439421
102: neval=549{'avg': 7116305.0026772255, 'max': 10251191.539721537, 'min': 7109047.636439421} best=7109047.636439421
103: neval=564{'avg': 7126627.426329874, 'max': 10710411.237718184, 'min': 7109047.636439421} best=7109047.636439421
104: neval=558{'avg': 7127603.033929953, 'max': 10281947.326645814, 'min': 7109047.636439421} best=7109047.636439421
105: neval=560{'avg': 7128179.97108196, 'max': 13402422.110276606, 'min': 7109047.636439421} best=7109047.636439421
106: neval=559{'avg': 7144093.225373865, 'max': 13466226.433038741, 'min': 7109047.636439421} best=7109047.636439421
107: neval=535{'avg': 7121651.2662899615, 'max': 10242284.822941028, 'min': 7109047.636439421} best=7109047.636439421
108: neval=541{'avg': 7131357.119716884, 'max': 11069480.865929842, 'min': 7109047.636439421} best=7109047.636439421
109: neval=536{'avg': 7136466.191106346, 'max': 11312832.40231731, 'min': 7109047.636439421} best=7109047.636439421
110: neval=547{'avg': 7128287.458733278, 'max': 10842522.706982914, 'min': 7109047.636439421} best=7109047.636439421
111: neval=563{'avg': 7122989.8789175125, 'max': 12429086.180032408, 'min': 7109047.636439421} best=7109047.636439421
112: neval=566{'avg': 7125802.527298233, 'max': 9520209.958825722, 'min': 7109047.636439421} best=7109047.636439421
113: neval=542{'avg': 7125655.15994109, 'max': 11742726.986689368, 'min': 7109047.636439421} best=7109047.636439421
114: neval=545{'avg': 7128206.687526553, 'max': 13414093.973096628, 'min': 7109047.636439421} best=7109047.636439421
115: neval=543{'avg': 7134475.522384826, 'max': 10463872.311646536, 'min': 7109047.636439421} best=7109047.636439421
116: neval=568{'avg': 7123837.764252154, 'max': 12610475.064184831, 'min': 7109047.636439421} best=7109047.636439421
117: neval=540{'avg': 7131647.393776631, 'max': 11843773.658797199, 'min': 7109047.636439421} best=7109047.636439421
118: neval=552{'avg': 7137283.886238411, 'max': 14487661.19890604, 'min': 7109047.636439421} best=7109047.636439421
119: neval=558{'avg': 7114078.759602888, 'max': 9190155.186026461, 'min': 7109047.636439421} best=7109047.636439421
