--------------------  GAPlot_input  --------------------

inc_size= [15735, 5822]
inc_facility = ['苫小牧市', '釧路市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '千歳市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村', '室蘭市', '苫小牧市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '厚真町', '洞爺湖町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町', '函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町', '占冠村'], ['北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '大空町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[708, 138, 105, 77, 59, 46, 36, 32]
trans_facility = ['旭川市', '稚内市', '紋別市', '留萌市', '名寄市', '枝幸町', '士別市', '幌延町']
trans_blocks = [['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '南富良野町', '幌加内町'], ['士別市', '和寒町', '剣淵町'], ['名寄市', '下川町', '美深町', '西興部村'], ['新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['稚内市', '猿払村'], ['音威子府村', '浜頓別町', '中頓別町', '枝幸町'], ['中川町', '初山別村', '遠別町', '天塩町', '豊富町', '幌延町'], ['紋別市', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町']]

arrows = [[['苫小牧市'], ['留萌市', '稚内市', '旭川市', '士別市', '名寄市', '幌延町']], [['釧路市'], ['枝幸町', '紋別市']]]

----------------------  実行情報  ----------------------
実行時間＝161秒
個体数＝500
合計世代数＝242
------------------------  前提  ------------------------

waste=sanpai

ごみ量20位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228)

焼却施設数: 2
中継施設数: 8

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 8444684.083739998, '釧路市': 2446194.983069999}
IC_inc: {'苫小牧市': 2013259.1307945454, '釧路市': 744959.5859444375}
OC_inc: {'苫小牧市': 842991.6467776855, '釧路市': 311929.3977274958}

TC_indirect: {'旭川市': 446717.206602, '稚内市': 122234.01612000001, '紋別市': 87420.42143400002, '留萌市': 56090.50326, '名寄市': 36884.156004, '枝幸町': 38975.398440000004, '士別市': 20038.112058, '幌延町': 29303.989548}
IC_trans: {'旭川市': 20052.666332672037, '稚内市': 4647.031408556395, '紋別市': 3652.8628276063546, '留萌市': 2781.9905793257467, '名寄市': 2218.0214109747358, '枝幸町': 1787.3623486932643, '士別市': 1447.663703471525, '幌延町': 1299.3012579340111}
OC_trans: {'旭川市': 1563065.6051170642, '稚内市': 306649.57598262624, '紋別市': 233696.31811780075, '留萌市': 170670.93184893823, '名寄市': 131715.70959263726, '枝幸町': 102678.16094654876, '士別市': 80719.74134983581, '幌延町': 70809.52250958457}

==============================
Total cost: 18339575.096854426
==============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(14686/15735) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町, 占冠村
indirect 苫小牧市(1049/15735) t/day → receive from: 中継施設＝ 留萌市(28021) → receive from: 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
                                                    　　　稚内市(50465) → receive from: 稚内市, 猿払村
                                                    　　　旭川市(258266) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 南富良野町, 幌加内町
                                                    　　　士別市(13076) → receive from: 士別市, 和寒町, 剣淵町
44: neval=372{'avg': 18386987.143867567, 'max': 27704266.575131327, 'min': 18348322.626601856} best=18348322.626601856
45: neval=407{'avg': 18389720.9821411, 'max': 26103459.12046702, 'min': 18348322.626601856} best=18348322.626601856
46: neval=372{'avg': 18377112.986749265, 'max': 29848655.086107798, 'min': 18348322.626601856} best=18348322.626601856
47: neval=404{'avg': 18357445.897342063, 'max': 20495748.631571174, 'min': 18348322.626601856} best=18348322.626601856
48: neval=402{'avg': 18353152.27611183, 'max': 20032656.202634823, 'min': 18348322.626601856} best=18348322.626601856
49: neval=404{'avg': 18349234.67182035, 'max': 18727798.91951951, 'min': 18348322.626601856} best=18348322.626601856
50: neval=398{'avg': 18397760.068470746, 'max': 29376325.52806618, 'min': 18348322.626601856} best=18348322.626601856
51: neval=392{'avg': 18374815.32923115, 'max': 27260606.351291582, 'min': 18348322.626601856} best=18348322.626601856
52: neval=399{'avg': 18367021.479901988, 'max': 21726310.670583617, 'min': 18347264.257238295} best=18347264.257238295
53: neval=410{'avg': 18380363.79827669, 'max': 25554599.425247137, 'min': 18344082.88018516} best=18344082.88018516
54: neval=399{'avg': 18358683.138351485, 'max': 22763221.453370385, 'min': 18344082.88018516} best=18344082.88018516
55: neval=406{'avg': 18426947.887649268, 'max': 33912962.29933791, 'min': 18344082.88018516} best=18344082.88018516
56: neval=393{'avg': 18372812.89284592, 'max': 24469076.680470355, 'min': 18344082.88018516} best=18344082.88018516
57: neval=409{'avg': 18392960.869484566, 'max': 32110377.44569162, 'min': 18344082.88018516} best=18344082.88018516
58: neval=425{'avg': 18374119.999522347, 'max': 24668835.101945035, 'min': 18344082.88018516} best=18344082.88018516
59: neval=397{'avg': 18418121.294012684, 'max': 33758876.24042657, 'min': 18344082.88018516} best=18344082.88018516
60: neval=385{'avg': 18362113.317269653, 'max': 22610130.544275105, 'min': 18344082.88018516} best=18344082.88018516
61: neval=408{'avg': 18426068.731579375, 'max': 33375108.110939346, 'min': 18344082.88018516} best=18344082.88018516
62: neval=398{'avg': 18392489.214951873, 'max': 26079675.026066106, 'min': 18344082.88018516} best=18344082.88018516
63: neval=398{'avg': 18351786.055981323, 'max': 19796340.893847078, 'min': 18344082.88018516} best=18344082.88018516
64: neval=376{'avg': 18401247.841522623, 'max': 33697701.22999802, 'min': 18344082.88018516} best=18344082.88018516
65: neval=411{'avg': 18344082.880185157, 'max': 18344082.88018516, 'min': 18344082.88018516} best=18344082.88018516
66: neval=414{'avg': 18347546.81339207, 'max': 20063450.01358501, 'min': 18344082.88018516} best=18344082.88018516
67: neval=384{'avg': 18363987.19120103, 'max': 22173700.19749482, 'min': 18344082.88018516} best=18344082.88018516
68: neval=383{'avg': 18344082.880185157, 'max': 18344082.88018516, 'min': 18344082.88018516} best=18344082.88018516
69: neval=399{'avg': 18387809.505647805, 'max': 29147096.470490213, 'min': 18344082.88018516} best=18344082.88018516
70: neval=373{'avg': 18358206.02542233, 'max': 23467837.826014064, 'min': 18344082.88018516} best=18344082.88018516
71: neval=403{'avg': 18375149.70890876, 'max': 26592557.094535727, 'min': 18344082.88018516} best=18344082.88018516
72: neval=392{'avg': 18364394.89714521, 'max': 25728149.662847668, 'min': 18344082.88018516} best=18344082.88018516
73: neval=395{'avg': 18359983.09345201, 'max': 22716026.656947803, 'min': 18344082.88018516} best=18344082.88018516
74: neval=375{'avg': 18381248.811663546, 'max': 26267217.43311794, 'min': 18344082.88018516} best=18344082.88018516
75: neval=386{'avg': 18377050.00006309, 'max': 32891531.639419258, 'min': 18344082.88018516} best=18344082.88018516
76: neval=392{'avg': 18352438.526882187, 'max': 19276101.607718524, 'min': 18344082.88018516} best=18344082.88018516
77: neval=386{'avg': 18352043.79171777, 'max': 21601561.116306946, 'min': 18343500.984383125} best=18343500.984383125
78: neval=395{'avg': 18363742.051178306, 'max': 25668568.79497052, 'min': 18343500.984383125} best=18343500.984383125
79: neval=390{'avg': 18380526.830603614, 'max': 22984360.442195017, 'min': 18343500.984383125} best=18343500.984383125
80: neval=396{'avg': 18347745.56016604, 'max': 20197241.082493335, 'min': 18343500.984383125} best=18343500.984383125
81: neval=419{'avg': 18376495.905921187, 'max': 33793114.39962657, 'min': 18343500.984383125} best=18343500.984383125
82: neval=384{'avg': 18343922.843442593, 'max': 18366470.488169637, 'min': 18343500.984383125} best=18343500.984383125
83: neval=410{'avg': 18424525.476086605, 'max': 37597574.77714948, 'min': 18340439.906782433} best=18340439.906782433
84: neval=396{'avg': 18374650.371130876, 'max': 23723987.781497978, 'min': 18340439.906782433} best=18340439.906782433
85: neval=401{'avg': 18368023.910180047, 'max': 24844079.594727457, 'min': 18340439.906782433} best=18340439.906782433
86: neval=403{'avg': 18346283.327745475, 'max': 19250959.685836352, 'min': 18340439.906782433} best=18340439.906782433
87: neval=376{'avg': 18362802.997531448, 'max': 24540166.857406784, 'min': 18340439.906782433} best=18340439.906782433
88: neval=378{'avg': 18344340.67140726, 'max': 19981889.99352172, 'min': 18340439.906782433} best=18340439.906782433
89: neval=391{'avg': 18353124.951233603, 'max': 23696896.87568447, 'min': 18340439.906782433} best=18340439.906782433
90: neval=401{'avg': 18370632.436778907, 'max': 21731896.29712878, 'min': 18340439.906782433} best=18340439.906782433
91: neval=410{'avg': 18472413.048106045, 'max': 62818666.298537284, 'min': 18340439.906782433} best=18340439.906782433
92: neval=391{'avg': 18341956.42158657, 'max': 19098697.30884814, 'min': 18340439.906782433} best=18340439.906782433
93: neval=389{'avg': 18378230.715580955, 'max': 36759110.27140883, 'min': 18340439.906782433} best=18340439.906782433
94: neval=381{'avg': 18353886.423670836, 'max': 21305219.664138854, 'min': 18340439.906782433} best=18340439.906782433
95: neval=381{'avg': 18354681.513886143, 'max': 25102802.088946555, 'min': 18340439.906782433} best=18340439.906782433
96: neval=383{'avg': 18356664.107967637, 'max': 20812742.327502105, 'min': 18340439.906782433} best=18340439.906782433
97: neval=405{'avg': 18344652.7601399, 'max': 20021398.201217804, 'min': 18340439.906782433} best=18340439.906782433
98: neval=404{'avg': 18341456.880808458, 'max': 18848926.919790458, 'min': 18340439.906782433} best=18340439.906782433
99: neval=398{'avg': 18356471.484127007, 'max': 23704074.5095163, 'min': 18340439.906782433} best=18340439.906782433
100: neval=407{'avg': 18362651.818543807, 'max': 28919290.57151279, 'min': 18340439.906782433} best=18340439.906782433
101: neval=403{'avg': 18342006.94369522, 'max': 19123958.363173388, 'min': 18340439.906782433} best=18340439.906782433
102: neval=401{'avg': 18397322.92892186, 'max': 32788910.859218016, 'min': 18340439.906782433} best=18340439.906782433
103: neval=400{'avg': 18385250.31124553, 'max': 29526449.23720418, 'min': 18340439.906782433} best=18340439.906782433
104: neval=398{'avg': 18468094.15226773, 'max': 36420543.18381079, 'min': 18340439.906782433} best=18340439.906782433
105: neval=392{'avg': 18350793.805377275, 'max': 21023032.92306672, 'min': 18340439.906782433} best=18340439.906782433
106: neval=397{'avg': 18364852.58448076, 'max': 29924423.703737766, 'min': 18340439.906782433} best=18340439.906782433
107: neval=404{'avg': 18376607.348768197, 'max': 27433157.697205506, 'min': 18340439.906782433} best=18340439.906782433
108: neval=393{'avg': 18374715.942953918, 'max': 24560384.210676625, 'min': 18340439.906782433} best=18340439.906782433
109: neval=401{'avg': 18351917.094340168, 'max': 20861202.81141435, 'min': 18340439.906782433} best=18340439.906782433
110: neval=397{'avg': 18355256.06602447, 'max': 24769689.981553875, 'min': 18340439.906782433} best=18340439.906782433
111: neval=376{'avg': 18355993.241354506, 'max': 23550720.13767972, 'min': 18340439.906782433} best=18340439.906782433
112: neval=389{'avg': 18381357.58977687, 'max': 29681531.84951981, 'min': 18340439.906782433} best=18340439.906782433
113: neval=421{'avg': 18340489.619729076, 'max': 18365296.380101305, 'min': 18340439.906782433} best=18340439.906782433
114: neval=412{'avg': 18340489.619729076, 'max': 18365296.380101305, 'min': 18340439.906782433} best=18340439.906782433
115: neval=362{'avg': 18355840.380980495, 'max': 26040677.00581058, 'min': 18340439.906782433} best=18340439.906782433
116: neval=417{'avg': 18343188.007136483, 'max': 19139329.391301688, 'min': 18340439.906782433} best=18340439.906782433
117: neval=405{'avg': 18391191.53087524, 'max': 35511478.440018445, 'min': 18340439.906782433} best=18340439.906782433
118: neval=406{'avg': 18386926.1114813, 'max': 29233993.771335732, 'min': 18340439.906782433} best=18340439.906782433
119: neval=387{'avg': 18348182.94399605, 'max': 21201805.86821714, 'min': 18340439.906782433} best=18340439.906782433
120: neval=392{'avg': 18398649.272213887, 'max': 27400570.09633948, 'min': 18340439.906782433} best=18340439.906782433
121: neval=404{'avg': 18345836.428952567, 'max': 19295605.619000547, 'min': 18340439.906782433} best=18340439.906782433
122: neval=410{'avg': 18370045.90979489, 'max': 29598870.87368881, 'min': 18340439.906782433} best=18340439.906782433
123: neval=406{'avg': 18365999.631304152, 'max': 28059677.542294253, 'min': 18340439.906782433} best=18340439.906782433
124: neval=418{'avg': 18392142.210814793, 'max': 44178253.511778645, 'min': 18340439.906782433} best=18340439.906782433
125: neval=368{'avg': 18385022.48376383, 'max': 39592845.10082661, 'min': 18340439.906782433} best=18340439.906782433
126: neval=396{'avg': 18375608.443774346, 'max': 25337048.783431597, 'min': 18340439.906782433} best=18340439.906782433
127: neval=404{'avg': 18369628.5800427, 'max': 25455788.06299813, 'min': 18340439.906782433} best=18340439.906782433
128: neval=392{'avg': 18347689.36631814, 'max': 19756759.88108726, 'min': 18340439.906782433} best=18340439.906782433
129: neval=389{'avg': 18344073.227161348, 'max': 20132649.86693623, 'min': 18340439.906782433} best=18340439.906782433
130: neval=378{'avg': 18401872.764508124, 'max': 41328812.71183891, 'min': 18340439.906782433} best=18340439.906782433
131: neval=362{'avg': 18348795.60608718, 'max': 22518289.55915299, 'min': 18340439.906782433} best=18340439.906782433
