局----------------------  実行情報  ----------------------
実行時間＝5530秒
個体数＝1350
合計世代数＝100
===============================
Total cost: -4292303.7478783345
===============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量37位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477)

焼却施設数: 9
中継施設数: 18

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2258340, 1602881, 1107995, 889096, 750794, 657724, 519036, 78724, 3702]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '長沼町', '帯広市', '稚内市', '夕張市']
inc_blocks = [['夕張市', '占冠村'], ['岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '江別市', '千歳市', '恵庭市', '北広島市', '新篠津村', '安平町'], ['月形町', '札幌市', '石狩市', '当別町'], ['室蘭市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町'], ['ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['音威子府村', '中川町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 178394, 144012, 133081, 125721, 92733, 87021, 82141, 70429, 64476, 37132, 36215, 34625, 24477, 22287, 21130, 18155, 13542]
trans_facility = ['登別市', '旭川市', '訓子府町', '函館市', '小樽市', '北斗市', '標茶町', '厚岸町', '中標津町', '滝川市', '遠軽町', '長万部町', '士別市', '根室市', '富良野市', '留萌市', '乙部町', '様似町']
trans_blocks = [['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['函館市'], ['北斗市', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['松前町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['旭川市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '幌加内町'], ['富良野市', '上富良野町', '中富良野町', '南富良野町'], ['士別市', '名寄市', '和寒町', '剣淵町', '下川町', '美深町', '西興部村'], ['沼田町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '大空町', '陸別町'], ['紋別市', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町'], ['浦河町', '様似町', 'えりも町'], ['厚岸町', '浜中町'], ['小清水町', '標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['長沼町'], ['滝川市', '留萌市', '旭川市', '士別市', '富良野市']], [['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['伊達市'], ['長万部町', '乙部町', '函館市', '北斗市']], [['帯広市'], ['遠軽町', '様似町', '訓子府町']], [['釧路市'], ['根室市', '厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[212108.64612735415, 543674.3436791354, -5146899.334506743, 98812.59682191782]

EL_direct: {'苫小牧市': 60485.28710466667, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 5346.417496604167, '伊達市': 24261.04308008334, '長沼町': 56096.428048375004, '帯広市': 26845.19839245834, '稚内市': 20330.31159629167, '夕張市': 377.27159708333335}
ED_inc: {'苫小牧市': -1532131.1986918917, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -603191.6010132071, '伊達市': -509363.0326658874, '長沼町': -446221.32208986505, '帯広市': -276315.4613564481, '稚内市': 50100.318107679945, '夕張市': 9369.281022638073}

EL_indirect: {'登別市': 22552.445014112, '旭川市': 71109.84822325366, '訓子府町': 91177.58879933601, '函館市': 70592.95804818401, '小樽市': 24968.969471381006, '北斗市': 55638.20313485201, '標茶町': 22380.9423789965, '厚岸町': 20735.049800569, '中標津町': 30115.285485220003, '滝川市': 20512.729825945506, '遠軽町': 27758.112566285832, '長万部町': 17376.74430146417, '士別市': 22363.89819002084, '根室市': 9062.761594848, '富良野市': 7787.854410006667, '留萌市': 11468.570633834166, '乙部町': 11343.967118791667, '様似町': 6728.4146820345}
ED_trans: {'登別市': 26314.118136986304, '旭川市': 10908.915287671232, '訓子府町': 8806.432438356165, '函館市': 8137.994301369864, '小樽市': 7687.925260273973, '北斗市': 5670.686465753425, '標茶町': 5321.393753424658, '厚岸町': 5022.978410958904, '中標津町': 4306.781589041097, '滝川市': 3942.751561643836, '遠軽町': 2270.6472328767127, '長万部町': 2214.5720547945207, '士別市': 2117.342465753425, '根室市': 1496.7853150684934, '富良野市': 1362.8653150684931, '留萌市': 1292.1139726027398, '乙部町': 1110.190684931507, '様似町': 828.1025753424659}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6187/6187) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
厚岸町(82141) → receive from: 厚岸町, 浜中町
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2091/2436) t/day → receive from: 月形町, 札幌市, 石狩市, 当別町
indirect 札幌市(344/2436) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1289/2057) t/day → receive from: ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(768/2057) t/day → receive from: 中継施設＝ 長万部町(36215) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
乙部町(18155) → receive from: 松前町, 江差町, 上ノ国町, 厚沢部町, 乙部町
函館市(133081) → receive from: 函館市
北斗市(92733) → receive from: 北斗市, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町
direct 長沼町(923/1802) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 江別市, 千歳市, 恵庭市, 北広島市, 新篠津村, 安平町
indirect 長沼町(879/1802) t/day → receive from: 中継施設＝ 滝川市(64476) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町
留萌市(21130) → receive from: 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
旭川市(178394) → receive from: 旭川市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 幌加内町
士別市(34625) → receive from: 士別市, 名寄市, 和寒町, 剣淵町, 下川町, 美深町, 西興部村
富良野市(22287) → receive from: 富良野市, 上富良野町, 中富良野町, 南富良野町
65: neval=1067{'avg': -4285946.033520669, 'max': -3637319.912932645, 'min': -4288914.99576047} best=-4288914.99576047
66: neval=1073{'avg': -4286937.656458385, 'max': -3500902.5134812654, 'min': -4288914.99576047} best=-4288914.99576047
67: neval=1050{'avg': -4282891.440579141, 'max': -2852478.2020438355, 'min': -4288914.99576047} best=-4288914.99576047
68: neval=1052{'avg': -4285617.200207765, 'max': -2780006.857118426, 'min': -4288914.99576047} best=-4288914.99576047
69: neval=1057{'avg': -4286977.795733438, 'max': -3356043.1893293965, 'min': -4288914.99576047} best=-4288914.99576047
70: neval=1104{'avg': -4282289.039489459, 'max': -3235810.5047624377, 'min': -4288914.99576047} best=-4288914.99576047
71: neval=1086{'avg': -4284147.605518211, 'max': -3649410.1455299733, 'min': -4288914.99576047} best=-4288914.99576047
72: neval=1064{'avg': -4286707.904042257, 'max': -3576288.1421247143, 'min': -4288914.99576047} best=-4288914.99576047
73: neval=1083{'avg': -4284002.247544463, 'max': -2944990.0290413983, 'min': -4288914.99576047} best=-4288914.99576047
74: neval=1068{'avg': -4284835.846603287, 'max': -3540020.697816233, 'min': -4288914.99576047} best=-4288914.99576047
75: neval=1040{'avg': -4286444.418152929, 'max': -3657130.822592445, 'min': -4288914.99576047} best=-4288914.99576047
76: neval=1092{'avg': -4285265.040683975, 'max': -2737846.108788475, 'min': -4288914.99576047} best=-4288914.99576047
77: neval=1109{'avg': -4283858.60475092, 'max': -3140700.7456391687, 'min': -4288914.99576047} best=-4288914.99576047
78: neval=1088{'avg': -4283550.901696138, 'max': -3600004.533050705, 'min': -4288914.99576047} best=-4288914.99576047
79: neval=1088{'avg': -4284911.219330921, 'max': -3189996.745559638, 'min': -4288914.99576047} best=-4288914.99576047
80: neval=1054{'avg': -4282928.890795142, 'max': -2939958.651949253, 'min': -4288914.99576047} best=-4288914.99576047
81: neval=1065{'avg': -4285040.16844686, 'max': -3368021.8253968135, 'min': -4288914.99576047} best=-4288914.99576047
82: neval=1044{'avg': -4286093.625397309, 'max': -3572644.5435019904, 'min': -4288914.99576047} best=-4288914.99576047
83: neval=1050{'avg': -4285543.55922054, 'max': -2934296.092521714, 'min': -4288914.99576047} best=-4288914.99576047
84: neval=1040{'avg': -4283669.024040543, 'max': -3207753.846389965, 'min': -4288914.99576047} best=-4288914.99576047
85: neval=1062{'avg': -4282151.003693599, 'max': -2833387.795426875, 'min': -4288914.99576047} best=-4288914.99576047
86: neval=1083{'avg': -4284055.491915109, 'max': -2647989.949608533, 'min': -4288914.99576047} best=-4288914.99576047
87: neval=1046{'avg': -4283133.368847562, 'max': -2909961.097358356, 'min': -4288914.99576047} best=-4288914.99576047
88: neval=1064{'avg': -4285859.44540254, 'max': -3083214.4885771032, 'min': -4288914.99576047} best=-4288914.99576047
89: neval=1084{'avg': -4281277.085507598, 'max': -2807403.8729476836, 'min': -4288914.99576047} best=-4288914.99576047
90: neval=1050{'avg': -4286202.93933086, 'max': -3250756.7379272813, 'min': -4288914.99576047} best=-4288914.99576047
91: neval=1074{'avg': -4282187.123561668, 'max': -2807013.3657444827, 'min': -4288914.99576047} best=-4288914.99576047
92: neval=1084{'avg': -4285158.107587057, 'max': -3757542.5943068154, 'min': -4288914.99576047} best=-4288914.99576047
93: neval=1060{'avg': -4286543.966497813, 'max': -3423017.088136966, 'min': -4288914.99576047} best=-4288914.99576047
94: neval=1081{'avg': -4286128.714285629, 'max': -3764716.8003919115, 'min': -4288914.99576047} best=-4288914.99576047
95: neval=1100{'avg': -4284234.514292466, 'max': -3405112.956219471, 'min': -4288914.99576047} best=-4288914.99576047
96: neval=1058{'avg': -4285205.627259428, 'max': -2775269.3408899074, 'min': -4288914.99576047} best=-4288914.99576047
97: neval=1076{'avg': -4284527.990581367, 'max': -3071751.139558996, 'min': -4288914.99576047} best=-4288914.99576047
98: neval=1057{'avg': -4285162.108019555, 'max': -3695373.729943582, 'min': -4288914.99576047} best=-4288914.99576047
99: neval=1064{'avg': -4282204.642747407, 'max': -2702992.0737849274, 'min': -4288914.99576047} best=-4288914.99576047
