----------------------  実行情報  ----------------------
実行時間＝962秒
個体数＝1150
合計世代数＝379
------------------------  前提  ------------------------

waste=sanpai

ごみ量33位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124)

焼却施設数: 13
中継施設数: 10

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [6092, 3668, 2848, 1857, 1377, 1179, 908, 865, 699, 697, 617, 528, 221]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '旭川市', '函館市', '標茶町', '千歳市', '北見市', '稚内市']
inc_blocks = [['岩見沢市', '美唄市', '三笠市', '南幌町', '月形町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '岩内町', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['夕張市', '由仁町', '長沼町', '栗山町', '千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['室蘭市'], ['苫小牧市', '白老町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '泊村', '神恵内村', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '網走市', '美幌町', '津別町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['清里町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '別海町', '中標津町', '標津町']]

trans_size=[67, 51, 35, 34, 16, 16, 15, 11, 11, 5]
trans_facility = ['根室市', '紋別市', '枝幸町', '小平町', '苫前町', '浜頓別町', '興部町', '遠別町', '羅臼町', '増毛町']
trans_blocks = [['増毛町'], ['留萌市', '小平町'], ['苫前町', '羽幌町'], ['中川町', '初山別村', '遠別町', '天塩町'], ['浜頓別町', '中頓別町'], ['美深町', '音威子府村', '枝幸町'], ['紋別市', '湧別町', '滝上町'], ['下川町', '興部町', '西興部村', '雄武町'], ['根室市'], ['羅臼町']]

arrows = [[['旭川市'], ['小平町', '苫前町', '増毛町']], [['稚内市'], ['浜頓別町', '枝幸町', '遠別町']], [['北見市'], ['興部町', '紋別市']], [['標茶町'], ['根室市', '羅臼町']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 730102.1727, '釧路市': 233846.43580000004, '札幌市': 1084050.7809, '室蘭市': 0.0, '伊達市': 605426.7041000001, '登別市': 0.0, '帯広市': 425513.8793000001, '旭川市': 738369.7951000002, '函館市': 418910.4472, '標茶町': 852742.2649999999, '千歳市': 323078.9207, '北見市': 347020.84640000004, '稚内市': 54793.075999999994}
IC_inc: {'苫小牧市': 779527.5335849609, '釧路市': 469319.01800460217, '札幌市': 364421.5571122587, '室蘭市': 237559.42226609756, '伊達市': 176224.98599814135, '登別市': 150846.66981248945, '帯広市': 116171.80485006135, '旭川市': 111890.17551322492, '函館市': 96017.17383615748, '標茶町': 95809.91974270863, '千歳市': 87729.45538440187, '北見市': 78386.89164259454, '稚内市': 41821.45018247471}
OC_inc: {'苫小牧市': 326403.6850467387, '釧路市': 196513.20875701046, '札幌市': 152590.55521089886, '室蘭市': 99470.85574851908, '伊達市': 73788.90718916999, '登別市': 63162.501364628006, '帯広市': 48643.445635853, '旭川市': 46332.0746689617, '函館市': 37473.80084843144, '標茶町': 37361.65965209531, '千歳市': 33063.89233701452, '北見市': 41630.87332002405, '稚内市': 55435.33692909376}

TC_indirect: {'根室市': 55024.29600000001, '紋別市': 52004.5739, '枝幸町': 42669.876280000004, '小平町': 34215.77234000001, '苫前町': 18281.504839999998, '浜頓別町': 12354.30202, '興部町': 25526.42974, '遠別町': 13095.798599999998, '羅臼町': 8523.984600000002, '増毛町': 4049.6841}
IC_trans: {'根室市': 2475.215743526457, '紋別市': 1962.5455755271341, '枝幸町': 1430.4582109715063, '小平町': 1387.1674072894843, '苫前町': 729.7084345360815, '浜頓別町': 726.5633823534049, '興部町': 716.5884625303715, '遠別町': 536.6191129061297, '羅臼町': 523.8604079014556, '増毛町': 297.96626674201866}
OC_trans: {'根室市': 149421.6569499996, '紋別市': 114014.26366072713, '枝幸町': 79306.86959476679, '小平町': 76474.58469546342, '苫前町': 36106.6283001182, '浜頓別町': 36104.518163357214, '興部町': 35397.83606299056, '遠別町': 25480.30125380561, '羅臼町': 24772.212368114946, '増毛町': 12736.107625499984}

=============================
Total cost: 10697800.07193774
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6092/6092) t/day → receive from: 苫小牧市, 白老町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2848/2848) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 南幌町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 岩内町, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1377/1377) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 泊村, 神恵内村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(908/908) t/day → receive from: 様似町, えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(810/865) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
indirect 旭川市(55/865) t/day → receive from: 中継施設＝ 小平町(12434) → receive from: 留萌市, 小平町
                                                    　　　苫前町(5781) → receive from: 苫前町, 羽幌町
                                                    　　　増毛町(1935) → receive from: 増毛町
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 標茶町(620/697) t/day → receive from: 清里町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 別海町, 中標津町, 標津町
indirect 標茶町(78/697) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
                                                    　　　羅臼町(3870) → receive from: 羅臼町
direct 千歳市(617/617) t/day → receive from: 夕張市, 由仁町, 長沼町, 栗山町, 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 北見市(461/528) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
indirect 北見市(67/528) t/day → receive from: 中継施設＝ 興部町(5656) → receive from: 下川町, 興部町, 西興部村, 雄武町
                                                    　　　紋別市(18685) → receive from: 紋別市, 湧別町, 滝上町
76: neval=897{'avg': 10728825.24293229, 'max': 21327506.58158071, 'min': 10698979.40573523} best=10698979.40573523
77: neval=892{'avg': 10748932.094236745, 'max': 23738640.568224736, 'min': 10698979.40573523} best=10698979.40573523
78: neval=944{'avg': 10752208.26128596, 'max': 18253678.144746643, 'min': 10698979.40573523} best=10698979.40573523
79: neval=903{'avg': 10758564.955027059, 'max': 22113701.163721845, 'min': 10698979.40573523} best=10698979.40573523
80: neval=922{'avg': 10747154.210165972, 'max': 21180867.91940059, 'min': 10698979.40573523} best=10698979.40573523
81: neval=905{'avg': 10748994.661719695, 'max': 22541596.0227989, 'min': 10698979.40573523} best=10698979.40573523
82: neval=927{'avg': 10719312.182410723, 'max': 17408261.458167225, 'min': 10698979.40573523} best=10698979.40573523
83: neval=902{'avg': 10740246.270566527, 'max': 17690012.88237139, 'min': 10698979.40573523} best=10698979.40573523
84: neval=934{'avg': 10708247.602881996, 'max': 14271909.494587258, 'min': 10698979.40573523} best=10698979.40573523
85: neval=915{'avg': 10728121.874120427, 'max': 18289683.932372857, 'min': 10698979.40573523} best=10698979.40573523
86: neval=919{'avg': 10745427.686621716, 'max': 24571025.25418749, 'min': 10698979.40573523} best=10698979.40573523
87: neval=895{'avg': 10822468.830546755, 'max': 26205707.08333775, 'min': 10698979.40573523} best=10698979.40573523
88: neval=904{'avg': 10756988.96121173, 'max': 17501475.235659495, 'min': 10698979.40573523} best=10698979.40573523
89: neval=877{'avg': 10732466.751817947, 'max': 18341519.781347394, 'min': 10698979.40573523} best=10698979.40573523
90: neval=926{'avg': 10731352.685207563, 'max': 17592488.62672535, 'min': 10698979.40573523} best=10698979.40573523
91: neval=918{'avg': 10736442.845508384, 'max': 19979677.41943432, 'min': 10698979.40573523} best=10698979.40573523
92: neval=895{'avg': 10707690.988219844, 'max': 15737215.465244811, 'min': 10698979.40573523} best=10698979.40573523
93: neval=918{'avg': 10754087.76333941, 'max': 21736152.87574474, 'min': 10698979.40573523} best=10698979.40573523
94: neval=899{'avg': 10718684.207309775, 'max': 20205966.701705668, 'min': 10698979.40573523} best=10698979.40573523
95: neval=892{'avg': 10743494.269094056, 'max': 20083601.922228884, 'min': 10698979.40573523} best=10698979.40573523
96: neval=909{'avg': 10743946.14362863, 'max': 18267517.416134726, 'min': 10698979.40573523} best=10698979.40573523
97: neval=913{'avg': 10724966.848274708, 'max': 19803161.973564126, 'min': 10698979.40573523} best=10698979.40573523
98: neval=891{'avg': 10740839.321431715, 'max': 20399080.93305298, 'min': 10698979.40573523} best=10698979.40573523
99: neval=882{'avg': 10727022.963920737, 'max': 21544775.903634228, 'min': 10698979.40573523} best=10698979.40573523
100: neval=907{'avg': 10740167.004919507, 'max': 32186458.68318758, 'min': 10698979.40573523} best=10698979.40573523
101: neval=870{'avg': 10729054.85634476, 'max': 17877282.03484989, 'min': 10698979.40573523} best=10698979.40573523
102: neval=907{'avg': 10747595.020621672, 'max': 21264551.890052106, 'min': 10698979.40573523} best=10698979.40573523
103: neval=926{'avg': 10751074.45531869, 'max': 27657970.978704404, 'min': 10698979.40573523} best=10698979.40573523
104: neval=909{'avg': 10730258.323121015, 'max': 17951532.743384656, 'min': 10698979.40573523} best=10698979.40573523
105: neval=885{'avg': 10748872.917179035, 'max': 21026853.20438125, 'min': 10698979.40573523} best=10698979.40573523
106: neval=885{'avg': 10741397.940667966, 'max': 20201656.22501568, 'min': 10698979.40573523} best=10698979.40573523
107: neval=906{'avg': 10757045.640141208, 'max': 20673752.765703816, 'min': 10698979.40573523} best=10698979.40573523
108: neval=917{'avg': 10726220.098459115, 'max': 20300490.942547698, 'min': 10698979.40573523} best=10698979.40573523
109: neval=907{'avg': 10745194.824701294, 'max': 19441991.891437683, 'min': 10698979.40573523} best=10698979.40573523
110: neval=913{'avg': 10728410.910888327, 'max': 19602516.90552441, 'min': 10698979.40573523} best=10698979.40573523
111: neval=886{'avg': 10744200.98247765, 'max': 17249215.163381536, 'min': 10698979.40573523} best=10698979.40573523
112: neval=924{'avg': 10776075.295515297, 'max': 21767069.403204795, 'min': 10698979.40573523} best=10698979.40573523
113: neval=910{'avg': 10735894.75202169, 'max': 18750136.040154785, 'min': 10698979.40573523} best=10698979.40573523
114: neval=921{'avg': 10759780.847074486, 'max': 23896188.21837483, 'min': 10698979.40573523} best=10698979.40573523
115: neval=931{'avg': 10732877.920449909, 'max': 21939997.785505496, 'min': 10698979.40573523} best=10698979.40573523
116: neval=902{'avg': 10737595.653999971, 'max': 20756741.52402219, 'min': 10698979.40573523} best=10698979.40573523
117: neval=888{'avg': 10733361.064359894, 'max': 24195972.368698522, 'min': 10698979.40573523} best=10698979.40573523
118: neval=895{'avg': 10748263.160122061, 'max': 23389938.392238386, 'min': 10698979.40573523} best=10698979.40573523
119: neval=925{'avg': 10725085.063458886, 'max': 18340676.033159383, 'min': 10698979.40573523} best=10698979.40573523
120: neval=872{'avg': 10714514.57975091, 'max': 17141442.14061268, 'min': 10698979.40573523} best=10698979.40573523
121: neval=910{'avg': 10730824.001921276, 'max': 17848539.803822882, 'min': 10698979.40573523} best=10698979.40573523
122: neval=908{'avg': 10726495.152371282, 'max': 18610548.11041421, 'min': 10698979.40573523} best=10698979.40573523
123: neval=902{'avg': 10737674.282911861, 'max': 20254141.333134092, 'min': 10698979.40573523} best=10698979.40573523
124: neval=891{'avg': 10739638.62527182, 'max': 26199421.82531323, 'min': 10698979.40573523} best=10698979.40573523
125: neval=890{'avg': 10731676.736893855, 'max': 22023842.197159156, 'min': 10698979.40573523} best=10698979.40573523
126: neval=857{'avg': 10721606.679308476, 'max': 19525256.006777126, 'min': 10698979.40573523} best=10698979.40573523
127: neval=889{'avg': 10762331.467403796, 'max': 18600162.779190123, 'min': 10698979.40573523} best=10698979.40573523
128: neval=914{'avg': 10737929.587617645, 'max': 20627901.949943945, 'min': 10698979.40573523} best=10698979.40573523
129: neval=915{'avg': 10789751.61190432, 'max': 37927671.17232762, 'min': 10698979.40573523} best=10698979.40573523
130: neval=908{'avg': 10727886.185094826, 'max': 17284901.636884924, 'min': 10698979.40573523} best=10698979.40573523
131: neval=939{'avg': 10759731.23858277, 'max': 18477097.65003201, 'min': 10698979.40573523} best=10698979.40573523
132: neval=930{'avg': 10716909.285301935, 'max': 17909671.12544973, 'min': 10698979.40573523} best=10698979.40573523
133: neval=897{'avg': 10717454.083437268, 'max': 16357264.462767676, 'min': 10698979.40573523} best=10698979.40573523
134: neval=899{'avg': 10723347.778576845, 'max': 19145354.152297236, 'min': 10698979.40573523} best=10698979.40573523
135: neval=877{'avg': 10716056.772993147, 'max': 16447912.070969611, 'min': 10698979.40573523} best=10698979.40573523
136: neval=909{'avg': 10752878.916666463, 'max': 20437856.387419518, 'min': 10698979.40573523} best=10698979.40573523
137: neval=909{'avg': 10726395.767541045, 'max': 20472325.776534475, 'min': 10698979.40573523} best=10698979.40573523
138: neval=937{'avg': 10740980.147281226, 'max': 17626912.985264167, 'min': 10698979.40573523} best=10698979.40573523
139: neval=900{'avg': 10744260.436168458, 'max': 18417391.04752387, 'min': 10698979.40573523} best=10698979.40573523
140: neval=886{'avg': 10750504.787259117, 'max': 23870958.534325927, 'min': 10698979.40573523} best=10698979.40573523
141: neval=931{'avg': 10760054.794333072, 'max': 19797489.29644317, 'min': 10698979.40573523} best=10698979.40573523
142: neval=932{'avg': 10764116.24120848, 'max': 19391611.006112088, 'min': 10698979.40573523} best=10698979.40573523
143: neval=941{'avg': 10727579.891833642, 'max': 19372401.193867672, 'min': 10698979.40573523} best=10698979.40573523
144: neval=918{'avg': 10738342.628294976, 'max': 21660277.459062938, 'min': 10698979.40573523} best=10698979.40573523
145: neval=913{'avg': 10738024.14720954, 'max': 19754878.345978957, 'min': 10698979.40573523} best=10698979.40573523
146: neval=896{'avg': 10710559.312523503, 'max': 20394715.28015106, 'min': 10698979.40573523} best=10698979.40573523
147: neval=919{'avg': 10735463.86912041, 'max': 20578706.77891054, 'min': 10698979.40573523} best=10698979.40573523
148: neval=916{'avg': 10734384.8827786, 'max': 24513457.274173696, 'min': 10697800.07193774} best=10697800.07193774
149: neval=933{'avg': 10756165.775621824, 'max': 28420639.373269238, 'min': 10697800.07193774} best=10697800.07193774
150: neval=928{'avg': 10743028.119915547, 'max': 21003274.25989908, 'min': 10697800.07193774} best=10697800.07193774
151: neval=925{'avg': 10740300.833734278, 'max': 19176043.26276278, 'min': 10697800.07193774} best=10697800.07193774
152: neval=923{'avg': 10747242.33114679, 'max': 19201012.173743956, 'min': 10697800.07193774} best=10697800.07193774
153: neval=900{'avg': 10738082.813366795, 'max': 18166420.633030977, 'min': 10697800.07193774} best=10697800.07193774
154: neval=914{'avg': 10713079.940862244, 'max': 16833356.287051037, 'min': 10697800.07193774} best=10697800.07193774
155: neval=905{'avg': 10726878.021619035, 'max': 20206294.973756205, 'min': 10697800.07193774} best=10697800.07193774
156: neval=914{'avg': 10705280.55315879, 'max': 15362147.966037396, 'min': 10697800.07193774} best=10697800.07193774
157: neval=909{'avg': 10737043.988259869, 'max': 23150376.662213724, 'min': 10697800.07193774} best=10697800.07193774
158: neval=917{'avg': 10730592.562643165, 'max': 20281503.28838937, 'min': 10697800.07193774} best=10697800.07193774
159: neval=928{'avg': 10734663.279682692, 'max': 18835704.733529128, 'min': 10697800.07193774} best=10697800.07193774
160: neval=884{'avg': 10709590.113997543, 'max': 15706927.77024234, 'min': 10697800.07193774} best=10697800.07193774
161: neval=883{'avg': 10722497.757422347, 'max': 17188303.71966187, 'min': 10697800.07193774} best=10697800.07193774
162: neval=890{'avg': 10726577.718025018, 'max': 19406676.6632101, 'min': 10697800.07193774} best=10697800.07193774
163: neval=882{'avg': 10717261.714866422, 'max': 20425628.30403482, 'min': 10697800.07193774} best=10697800.07193774
164: neval=920{'avg': 10726465.890810922, 'max': 18390476.680534475, 'min': 10697800.07193774} best=10697800.07193774
165: neval=913{'avg': 10775440.185679471, 'max': 20532701.80355017, 'min': 10697800.07193774} best=10697800.07193774
166: neval=939{'avg': 10724682.488704007, 'max': 18120353.634335447, 'min': 10697800.07193774} best=10697800.07193774
167: neval=891{'avg': 10756652.984451476, 'max': 18551485.916173566, 'min': 10697800.07193774} best=10697800.07193774
168: neval=934{'avg': 10737960.374885542, 'max': 19946215.13291531, 'min': 10697800.07193774} best=10697800.07193774
169: neval=884{'avg': 10728692.942928065, 'max': 17771089.68997521, 'min': 10697800.07193774} best=10697800.07193774
170: neval=918{'avg': 10710307.59202388, 'max': 17879901.867118243, 'min': 10697800.07193774} best=10697800.07193774
171: neval=880{'avg': 10745212.640228646, 'max': 21571635.82480399, 'min': 10697800.07193774} best=10697800.07193774
172: neval=930{'avg': 10743511.852164807, 'max': 17958717.116447017, 'min': 10697800.07193774} best=10697800.07193774
173: neval=928{'avg': 10733193.759553574, 'max': 21250565.115136635, 'min': 10697800.07193774} best=10697800.07193774
174: neval=877{'avg': 10736098.776623625, 'max': 18783115.354103774, 'min': 10697800.07193774} best=10697800.07193774
175: neval=890{'avg': 10740292.70988261, 'max': 18235338.498173665, 'min': 10697800.07193774} best=10697800.07193774
176: neval=884{'avg': 10735914.274950858, 'max': 22118625.826824363, 'min': 10697800.07193774} best=10697800.07193774
177: neval=915{'avg': 10743672.53422291, 'max': 22701193.845362596, 'min': 10697800.07193774} best=10697800.07193774
178: neval=910{'avg': 10727610.858723724, 'max': 19060091.741076108, 'min': 10697800.07193774} best=10697800.07193774
179: neval=907{'avg': 10738540.076370467, 'max': 21058839.993054003, 'min': 10697800.07193774} best=10697800.07193774
180: neval=904{'avg': 10743339.178785268, 'max': 23252190.679355267, 'min': 10697800.07193774} best=10697800.07193774
181: neval=924{'avg': 10727132.815605868, 'max': 24327967.739558503, 'min': 10697800.07193774} best=10697800.07193774
182: neval=891{'avg': 10738796.971977666, 'max': 19611339.059349414, 'min': 10697800.07193774} best=10697800.07193774
183: neval=887{'avg': 10717552.881375056, 'max': 16651134.962201122, 'min': 10697800.07193774} best=10697800.07193774
184: neval=897{'avg': 10723331.462312723, 'max': 17398170.491076045, 'min': 10697800.07193774} best=10697800.07193774
185: neval=913{'avg': 10728428.418213123, 'max': 19335282.09663091, 'min': 10697800.07193774} best=10697800.07193774
186: neval=903{'avg': 10734576.199273102, 'max': 23645740.8747036, 'min': 10697800.07193774} best=10697800.07193774
187: neval=883{'avg': 10714502.601148807, 'max': 17123034.922701426, 'min': 10697800.07193774} best=10697800.07193774
188: neval=900{'avg': 10720412.875105252, 'max': 18193654.635360856, 'min': 10697800.07193774} best=10697800.07193774
189: neval=908{'avg': 10739500.647922339, 'max': 20022634.392240882, 'min': 10697800.07193774} best=10697800.07193774
190: neval=897{'avg': 10723902.365368234, 'max': 16004160.534835849, 'min': 10697800.07193774} best=10697800.07193774
191: neval=891{'avg': 10729581.091893764, 'max': 21012883.701720707, 'min': 10697800.07193774} best=10697800.07193774
192: neval=909{'avg': 10765687.571580337, 'max': 20647766.722995695, 'min': 10697800.07193774} best=10697800.07193774
193: neval=888{'avg': 10719809.276834387, 'max': 18344003.303711206, 'min': 10697800.07193774} best=10697800.07193774
194: neval=902{'avg': 10727514.987550404, 'max': 21612543.463195067, 'min': 10697800.07193774} best=10697800.07193774
195: neval=912{'avg': 10719744.525954269, 'max': 15806959.861274935, 'min': 10697800.07193774} best=10697800.07193774
196: neval=924{'avg': 10758793.62093148, 'max': 20008536.189140223, 'min': 10697800.07193774} best=10697800.07193774
197: neval=933{'avg': 10738841.964691378, 'max': 19834206.196529504, 'min': 10697800.07193774} best=10697800.07193774
198: neval=932{'avg': 10751519.226691907, 'max': 25479458.31685031, 'min': 10697800.07193774} best=10697800.07193774
199: neval=889{'avg': 10748037.417627053, 'max': 25006038.73618863, 'min': 10697800.07193774} best=10697800.07193774
200: neval=921{'avg': 10741156.99128775, 'max': 19854325.07991851, 'min': 10697800.07193774} best=10697800.07193774
201: neval=912{'avg': 10739478.40599053, 'max': 17070825.134387314, 'min': 10697800.07193774} best=10697800.07193774
202: neval=891{'avg': 10758795.264955113, 'max': 19746184.920552216, 'min': 10697800.07193774} best=10697800.07193774
203: neval=879{'avg': 10735469.623402027, 'max': 20175382.03928844, 'min': 10697800.07193774} best=10697800.07193774
204: neval=897{'avg': 10748050.031626431, 'max': 22381327.768301744, 'min': 10697800.07193774} best=10697800.07193774
205: neval=904{'avg': 10739977.277814936, 'max': 18807565.68720922, 'min': 10697800.07193774} best=10697800.07193774
206: neval=880{'avg': 10717883.598433966, 'max': 20851057.209554624, 'min': 10697800.07193774} best=10697800.07193774
207: neval=891{'avg': 10725102.772296822, 'max': 20884560.236721538, 'min': 10697800.07193774} best=10697800.07193774
208: neval=897{'avg': 10716825.221754448, 'max': 17429898.666117158, 'min': 10697800.07193774} best=10697800.07193774
209: neval=901{'avg': 10712828.663688175, 'max': 16922605.334145702, 'min': 10697800.07193774} best=10697800.07193774
210: neval=929{'avg': 10768084.853946734, 'max': 19818416.41333925, 'min': 10697800.07193774} best=10697800.07193774
211: neval=883{'avg': 10715926.105405163, 'max': 16457820.24279955, 'min': 10697800.07193774} best=10697800.07193774
212: neval=876{'avg': 10718070.250584086, 'max': 15365893.34356884, 'min': 10697800.07193774} best=10697800.07193774
213: neval=905{'avg': 10738306.33142916, 'max': 18256427.95214025, 'min': 10697800.07193774} best=10697800.07193774
214: neval=891{'avg': 10754891.797576323, 'max': 22463411.37247825, 'min': 10697800.07193774} best=10697800.07193774
215: neval=908{'avg': 10727913.718869122, 'max': 16229777.045471301, 'min': 10697800.07193774} best=10697800.07193774
216: neval=919{'avg': 10730379.356977528, 'max': 19077754.20318788, 'min': 10697800.07193774} best=10697800.07193774
217: neval=942{'avg': 10713784.900686968, 'max': 17365870.296480883, 'min': 10697800.07193774} best=10697800.07193774
218: neval=922{'avg': 10748495.951903848, 'max': 21615847.6215138, 'min': 10697800.07193774} best=10697800.07193774
219: neval=933{'avg': 10747436.88497746, 'max': 22140918.996052686, 'min': 10697800.07193774} best=10697800.07193774
220: neval=872{'avg': 10759581.90373741, 'max': 23381314.01011067, 'min': 10697800.07193774} best=10697800.07193774
221: neval=912{'avg': 10741761.407188427, 'max': 18660922.57489807, 'min': 10697800.07193774} best=10697800.07193774
222: neval=898{'avg': 10730612.32656961, 'max': 19871503.111710254, 'min': 10697800.07193774} best=10697800.07193774
223: neval=922{'avg': 10744023.124903956, 'max': 30987816.543408096, 'min': 10697800.07193774} best=10697800.07193774
224: neval=884{'avg': 10740962.728378339, 'max': 22960709.80766023, 'min': 10697800.07193774} best=10697800.07193774
225: neval=934{'avg': 10748944.062125025, 'max': 21876185.24904745, 'min': 10697800.07193774} best=10697800.07193774
226: neval=905{'avg': 10730563.979336549, 'max': 24627208.69399247, 'min': 10697800.07193774} best=10697800.07193774
227: neval=908{'avg': 10756386.911426226, 'max': 20626646.148017365, 'min': 10697800.07193774} best=10697800.07193774
228: neval=932{'avg': 10738712.831778722, 'max': 20463012.52334955, 'min': 10697800.07193774} best=10697800.07193774
229: neval=900{'avg': 10731281.88030782, 'max': 20463012.52334955, 'min': 10697800.07193774} best=10697800.07193774
230: neval=922{'avg': 10746680.430009132, 'max': 21813356.564125367, 'min': 10697800.07193774} best=10697800.07193774
231: neval=902{'avg': 10706179.707381997, 'max': 14834350.294517964, 'min': 10697800.07193774} best=10697800.07193774
232: neval=908{'avg': 10728546.50313118, 'max': 16662179.98439149, 'min': 10697800.07193774} best=10697800.07193774
233: neval=907{'avg': 10757520.978055486, 'max': 20925149.681067757, 'min': 10697800.07193774} best=10697800.07193774
234: neval=919{'avg': 10730286.666159827, 'max': 19084251.306641135, 'min': 10697800.07193774} best=10697800.07193774
235: neval=934{'avg': 10751051.140697306, 'max': 23048015.432068665, 'min': 10697800.07193774} best=10697800.07193774
236: neval=883{'avg': 10722400.792462243, 'max': 22182460.543325003, 'min': 10697800.07193774} best=10697800.07193774
237: neval=886{'avg': 10767106.53597884, 'max': 23523036.73979213, 'min': 10697800.07193774} best=10697800.07193774
238: neval=922{'avg': 10746146.617898751, 'max': 18342571.36795206, 'min': 10697800.07193774} best=10697800.07193774
239: neval=904{'avg': 10732414.840658586, 'max': 16365688.277204204, 'min': 10697800.07193774} best=10697800.07193774
240: neval=932{'avg': 10735348.490739979, 'max': 18049161.76185497, 'min': 10697800.07193774} best=10697800.07193774
241: neval=884{'avg': 10721838.619517906, 'max': 16794738.342969324, 'min': 10697800.07193774} best=10697800.07193774
242: neval=930{'avg': 10735373.520351658, 'max': 18816635.097769767, 'min': 10697800.07193774} best=10697800.07193774
243: neval=900{'avg': 10739538.586302195, 'max': 21480949.747552153, 'min': 10697800.07193774} best=10697800.07193774
244: neval=905{'avg': 10711407.838065991, 'max': 14237532.343894143, 'min': 10697800.07193774} best=10697800.07193774
