----------------------  実行情報  ----------------------
実行時間＝1994秒
個体数＝1700
合計世代数＝386
------------------------  前提  ------------------------

waste=sanpai

ごみ量44位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糖町 (22810), 壮瞥町 (22382), 別海町 (18297), 名寄市 (17639), 新ひだか町 (16942), 鶴居村 (16738), 芽室町 (15492)

焼却施設数: 23
中継施設数: 11

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [5705, 3668, 2068, 1857, 1179, 977, 892, 668, 575, 550, 492, 476, 412, 344, 271, 241, 229, 225, 193, 179, 156, 132, 67]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '登別市', '伊達市', '帯広市', '函館市', '千歳市', '旭川市', '北見市', '江別市', '豊浦町', '小樽市', '白老町', '滝川市', '標茶町', '厚岸町', '中標津町', '稚内市', '名寄市', '新ひだか町', '根室市']
inc_blocks = [['美唄市', '芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町'], ['札幌市', '石狩市'], ['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '江別市', '北広島市', '当別町', '新篠津村'], ['千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['苫小牧市', 'むかわ町'], ['登別市'], ['伊達市', '壮瞥町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '豊浦町', '洞爺湖町', '八雲町', '長万部町', '今金町', 'せたな町'], ['白老町'], ['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '音威子府村', '中川町'], ['天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '網走市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['厚岸町', '浜中町'], ['標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[48, 34, 30, 18, 16, 5, 5, 5, 4, 3, 2]
trans_facility = ['紋別市', '留萌市', '枝幸町', '羽幌町', '浜頓別町', '増毛町', '雄武町', '興部町', '苫前町', '滝上町', '西興部村']
trans_blocks = [['留萌市', '小平町'], ['増毛町'], ['苫前町'], ['羽幌町', '初山別村', '遠別町'], ['浜頓別町', '中頓別町'], ['枝幸町'], ['紋別市', '湧別町'], ['滝上町'], ['興部町'], ['西興部村'], ['雄武町']]

arrows = [[['滝川市'], ['留萌市', '増毛町']], [['名寄市'], ['滝上町', '興部町', '西興部村', '雄武町', '苫前町', '羽幌町', '枝幸町']], [['稚内市'], ['浜頓別町']], [['北見市'], ['紋別市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 147497.7757, '釧路市': 233846.43580000004, '札幌市': 39898.1877, '室蘭市': 0.0, '登別市': 0.0, '伊達市': 25730.3472, '帯広市': 352574.4092, '函館市': 326805.8296, '千歳市': 270670.80760000006, '旭川市': 188397.90510000003, '北見市': 295988.3922, '江別市': 243232.31530000005, '豊浦町': 391752.0156, '小樽市': 135560.76059999998, '白老町': 0.0, '滝川市': 106980.37809999999, '標茶町': 101665.95, '厚岸町': 114336.315, '中標津町': 133659.0312, '稚内市': 64560.63649999999, '名寄市': 40216.2655, '新ひだか町': 122557.14459999997, '根室市': 0.0}
IC_inc: {'苫小牧市': 729934.3720051397, '釧路市': 469319.01800460217, '札幌市': 264632.9914639851, '室蘭市': 237559.42226609756, '登別市': 150846.66981248945, '伊達市': 124972.6779115147, '帯広市': 114446.42852177891, '函館市': 92924.42483797096, '千歳市': 83353.17713718879, '旭川市': 80776.24093280712, '北見市': 74550.10552106248, '江別市': 72714.06657214632, '豊浦町': 65537.30942763147, '小樽市': 57614.8777846368, '白老町': 48510.387525714206, '滝川市': 44475.166381073774, '標茶町': 42979.25355882733, '厚岸町': 42389.603231643465, '中標津町': 37939.3992019562, '稚内市': 35884.76485224811, '名寄市': 32607.646410270398, '新ひだか町': 28835.166985361702, '根室市': 17707.45942392802}
OC_inc: {'苫小牧市': 305638.04176236625, '釧路市': 196513.20875701046, '札幌市': 110807.09773206827, '室蘭市': 99470.85574851908, '登別市': 63162.501364628006, '伊達市': 52328.54625786183, '帯広市': 47806.64333177938, '函館市': 35810.1773938848, '千歳市': 35658.10402885367, '旭川市': 38873.63130339144, '北見市': 45602.291544287684, '江別市': 47301.92564485284, '豊浦町': 52678.051873281336, '小樽市': 56216.29889299539, '白老町': 57071.71061403734, '滝川市': 56318.68353474122, '標茶町': 55858.929907376376, '厚岸町': 55650.612378540114, '中標津町': 53579.21425801045, '稚内市': 52322.09931252623, '名寄市': 49917.82587277997, '新ひだか町': 46534.13365261558, '根室市': 32621.32286033444}

TC_indirect: {'紋別市': 46358.28098, '留萌市': 19006.80394, '枝幸町': 19311.124480000002, '羽幌町': 21107.97526, '浜頓別町': 12354.30202, '増毛町': 2477.8062, '雄武町': 2813.14152, '興部町': 2533.7400199999997, '苫前町': 2725.624, '滝上町': 1513.58364, '西興部村': 644.7798}
IC_trans: {'紋別市': 1866.6798349144724, '留萌市': 1387.1674072894843, '枝幸町': 1229.803052203425, '羽幌町': 794.8248227342604, '浜頓別町': 726.5633823534049, '増毛町': 297.96626674201866, '雄武町': 284.48510008531485, '興部町': 282.72784882351425, '苫前町': 218.918140151922, '滝上町': 184.3087181579163, '西興部村': 132.7060026900764}
OC_trans: {'紋別市': 107639.5654381523, '留萌市': 76474.58469546342, '枝幸町': 66558.52779814947, '羽幌町': 40350.65980011619, '浜頓別町': 36104.518163357214, '増毛町': 12736.107625499984, '雄武町': 12728.511046801264, '興部町': 12027.526304730392, '苫前町': 9192.708571520126, '滝上町': 7774.701760293932, '西興部村': 5649.309230979834}

============================
Total cost: 8459673.47316803
============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(5705/5705) t/day → receive from: 苫小牧市, むかわ町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 伊達市(977/977) t/day → receive from: 伊達市, 壮瞥町
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(668/668) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 千歳市(575/575) t/day → receive from: 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 旭川市(550/550) t/day → receive from: 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
direct 北見市(444/492) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
indirect 北見市(48/492) t/day → receive from: 中継施設＝ 紋別市(17623) → receive from: 紋別市, 湧別町
direct 江別市(476/476) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 江別市, 北広島市, 当別町, 新篠津村
direct 豊浦町(412/412) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 豊浦町, 洞爺湖町, 八雲町, 長万部町, 今金町, せたな町
direct 小樽市(344/344) t/day → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 白老町(271/271) t/day → receive from: 白老町
direct 滝川市(201/241) t/day → receive from: 美唄市, 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町
indirect 滝川市(39/241) t/day → receive from: 中継施設＝ 留萌市(12434) → receive from: 留萌市, 小平町
                                                    　　　増毛町(1935) → receive from: 増毛町
direct 標茶町(229/229) t/day → receive from: 標茶町, 弟子屈町
direct 厚岸町(225/225) t/day → receive from: 厚岸町, 浜中町
direct 中標津町(193/193) t/day → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(163/179) t/day → receive from: 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(16/179) t/day → receive from: 中継施設＝ 浜頓別町(5751) → receive from: 浜頓別町, 中頓別町
direct 名寄市(91/156) t/day → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 音威子府村, 中川町
indirect 名寄市(66/156) t/day → receive from: 中継施設＝ 滝上町(1062) → receive from: 滝上町
                                                    　　　興部町(1813) → receive from: 興部町
                                                    　　　西興部村(701) → receive from: 西興部村
                                                    　　　雄武町(1827) → receive from: 雄武町
                                                    　　　苫前町(1318) → receive from: 苫前町
                                                    　　　羽幌町(6407) → receive from: 羽幌町, 初山別村, 遠別町
94: neval=1334{'avg': 8489252.495577691, 'max': 15886678.679896701, 'min': 8459673.47316803} best=8459673.47316803
95: neval=1354{'avg': 8503895.413179237, 'max': 18943259.947427705, 'min': 8459673.47316803} best=8459673.47316803
96: neval=1339{'avg': 8499898.037852608, 'max': 17628988.813499656, 'min': 8459673.47316803} best=8459673.47316803
97: neval=1337{'avg': 8517992.97524437, 'max': 17528541.33790382, 'min': 8459673.47316803} best=8459673.47316803
98: neval=1343{'avg': 8495501.890677886, 'max': 13748054.704254733, 'min': 8459673.47316803} best=8459673.47316803
99: neval=1344{'avg': 8487832.45264086, 'max': 18044152.81557949, 'min': 8459673.47316803} best=8459673.47316803
100: neval=1332{'avg': 8507349.314331524, 'max': 14476999.661855794, 'min': 8459673.47316803} best=8459673.47316803
101: neval=1345{'avg': 8506536.64048079, 'max': 15722426.730140803, 'min': 8459673.47316803} best=8459673.47316803
102: neval=1365{'avg': 8483170.333577689, 'max': 19075352.41404594, 'min': 8459673.47316803} best=8459673.47316803
103: neval=1374{'avg': 8496346.896180892, 'max': 16771925.802809592, 'min': 8459673.47316803} best=8459673.47316803
104: neval=1337{'avg': 8491753.569965417, 'max': 17947659.530691873, 'min': 8459673.47316803} best=8459673.47316803
105: neval=1338{'avg': 8485373.60330865, 'max': 16143115.741416221, 'min': 8459673.47316803} best=8459673.47316803
106: neval=1317{'avg': 8481102.5053011, 'max': 13249999.219807452, 'min': 8459673.47316803} best=8459673.47316803
107: neval=1340{'avg': 8484370.07299594, 'max': 15174802.327220973, 'min': 8459673.47316803} best=8459673.47316803
108: neval=1373{'avg': 8490979.232796738, 'max': 15835066.336814491, 'min': 8459673.47316803} best=8459673.47316803
109: neval=1354{'avg': 8472536.170016117, 'max': 12069585.849660981, 'min': 8459673.47316803} best=8459673.47316803
110: neval=1329{'avg': 8494110.407668326, 'max': 17171403.094845362, 'min': 8459673.47316803} best=8459673.47316803
111: neval=1331{'avg': 8494155.716851223, 'max': 15924139.47841883, 'min': 8459673.47316803} best=8459673.47316803
112: neval=1348{'avg': 8491339.951665808, 'max': 16558132.783017345, 'min': 8459673.47316803} best=8459673.47316803
113: neval=1295{'avg': 8478239.840356091, 'max': 13419006.843055233, 'min': 8459673.47316803} best=8459673.47316803
114: neval=1390{'avg': 8487169.481512923, 'max': 15892129.350288033, 'min': 8459673.47316803} best=8459673.47316803
115: neval=1346{'avg': 8504306.625803685, 'max': 19045675.87575456, 'min': 8459673.47316803} best=8459673.47316803
116: neval=1366{'avg': 8503388.418436524, 'max': 15952813.343401588, 'min': 8459673.47316803} best=8459673.47316803
117: neval=1352{'avg': 8507328.67009974, 'max': 15086679.658791404, 'min': 8459673.47316803} best=8459673.47316803
118: neval=1366{'avg': 8483652.842030358, 'max': 16455766.830794478, 'min': 8459673.47316803} best=8459673.47316803
119: neval=1324{'avg': 8483773.308838734, 'max': 15099836.477609469, 'min': 8459673.47316803} best=8459673.47316803
120: neval=1321{'avg': 8490742.743888212, 'max': 14715913.132298311, 'min': 8459673.47316803} best=8459673.47316803
121: neval=1302{'avg': 8505542.078180833, 'max': 16381440.94602564, 'min': 8459673.47316803} best=8459673.47316803
122: neval=1328{'avg': 8482537.020071544, 'max': 14303002.866809828, 'min': 8459673.47316803} best=8459673.47316803
123: neval=1354{'avg': 8479030.77116955, 'max': 13196413.244637106, 'min': 8459673.47316803} best=8459673.47316803
124: neval=1344{'avg': 8473127.959167313, 'max': 12826034.917118216, 'min': 8459673.47316803} best=8459673.47316803
125: neval=1355{'avg': 8486411.79689298, 'max': 17362006.44026213, 'min': 8459673.47316803} best=8459673.47316803
126: neval=1357{'avg': 8495316.153525142, 'max': 16658182.530879593, 'min': 8459673.47316803} best=8459673.47316803
127: neval=1357{'avg': 8511343.020552726, 'max': 17603623.82924924, 'min': 8459673.47316803} best=8459673.47316803
128: neval=1316{'avg': 8489197.74339919, 'max': 17362411.34879212, 'min': 8459673.47316803} best=8459673.47316803
129: neval=1355{'avg': 8495308.4848263, 'max': 15912403.157380708, 'min': 8459673.47316803} best=8459673.47316803
130: neval=1347{'avg': 8485737.8161381, 'max': 16218617.870250873, 'min': 8459673.47316803} best=8459673.47316803
131: neval=1335{'avg': 8491527.869830895, 'max': 19459984.77476992, 'min': 8459673.47316803} best=8459673.47316803
132: neval=1323{'avg': 8492011.713238103, 'max': 16285971.52866128, 'min': 8459673.47316803} best=8459673.47316803
133: neval=1382{'avg': 8483472.529410196, 'max': 15897937.236756526, 'min': 8459673.47316803} best=8459673.47316803
134: neval=1361{'avg': 8497323.482356433, 'max': 17296355.737044748, 'min': 8459673.47316803} best=8459673.47316803
135: neval=1358{'avg': 8488415.20258651, 'max': 16001993.591084303, 'min': 8459673.47316803} best=8459673.47316803
136: neval=1345{'avg': 8496380.170035759, 'max': 14611425.04426423, 'min': 8459673.47316803} best=8459673.47316803
137: neval=1308{'avg': 8480126.136946265, 'max': 15263170.204898268, 'min': 8459673.47316803} best=8459673.47316803
138: neval=1331{'avg': 8480615.070245806, 'max': 16144514.768096492, 'min': 8459673.47316803} best=8459673.47316803
139: neval=1349{'avg': 8485413.731664168, 'max': 17570249.805750158, 'min': 8459673.47316803} best=8459673.47316803
140: neval=1323{'avg': 8483410.937872661, 'max': 16263996.819567304, 'min': 8459673.47316803} best=8459673.47316803
141: neval=1358{'avg': 8515267.082363179, 'max': 17633215.319910046, 'min': 8459673.47316803} best=8459673.47316803
142: neval=1358{'avg': 8483414.303074544, 'max': 14886752.587068588, 'min': 8459673.47316803} best=8459673.47316803
143: neval=1371{'avg': 8478651.28514417, 'max': 17484741.041657194, 'min': 8459673.47316803} best=8459673.47316803
144: neval=1317{'avg': 8492019.726093544, 'max': 14204808.750143288, 'min': 8459673.47316803} best=8459673.47316803
145: neval=1307{'avg': 8484492.7839403, 'max': 15677238.94089616, 'min': 8459673.47316803} best=8459673.47316803
146: neval=1333{'avg': 8503523.835790478, 'max': 17332096.682114184, 'min': 8459673.47316803} best=8459673.47316803
147: neval=1358{'avg': 8485441.488746926, 'max': 17671880.58294216, 'min': 8459673.47316803} best=8459673.47316803
148: neval=1346{'avg': 8487106.144720014, 'max': 13396644.20851942, 'min': 8459673.47316803} best=8459673.47316803
149: neval=1322{'avg': 8496397.470862644, 'max': 19011968.224560674, 'min': 8459673.47316803} best=8459673.47316803
150: neval=1339{'avg': 8496981.120645491, 'max': 14438904.853045128, 'min': 8459673.47316803} best=8459673.47316803
151: neval=1344{'avg': 8494747.099400297, 'max': 17034238.60650877, 'min': 8459673.47316803} best=8459673.47316803
152: neval=1336{'avg': 8469198.02537791, 'max': 15432707.775543991, 'min': 8459673.47316803} best=8459673.47316803
153: neval=1362{'avg': 8485250.519037655, 'max': 16522991.168158462, 'min': 8459673.47316803} best=8459673.47316803
154: neval=1330{'avg': 8503382.54714811, 'max': 14089853.08456857, 'min': 8459673.47316803} best=8459673.47316803
155: neval=1328{'avg': 8488315.712486401, 'max': 22859915.109229237, 'min': 8459673.47316803} best=8459673.47316803
156: neval=1367{'avg': 8499975.364774387, 'max': 17861677.888908893, 'min': 8459673.47316803} best=8459673.47316803
157: neval=1375{'avg': 8508411.034503931, 'max': 20517083.980713703, 'min': 8459673.47316803} best=8459673.47316803
158: neval=1323{'avg': 8502392.564731952, 'max': 16821590.137369405, 'min': 8459673.47316803} best=8459673.47316803
159: neval=1371{'avg': 8484164.031901957, 'max': 20921780.628639616, 'min': 8459673.47316803} best=8459673.47316803
160: neval=1331{'avg': 8478011.011489375, 'max': 15676237.257032234, 'min': 8459673.47316803} best=8459673.47316803
161: neval=1350{'avg': 8507801.510419082, 'max': 18578680.921030417, 'min': 8459673.47316803} best=8459673.47316803
162: neval=1335{'avg': 8500865.396508103, 'max': 17852724.453542516, 'min': 8459673.47316803} best=8459673.47316803
163: neval=1366{'avg': 8505480.437376743, 'max': 20602464.692170948, 'min': 8459673.47316803} best=8459673.47316803
164: neval=1375{'avg': 8483155.62861914, 'max': 15405515.128458107, 'min': 8459673.47316803} best=8459673.47316803
165: neval=1336{'avg': 8479118.869802548, 'max': 16387014.805282997, 'min': 8459673.47316803} best=8459673.47316803
166: neval=1332{'avg': 8485790.24247307, 'max': 16700726.91046371, 'min': 8459673.47316803} best=8459673.47316803
167: neval=1350{'avg': 8499081.184333814, 'max': 16544369.725427324, 'min': 8459673.47316803} best=8459673.47316803
168: neval=1350{'avg': 8510042.208267828, 'max': 16661643.594916657, 'min': 8459673.47316803} best=8459673.47316803
169: neval=1330{'avg': 8505095.559375623, 'max': 17985940.39188088, 'min': 8459673.47316803} best=8459673.47316803
170: neval=1324{'avg': 8488897.44166022, 'max': 16713623.198065791, 'min': 8459673.47316803} best=8459673.47316803
171: neval=1335{'avg': 8483146.847354192, 'max': 17647843.025603168, 'min': 8459673.47316803} best=8459673.47316803
172: neval=1349{'avg': 8508063.110273087, 'max': 17313600.482101604, 'min': 8459673.47316803} best=8459673.47316803
173: neval=1358{'avg': 8504671.511978397, 'max': 18819555.212327875, 'min': 8459673.47316803} best=8459673.47316803
174: neval=1375{'avg': 8502726.050329357, 'max': 16779736.361562934, 'min': 8459673.47316803} best=8459673.47316803
175: neval=1332{'avg': 8491052.150769237, 'max': 14525009.901577063, 'min': 8459673.47316803} best=8459673.47316803
176: neval=1343{'avg': 8495304.643784752, 'max': 16630653.663353298, 'min': 8459673.47316803} best=8459673.47316803
177: neval=1319{'avg': 8487638.642477404, 'max': 15662853.396086967, 'min': 8459673.47316803} best=8459673.47316803
178: neval=1372{'avg': 8497581.782176113, 'max': 15344329.954063248, 'min': 8459673.47316803} best=8459673.47316803
179: neval=1345{'avg': 8487329.137247149, 'max': 15785712.837277146, 'min': 8459673.47316803} best=8459673.47316803
180: neval=1328{'avg': 8490661.460651537, 'max': 16464239.41151116, 'min': 8459673.47316803} best=8459673.47316803
181: neval=1363{'avg': 8476987.233415129, 'max': 15462771.076586917, 'min': 8459673.47316803} best=8459673.47316803
182: neval=1352{'avg': 8508814.23394527, 'max': 15862845.015963651, 'min': 8459673.47316803} best=8459673.47316803
183: neval=1357{'avg': 8514191.621626358, 'max': 14457120.560300397, 'min': 8459673.47316803} best=8459673.47316803
184: neval=1347{'avg': 8509427.562785324, 'max': 15288738.475369377, 'min': 8459673.47316803} best=8459673.47316803
185: neval=1357{'avg': 8505402.389800742, 'max': 17058890.972471025, 'min': 8459673.47316803} best=8459673.47316803
186: neval=1352{'avg': 8476247.16928733, 'max': 13217943.805936888, 'min': 8459673.47316803} best=8459673.47316803
187: neval=1365{'avg': 8504583.569003098, 'max': 16731727.77916993, 'min': 8459673.47316803} best=8459673.47316803
188: neval=1363{'avg': 8491432.070341034, 'max': 17738068.027308863, 'min': 8459673.47316803} best=8459673.47316803
189: neval=1336{'avg': 8500634.721300788, 'max': 17552993.809200816, 'min': 8459673.47316803} best=8459673.47316803
190: neval=1348{'avg': 8495594.087936863, 'max': 16059757.655880103, 'min': 8459673.47316803} best=8459673.47316803
191: neval=1345{'avg': 8500941.370721966, 'max': 14796155.847288549, 'min': 8459673.47316803} best=8459673.47316803
192: neval=1369{'avg': 8494765.989145454, 'max': 15642344.25952919, 'min': 8459673.47316803} best=8459673.47316803
193: neval=1325{'avg': 8496473.421383373, 'max': 16134750.351665987, 'min': 8459673.47316803} best=8459673.47316803
194: neval=1322{'avg': 8477458.43264352, 'max': 13022377.80188084, 'min': 8459673.47316803} best=8459673.47316803
195: neval=1356{'avg': 8488782.186897086, 'max': 14912002.605783518, 'min': 8459673.47316803} best=8459673.47316803
196: neval=1333{'avg': 8494766.75880986, 'max': 16502500.265480606, 'min': 8459673.47316803} best=8459673.47316803
197: neval=1359{'avg': 8502311.688236076, 'max': 21344046.72372958, 'min': 8459673.47316803} best=8459673.47316803
198: neval=1342{'avg': 8487378.600776143, 'max': 13684920.979429085, 'min': 8459673.47316803} best=8459673.47316803
199: neval=1328{'avg': 8491754.301101979, 'max': 16615871.634828677, 'min': 8459673.47316803} best=8459673.47316803
200: neval=1340{'avg': 8473667.037755232, 'max': 16513903.848807454, 'min': 8459673.47316803} best=8459673.47316803
201: neval=1301{'avg': 8478063.836397728, 'max': 15894033.323509952, 'min': 8459673.47316803} best=8459673.47316803
202: neval=1348{'avg': 8489953.711098867, 'max': 15485978.186658803, 'min': 8459673.47316803} best=8459673.47316803
203: neval=1337{'avg': 8488863.035080355, 'max': 16527992.07547304, 'min': 8459673.47316803} best=8459673.47316803
204: neval=1377{'avg': 8504760.463988828, 'max': 17466511.212909013, 'min': 8459673.47316803} best=8459673.47316803
205: neval=1318{'avg': 8497835.54484997, 'max': 22538790.456757955, 'min': 8459673.47316803} best=8459673.47316803
206: neval=1303{'avg': 8484466.352763169, 'max': 17766934.990797766, 'min': 8459673.47316803} best=8459673.47316803
207: neval=1348{'avg': 8487049.900965078, 'max': 16906747.537299074, 'min': 8459673.47316803} best=8459673.47316803
208: neval=1350{'avg': 8497614.813321626, 'max': 15360582.734665036, 'min': 8459673.47316803} best=8459673.47316803
209: neval=1366{'avg': 8491590.124416215, 'max': 15552731.907264996, 'min': 8459673.47316803} best=8459673.47316803
210: neval=1382{'avg': 8482981.124662802, 'max': 14831044.811536865, 'min': 8459673.47316803} best=8459673.47316803
211: neval=1366{'avg': 8526887.97678824, 'max': 17173534.567365933, 'min': 8459673.47316803} best=8459673.47316803
212: neval=1318{'avg': 8504235.950976234, 'max': 16766466.69679157, 'min': 8459673.47316803} best=8459673.47316803
213: neval=1334{'avg': 8474832.49881231, 'max': 14360662.75609642, 'min': 8459673.47316803} best=8459673.47316803
214: neval=1348{'avg': 8484882.316258518, 'max': 14155958.904748067, 'min': 8459673.47316803} best=8459673.47316803
215: neval=1303{'avg': 8489035.29667279, 'max': 15583163.59743344, 'min': 8459673.47316803} best=8459673.47316803
216: neval=1350{'avg': 8493046.52857845, 'max': 16789974.55459184, 'min': 8459673.47316803} best=8459673.47316803
217: neval=1363{'avg': 8495174.831767906, 'max': 14497858.95087161, 'min': 8459673.47316803} best=8459673.47316803
218: neval=1322{'avg': 8498047.926741248, 'max': 16575418.55056787, 'min': 8459673.47316803} best=8459673.47316803
219: neval=1326{'avg': 8495788.552146764, 'max': 17691496.204490107, 'min': 8459673.47316803} best=8459673.47316803
220: neval=1319{'avg': 8491727.838943042, 'max': 14925075.922508989, 'min': 8459673.47316803} best=8459673.47316803
221: neval=1343{'avg': 8479540.295326563, 'max': 14343597.404811943, 'min': 8459673.47316803} best=8459673.47316803
222: neval=1370{'avg': 8488450.391068606, 'max': 17599801.421589747, 'min': 8459673.47316803} best=8459673.47316803
223: neval=1331{'avg': 8498171.442886986, 'max': 16844148.092700936, 'min': 8459673.47316803} best=8459673.47316803
224: neval=1339{'avg': 8483483.131831605, 'max': 15316343.564985894, 'min': 8459673.47316803} best=8459673.47316803
225: neval=1341{'avg': 8499801.513050027, 'max': 17941212.58860774, 'min': 8459673.47316803} best=8459673.47316803
226: neval=1338{'avg': 8493762.704964217, 'max': 15144615.570609706, 'min': 8459673.47316803} best=8459673.47316803
227: neval=1323{'avg': 8497263.497436402, 'max': 16047734.109724298, 'min': 8459673.47316803} best=8459673.47316803
228: neval=1371{'avg': 8490626.814703511, 'max': 14463810.435420908, 'min': 8459673.47316803} best=8459673.47316803
229: neval=1332{'avg': 8473179.03690641, 'max': 15055635.935396638, 'min': 8459673.47316803} best=8459673.47316803
230: neval=1370{'avg': 8504470.75718098, 'max': 16749952.624625389, 'min': 8459673.47316803} best=8459673.47316803
231: neval=1349{'avg': 8486284.288914831, 'max': 17362038.957126707, 'min': 8459673.47316803} best=8459673.47316803
232: neval=1326{'avg': 8481480.570389448, 'max': 15890431.81008811, 'min': 8459673.47316803} best=8459673.47316803
233: neval=1328{'avg': 8487838.142366078, 'max': 15304417.145536624, 'min': 8459673.47316803} best=8459673.47316803
234: neval=1370{'avg': 8496758.698820312, 'max': 15153751.391953608, 'min': 8459673.47316803} best=8459673.47316803
235: neval=1347{'avg': 8492152.791663816, 'max': 16796892.261701453, 'min': 8459673.47316803} best=8459673.47316803
236: neval=1310{'avg': 8474278.747162696, 'max': 14315658.036547001, 'min': 8459673.47316803} best=8459673.47316803
237: neval=1337{'avg': 8474710.918487212, 'max': 13654929.104262121, 'min': 8459673.47316803} best=8459673.47316803
238: neval=1331{'avg': 8465593.83607984, 'max': 12677171.105099337, 'min': 8459673.47316803} best=8459673.47316803
239: neval=1387{'avg': 8500212.296674022, 'max': 17422512.33749977, 'min': 8459673.47316803} best=8459673.47316803
240: neval=1350{'avg': 8494920.87380106, 'max': 17007163.345055602, 'min': 8459673.47316803} best=8459673.47316803
241: neval=1323{'avg': 8491554.092102136, 'max': 14679679.124622494, 'min': 8459673.47316803} best=8459673.47316803
