----------------------  実行情報  ----------------------
実行時間＝3635秒
個体数＝1250
合計世代数＝363
==============================
Total cost: 1164027.9712660743
==============================
------------------------  前提  ------------------------

waste=kanen

ごみ量35位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584), 余市町 (2489)

焼却施設数: 17
中継施設数: 8

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [448337, 133023, 97942, 90339, 61374, 45633, 32238, 9045, 7271, 5428, 4032, 2995, 1408, 844, 500, 345, 342]

inc_facility = ['札幌市', '苫小牧市', '旭川市', '函館市', '帯広市', '釧路市', '北見市', '中標津町', '稚内市', '根室市', '紋別市', '遠軽町', '枝幸町', '浜頓別町', '訓子府町', '佐呂間町', '羅臼町']
inc_blocks = [['札幌市', '江別市', '北広島市', '石狩市', '当別町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '平取町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['深川市', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['初山別村', '遠別町', '天塩町', '稚内市', '豊富町', '幌延町'], ['中川町', '猿払村', '浜頓別町', '中頓別町'], ['美深町', '音威子府村', '枝幸町'], ['北見市', '網走市', '美幌町', '津別町', '小清水町', '大空町'], ['下川町', '紋別市', '滝上町', '興部町', '西興部村', '雄武町'], ['訓子府町', '置戸町', '陸別町'], ['佐呂間町'], ['遠軽町', '湧別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町'], ['羅臼町']]

trans_size=[34276, 32045, 31142, 19924, 14728, 11426, 8881, 6721]
trans_facility = ['千歳市', '小樽市', '室蘭市', '岩見沢市', '滝川市', '登別市', '新ひだか町', '今金町']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['登別市'], ['日高町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['島牧村', '寿都町', '黒松内町', '八雲町', '長万部町', '今金町', 'せたな町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['苫小牧市'], ['千歳市', '室蘭市', '新ひだか町', '登別市']], [['函館市'], ['今金町']], [['旭川市'], ['滝川市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 28415.944230000005, '苫小牧市': 4401.24936, '旭川市': 20262.12759, '函館市': 16569.80124, '帯広市': 19951.381709999998, '釧路市': 5221.74414, '北見市': 12854.343809999998, '中標津町': 4346.36139, '稚内市': 315.13376999999997, '根室市': 1239.6003600000001, '紋別市': 856.03041, '遠軽町': 383.52732000000003, '枝幸町': 505.51443, '浜頓別町': 398.05761000000007, '訓子府町': 211.49892, '佐呂間町': 0.0, '羅臼町': 0.0}
IC_inc: {'札幌市': 157163.9060683825, '苫小牧市': 60008.50123020262, '旭川市': 48122.72679145614, '函館市': 45399.14542194959, '帯広市': 34355.666254093485, '釧路市': 27746.089065790613, '北見市': 21597.07793300774, '中標津町': 8638.377554734197, '稚内市': 7380.248414530357, '根室市': 5977.738680892802, '紋別市': 4824.384342118364, '遠軽町': 3893.5316908905747, '枝幸町': 2259.4571838638476, '浜頓別町': 1562.2642901337167, '訓子府町': 1071.0727617427303, '佐呂間町': 819.6513705542536, '羅臼町': 814.5062559483367}
OC_inc: {'札幌市': 65807.65385045693, '苫小牧市': 55416.95076479826, '旭川市': 57029.98981079683, '函館市': 56553.62390181107, '帯広市': 51261.67049056312, '釧路市': 45433.20587338103, '北見市': 38159.49969580351, '中標津町': 16927.80878262459, '稚内市': 14466.84656585444, '根室市': 11658.634045924002, '紋別市': 9308.970353577859, '遠軽町': 7396.694812585037, '枝幸町': 4052.455964180194, '浜頓別町': 2662.935052124885, '訓子府町': 1719.2392724463773, '佐呂間町': 1255.5578821952079, '羅臼町': 1246.2565078863124}

TC_indirect: {'千歳市': 9901.982039999999, '小樽市': 16034.235779999997, '室蘭市': 24117.348383999997, '岩見沢市': 9671.747352, '滝川市': 12442.699781999998, '登別市': 4329.585624000001, '新ひだか町': 9708.340914, '今金町': 10652.442252}
IC_trans: {'千歳市': 7356.068953142971, '小樽市': 7103.769440475324, '室蘭市': 6999.995543948171, '岩見沢市': 5605.11307913852, '滝川市': 4858.855533639585, '登別市': 4326.863251749411, '新ひだか町': 3869.03853525598, '今金町': 3430.371769282975}
OC_trans: {'千歳市': 5911.052097004702, '小樽市': 5754.127523380359, '室蘭市': 5690.6120425614845, '岩見沢市': 4201.552816030015, '滝川市': 3836.0690676460035, '登別市': 3603.8059150780155, '新ひだか町': 3424.7883390756565, '今金町': 3272.850003363922}


----------------------  輸送情報  ----------------------

direct 札幌市(1086/1228) t/day → receive from: 札幌市, 江別市, 北広島市, 石狩市, 当別町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(142/1228) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(19924) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 新篠津村
direct 苫小牧市(130/364) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 平取町
indirect 苫小牧市(235/364) t/day → receive from: 中継施設＝ 千歳市(34276) → receive from: 千歳市, 恵庭市, 安平町, 占冠村
室蘭市(31142) → receive from: 室蘭市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
新ひだか町(8881) → receive from: 日高町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
登別市(11426) → receive from: 登別市
direct 旭川市(228/268) t/day → receive from: 深川市, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
indirect 旭川市(40/268) t/day → receive from: 中継施設＝ 滝川市(14728) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
direct 函館市(229/248) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
indirect 函館市(18/248) t/day → receive from: 中継施設＝ 今金町(6721) → receive from: 島牧村, 寿都町, 黒松内町, 八雲町, 長万部町, 今金町, せたな町
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 北見市(88/88) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 小清水町, 大空町
direct 中標津町(25/25) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町
direct 稚内市(20/20) t/day → receive from: 初山別村, 遠別町, 天塩町, 稚内市, 豊富町, 幌延町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 紋別市(11/11) t/day → receive from: 下川町, 紋別市, 滝上町, 興部町, 西興部村, 雄武町
direct 遠軽町(8/8) t/day → receive from: 遠軽町, 湧別町
75: neval=984{'avg': 1166029.058816867, 'max': 1631963.0556510868, 'min': 1164348.0435460745} best=1164348.0435460745
76: neval=975{'avg': 1165496.1259026027, 'max': 1426512.2067840593, 'min': 1164348.0435460745} best=1164348.0435460745
77: neval=949{'avg': 1165682.5096304242, 'max': 1538780.3689109283, 'min': 1164348.0435460745} best=1164348.0435460745
78: neval=981{'avg': 1166042.2733976326, 'max': 1629364.015832934, 'min': 1164348.0435460745} best=1164348.0435460745
79: neval=992{'avg': 1166338.590332261, 'max': 1524915.731775005, 'min': 1164348.0435460745} best=1164348.0435460745
80: neval=987{'avg': 1165729.7629304028, 'max': 1451308.8986459435, 'min': 1164348.0435460745} best=1164348.0435460745
81: neval=968{'avg': 1165399.2972991653, 'max': 1541449.9486311437, 'min': 1164348.0435460745} best=1164348.0435460745
82: neval=1004{'avg': 1166563.750542125, 'max': 1677487.7702402575, 'min': 1164348.0435460745} best=1164348.0435460745
83: neval=959{'avg': 1165499.1015510159, 'max': 1442150.1312362002, 'min': 1164348.0435460745} best=1164348.0435460745
84: neval=991{'avg': 1165987.4787447099, 'max': 1740794.2341608852, 'min': 1164348.0435460745} best=1164348.0435460745
85: neval=971{'avg': 1165645.8989285151, 'max': 1614402.2179927216, 'min': 1164348.0435460745} best=1164348.0435460745
86: neval=982{'avg': 1165101.5415777687, 'max': 1364399.6448274357, 'min': 1164348.0435460745} best=1164348.0435460745
87: neval=968{'avg': 1165519.2869294705, 'max': 1401554.9628641016, 'min': 1164348.0435460745} best=1164348.0435460745
88: neval=996{'avg': 1165690.9317811283, 'max': 1428806.1189748119, 'min': 1164348.0435460745} best=1164348.0435460745
89: neval=1027{'avg': 1165606.2328436442, 'max': 1478525.5286159588, 'min': 1164348.0435460745} best=1164348.0435460745
90: neval=964{'avg': 1166315.3598919364, 'max': 1893355.7211606295, 'min': 1164348.0435460745} best=1164348.0435460745
91: neval=990{'avg': 1166265.5925256389, 'max': 1560741.8309353392, 'min': 1164348.0435460745} best=1164348.0435460745
92: neval=967{'avg': 1165029.0477041416, 'max': 1408736.6750763347, 'min': 1164348.0435460745} best=1164348.0435460745
93: neval=1024{'avg': 1165292.7500427521, 'max': 1456704.8983311304, 'min': 1164348.0435460745} best=1164348.0435460745
94: neval=969{'avg': 1165749.7233323948, 'max': 1698777.3494111847, 'min': 1164348.0435460745} best=1164348.0435460745
95: neval=1025{'avg': 1166147.0850955127, 'max': 1531968.7421752794, 'min': 1164348.0435460745} best=1164348.0435460745
96: neval=1016{'avg': 1166044.4352390892, 'max': 1556290.141111498, 'min': 1164348.0435460745} best=1164348.0435460745
97: neval=1011{'avg': 1166974.650334113, 'max': 1546023.1243854268, 'min': 1164348.0435460745} best=1164348.0435460745
98: neval=973{'avg': 1165126.346446558, 'max': 1413654.7068949621, 'min': 1164348.0435460745} best=1164348.0435460745
99: neval=973{'avg': 1166779.5124672267, 'max': 1454447.8433270021, 'min': 1164348.0435460745} best=1164348.0435460745
100: neval=994{'avg': 1166831.4571535115, 'max': 1505690.24512147, 'min': 1164348.0435460745} best=1164348.0435460745
101: neval=1022{'avg': 1166034.2132285577, 'max': 1467622.7934944176, 'min': 1164348.0435460745} best=1164348.0435460745
102: neval=972{'avg': 1165590.720710622, 'max': 1431463.7958029474, 'min': 1164348.0435460745} best=1164348.0435460745
103: neval=1024{'avg': 1165543.5843295513, 'max': 1462724.0806159982, 'min': 1164348.0435460745} best=1164348.0435460745
104: neval=976{'avg': 1165270.0749966467, 'max': 1415975.7510979192, 'min': 1164348.0435460745} best=1164348.0435460745
105: neval=991{'avg': 1165482.458077784, 'max': 1702764.3448082586, 'min': 1164348.0435460745} best=1164348.0435460745
106: neval=979{'avg': 1165467.6484770877, 'max': 1412576.3778518718, 'min': 1164348.0435460745} best=1164348.0435460745
107: neval=993{'avg': 1165639.2587841845, 'max': 1568298.4879633514, 'min': 1164348.0435460745} best=1164348.0435460745
108: neval=974{'avg': 1165459.7697688418, 'max': 1470070.4172596866, 'min': 1164348.0435460745} best=1164348.0435460745
109: neval=1027{'avg': 1165966.190165994, 'max': 1650186.9243187986, 'min': 1164348.0435460745} best=1164348.0435460745
110: neval=980{'avg': 1166203.0959453578, 'max': 1518947.5880911772, 'min': 1164348.0435460745} best=1164348.0435460745
111: neval=978{'avg': 1165638.7828588383, 'max': 1620456.7721900886, 'min': 1164348.0435460745} best=1164348.0435460745
112: neval=979{'avg': 1165594.0695891667, 'max': 1401853.2578935209, 'min': 1164027.9712660743} best=1164027.9712660743
113: neval=1023{'avg': 1166589.9496219235, 'max': 1558177.8401292397, 'min': 1164027.9712660743} best=1164027.9712660743
114: neval=1008{'avg': 1165900.776869405, 'max': 1451440.080726771, 'min': 1164027.9712660743} best=1164027.9712660743
115: neval=1020{'avg': 1165525.8028440194, 'max': 1390289.2334440274, 'min': 1164027.9712660743} best=1164027.9712660743
116: neval=1001{'avg': 1165347.2387106246, 'max': 1543783.5391997814, 'min': 1164027.9712660743} best=1164027.9712660743
117: neval=980{'avg': 1166837.201732877, 'max': 1574301.5938690538, 'min': 1164027.9712660743} best=1164027.9712660743
118: neval=1008{'avg': 1165459.115864051, 'max': 1429449.703905352, 'min': 1164027.9712660743} best=1164027.9712660743
119: neval=994{'avg': 1164964.6507509046, 'max': 1364207.739245109, 'min': 1164027.9712660743} best=1164027.9712660743
120: neval=981{'avg': 1165144.3145771408, 'max': 1470898.6128424727, 'min': 1164027.9712660743} best=1164027.9712660743
121: neval=976{'avg': 1165950.8216436843, 'max': 1520487.9748148853, 'min': 1164027.9712660743} best=1164027.9712660743
122: neval=975{'avg': 1165705.0908621694, 'max': 1522815.918006437, 'min': 1164027.9712660743} best=1164027.9712660743
123: neval=979{'avg': 1165712.77086191, 'max': 1360811.5101941647, 'min': 1164027.9712660743} best=1164027.9712660743
124: neval=1006{'avg': 1165018.8329886715, 'max': 1374962.693198962, 'min': 1164027.9712660743} best=1164027.9712660743
125: neval=994{'avg': 1165326.413935317, 'max': 1529865.2505833388, 'min': 1164027.9712660743} best=1164027.9712660743
126: neval=1018{'avg': 1166335.7865090491, 'max': 1874680.56281231, 'min': 1164027.9712660743} best=1164027.9712660743
127: neval=1000{'avg': 1166258.9931401424, 'max': 1590199.178147482, 'min': 1164027.9712660743} best=1164027.9712660743
128: neval=980{'avg': 1165721.7417055215, 'max': 1575970.3596835409, 'min': 1164027.9712660743} best=1164027.9712660743
129: neval=999{'avg': 1165781.820796032, 'max': 1532926.6661344278, 'min': 1164027.9712660743} best=1164027.9712660743
130: neval=1001{'avg': 1165358.149403617, 'max': 1399033.2413800375, 'min': 1164027.9712660743} best=1164027.9712660743
131: neval=1002{'avg': 1164842.89037556, 'max': 1448911.6626499577, 'min': 1164027.9712660743} best=1164027.9712660743
132: neval=1005{'avg': 1166053.3690789628, 'max': 1578163.8682234793, 'min': 1164027.9712660743} best=1164027.9712660743
133: neval=990{'avg': 1164864.2403367446, 'max': 1377905.064446113, 'min': 1164027.9712660743} best=1164027.9712660743
134: neval=982{'avg': 1165934.5612364525, 'max': 1422066.9686207883, 'min': 1164027.9712660743} best=1164027.9712660743
135: neval=1004{'avg': 1165381.0907977237, 'max': 1406884.1588561458, 'min': 1164027.9712660743} best=1164027.9712660743
136: neval=1007{'avg': 1165859.0054761209, 'max': 1733629.6506461357, 'min': 1164027.9712660743} best=1164027.9712660743
137: neval=988{'avg': 1165817.0386508426, 'max': 1574959.95821413, 'min': 1164027.9712660743} best=1164027.9712660743
138: neval=985{'avg': 1164737.2897711906, 'max': 1401933.0270780257, 'min': 1164027.9712660743} best=1164027.9712660743
139: neval=997{'avg': 1165378.3897176574, 'max': 1452267.475008768, 'min': 1164027.9712660743} best=1164027.9712660743
140: neval=984{'avg': 1164750.5039316348, 'max': 1430195.9212945953, 'min': 1164027.9712660743} best=1164027.9712660743
141: neval=971{'avg': 1164838.3954359016, 'max': 1464398.3508966523, 'min': 1164027.9712660743} best=1164027.9712660743
142: neval=978{'avg': 1166093.4688463595, 'max': 1709328.3262130148, 'min': 1164027.9712660743} best=1164027.9712660743
143: neval=989{'avg': 1164878.8954382252, 'max': 1375248.7470551273, 'min': 1164027.9712660743} best=1164027.9712660743
144: neval=987{'avg': 1165558.4133371706, 'max': 1433102.989695849, 'min': 1164027.9712660743} best=1164027.9712660743
145: neval=973{'avg': 1165180.1964692958, 'max': 1369004.9982909276, 'min': 1164027.9712660743} best=1164027.9712660743
146: neval=994{'avg': 1165164.905312054, 'max': 1510863.352892992, 'min': 1164027.9712660743} best=1164027.9712660743
147: neval=980{'avg': 1164963.3379735826, 'max': 1488786.9711634056, 'min': 1164027.9712660743} best=1164027.9712660743
148: neval=1023{'avg': 1164688.802845663, 'max': 1434072.328056739, 'min': 1164027.9712660743} best=1164027.9712660743
149: neval=993{'avg': 1165485.1259068844, 'max': 1619498.7770270847, 'min': 1164027.9712660743} best=1164027.9712660743
150: neval=963{'avg': 1165905.9464156649, 'max': 1545302.5240437016, 'min': 1164027.9712660743} best=1164027.9712660743
151: neval=1010{'avg': 1165497.2615470362, 'max': 1494217.3478255253, 'min': 1164027.9712660743} best=1164027.9712660743
152: neval=971{'avg': 1165681.100431483, 'max': 1402081.9605974026, 'min': 1164027.9712660743} best=1164027.9712660743
153: neval=1004{'avg': 1165597.302746134, 'max': 1516768.684007501, 'min': 1164027.9712660743} best=1164027.9712660743
154: neval=985{'avg': 1165700.9667210716, 'max': 1461450.2976446731, 'min': 1164027.9712660743} best=1164027.9712660743
155: neval=953{'avg': 1165991.9008841228, 'max': 1434187.4057018447, 'min': 1164027.9712660743} best=1164027.9712660743
156: neval=960{'avg': 1165173.9779926017, 'max': 1398358.4106977398, 'min': 1164027.9712660743} best=1164027.9712660743
157: neval=963{'avg': 1166046.5158481055, 'max': 1706671.8223015638, 'min': 1164027.9712660743} best=1164027.9712660743
158: neval=1005{'avg': 1166058.219202768, 'max': 1554892.431690854, 'min': 1164027.9712660743} best=1164027.9712660743
159: neval=977{'avg': 1165392.94263821, 'max': 1459428.8683986259, 'min': 1164027.9712660743} best=1164027.9712660743
160: neval=980{'avg': 1165141.408198507, 'max': 1706125.437761949, 'min': 1164027.9712660743} best=1164027.9712660743
161: neval=992{'avg': 1165824.2469085762, 'max': 1642670.8336071693, 'min': 1164027.9712660743} best=1164027.9712660743
162: neval=973{'avg': 1164661.8636252235, 'max': 1384040.5812279577, 'min': 1164027.9712660743} best=1164027.9712660743
163: neval=991{'avg': 1165655.3167228512, 'max': 1472472.1077224417, 'min': 1164027.9712660743} best=1164027.9712660743
164: neval=980{'avg': 1164628.3764178876, 'max': 1365501.8039196394, 'min': 1164027.9712660743} best=1164027.9712660743
165: neval=981{'avg': 1166783.8193489783, 'max': 1765960.8863677685, 'min': 1164027.9712660743} best=1164027.9712660743
166: neval=1003{'avg': 1166163.390872376, 'max': 1793475.4128613297, 'min': 1164027.9712660743} best=1164027.9712660743
167: neval=981{'avg': 1165961.946879279, 'max': 1583785.7865576022, 'min': 1164027.9712660743} best=1164027.9712660743
168: neval=976{'avg': 1165347.7400778804, 'max': 1457223.0862382264, 'min': 1164027.9712660743} best=1164027.9712660743
169: neval=1028{'avg': 1166619.2156914214, 'max': 1521434.3623146561, 'min': 1164027.9712660743} best=1164027.9712660743
170: neval=976{'avg': 1165422.6466637, 'max': 1448802.59301442, 'min': 1164027.9712660743} best=1164027.9712660743
171: neval=1001{'avg': 1165291.157661362, 'max': 1417788.5156770302, 'min': 1164027.9712660743} best=1164027.9712660743
172: neval=943{'avg': 1164566.432559657, 'max': 1307057.2915509355, 'min': 1164027.9712660743} best=1164027.9712660743
173: neval=990{'avg': 1165217.7459700194, 'max': 1466056.2971906613, 'min': 1164027.9712660743} best=1164027.9712660743
174: neval=973{'avg': 1165009.6990313455, 'max': 1425816.0895668976, 'min': 1164027.9712660743} best=1164027.9712660743
175: neval=930{'avg': 1164512.1651737492, 'max': 1312065.5130380776, 'min': 1164027.9712660743} best=1164027.9712660743
176: neval=1044{'avg': 1166385.4768626867, 'max': 1489663.9452041707, 'min': 1164027.9712660743} best=1164027.9712660743
177: neval=983{'avg': 1165488.8305857081, 'max': 1453273.6530022654, 'min': 1164027.9712660743} best=1164027.9712660743
178: neval=958{'avg': 1165751.0929619053, 'max': 1651962.7729766946, 'min': 1164027.9712660743} best=1164027.9712660743
179: neval=996{'avg': 1166511.1708741763, 'max': 1715062.7759906459, 'min': 1164027.9712660743} best=1164027.9712660743
180: neval=975{'avg': 1164504.7018077916, 'max': 1324600.3941672249, 'min': 1164027.9712660743} best=1164027.9712660743
181: neval=997{'avg': 1165834.9158507832, 'max': 1450054.9386415365, 'min': 1164027.9712660743} best=1164027.9712660743
182: neval=1000{'avg': 1165714.575616989, 'max': 1470809.7703784215, 'min': 1164027.9712660743} best=1164027.9712660743
183: neval=1000{'avg': 1165828.7856830978, 'max': 1569435.3854585646, 'min': 1164027.9712660743} best=1164027.9712660743
184: neval=1009{'avg': 1165163.0536326382, 'max': 1487713.2153595616, 'min': 1164027.9712660743} best=1164027.9712660743
185: neval=989{'avg': 1165172.1563381585, 'max': 1607281.8786074684, 'min': 1164027.9712660743} best=1164027.9712660743
186: neval=976{'avg': 1164997.6076014428, 'max': 1576088.1186655075, 'min': 1164027.9712660743} best=1164027.9712660743
187: neval=992{'avg': 1165955.0440227035, 'max': 1663790.6497223573, 'min': 1164027.9712660743} best=1164027.9712660743
188: neval=971{'avg': 1165182.9627916238, 'max': 1486834.1123963583, 'min': 1164027.9712660743} best=1164027.9712660743
189: neval=1002{'avg': 1165122.2104090976, 'max': 1417777.7084938157, 'min': 1164027.9712660743} best=1164027.9712660743
190: neval=1013{'avg': 1165491.9548132343, 'max': 1542055.328768261, 'min': 1164027.9712660743} best=1164027.9712660743
191: neval=1005{'avg': 1165302.3152265144, 'max': 1416960.0785236717, 'min': 1164027.9712660743} best=1164027.9712660743
192: neval=974{'avg': 1165196.516431923, 'max': 1541594.9994781392, 'min': 1164027.9712660743} best=1164027.9712660743
193: neval=975{'avg': 1165192.87306474, 'max': 1462473.4600694817, 'min': 1164027.9712660743} best=1164027.9712660743
194: neval=997{'avg': 1164996.0463961796, 'max': 1437019.5785225371, 'min': 1164027.9712660743} best=1164027.9712660743
195: neval=965{'avg': 1165233.3458806865, 'max': 1481789.2601252233, 'min': 1164027.9712660743} best=1164027.9712660743
196: neval=978{'avg': 1164903.6613482693, 'max': 1388097.80640983, 'min': 1164027.9712660743} best=1164027.9712660743
197: neval=959{'avg': 1165427.2736164634, 'max': 1409331.367113537, 'min': 1164027.9712660743} best=1164027.9712660743
198: neval=1006{'avg': 1164937.9112772543, 'max': 1440476.9806900863, 'min': 1164027.9712660743} best=1164027.9712660743
199: neval=979{'avg': 1165433.570201754, 'max': 1425493.564499965, 'min': 1164027.9712660743} best=1164027.9712660743
200: neval=975{'avg': 1165952.7639271235, 'max': 1774458.2296541042, 'min': 1164027.9712660743} best=1164027.9712660743
201: neval=995{'avg': 1165578.9986219048, 'max': 1645420.8063671987, 'min': 1164027.9712660743} best=1164027.9712660743
202: neval=966{'avg': 1165535.2282268954, 'max': 1561310.6645068168, 'min': 1164027.9712660743} best=1164027.9712660743
203: neval=993{'avg': 1165572.2369604115, 'max': 1587018.8807507777, 'min': 1164027.9712660743} best=1164027.9712660743
204: neval=1018{'avg': 1166456.1694895674, 'max': 1791207.5155102403, 'min': 1164027.9712660743} best=1164027.9712660743
205: neval=988{'avg': 1165685.2074298263, 'max': 1523800.7035183406, 'min': 1164027.9712660743} best=1164027.9712660743
206: neval=979{'avg': 1164854.2796543555, 'max': 1430307.7020724122, 'min': 1164027.9712660743} best=1164027.9712660743
207: neval=995{'avg': 1165834.5340269948, 'max': 1849736.6831786353, 'min': 1164027.9712660743} best=1164027.9712660743
208: neval=972{'avg': 1166370.10164346, 'max': 1571503.9765422489, 'min': 1164027.9712660743} best=1164027.9712660743
209: neval=961{'avg': 1166106.5293764735, 'max': 1520547.4534011956, 'min': 1164027.9712660743} best=1164027.9712660743
210: neval=988{'avg': 1164967.7259864938, 'max': 1429856.6065424518, 'min': 1164027.9712660743} best=1164027.9712660743
211: neval=1013{'avg': 1165403.9491796156, 'max': 1665959.0571403555, 'min': 1164027.9712660743} best=1164027.9712660743
212: neval=977{'avg': 1165730.3717244968, 'max': 1689714.1342325446, 'min': 1164027.9712660743} best=1164027.9712660743
213: neval=980{'avg': 1165651.4231688997, 'max': 1643489.9539668418, 'min': 1164027.9712660743} best=1164027.9712660743
214: neval=1036{'avg': 1165446.3448011742, 'max': 1357839.8877250152, 'min': 1164027.9712660743} best=1164027.9712660743
215: neval=976{'avg': 1165462.8414160481, 'max': 1408772.8263292424, 'min': 1164027.9712660743} best=1164027.9712660743
216: neval=1003{'avg': 1164878.1773339687, 'max': 1394609.7116798025, 'min': 1164027.9712660743} best=1164027.9712660743
217: neval=963{'avg': 1164325.6843191418, 'max': 1302493.2664247097, 'min': 1164027.9712660743} best=1164027.9712660743
218: neval=970{'avg': 1165242.9690980988, 'max': 1459079.1188762535, 'min': 1164027.9712660743} best=1164027.9712660743
219: neval=966{'avg': 1165013.5374969689, 'max': 1440282.5636368128, 'min': 1164027.9712660743} best=1164027.9712660743
220: neval=994{'avg': 1165997.7861173858, 'max': 1562260.8515577225, 'min': 1164027.9712660743} best=1164027.9712660743
221: neval=1033{'avg': 1165374.121910325, 'max': 1455198.7873247436, 'min': 1164027.9712660743} best=1164027.9712660743
222: neval=971{'avg': 1165024.5052782928, 'max': 1373379.5200510016, 'min': 1164027.9712660743} best=1164027.9712660743
223: neval=998{'avg': 1165054.1974601403, 'max': 1465759.5490776566, 'min': 1164027.9712660743} best=1164027.9712660743
224: neval=1001{'avg': 1164805.2759066792, 'max': 1357030.8173995921, 'min': 1164027.9712660743} best=1164027.9712660743
225: neval=961{'avg': 1165207.419977053, 'max': 1717368.3489098346, 'min': 1164027.9712660743} best=1164027.9712660743
226: neval=1012{'avg': 1165548.659523577, 'max': 1424793.0878634162, 'min': 1164027.9712660743} best=1164027.9712660743
227: neval=969{'avg': 1165914.1225032369, 'max': 1763651.4514189516, 'min': 1164027.9712660743} best=1164027.9712660743
228: neval=992{'avg': 1165879.4698070083, 'max': 1483463.9072444523, 'min': 1164027.9712660743} best=1164027.9712660743
229: neval=985{'avg': 1165578.1654691624, 'max': 1583768.346069293, 'min': 1164027.9712660743} best=1164027.9712660743
