----------------------  実行情報  ----------------------
実行時間＝3506秒
個体数＝1200
合計世代数＝380
=============================
Total cost: 1159069.313377917
=============================
------------------------  前提  ------------------------

waste=kanen

ごみ量34位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584)

焼却施設数: 16
中継施設数: 8

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [448337, 133599, 96582, 89763, 61374, 45633, 39598, 9387, 7409, 5428, 2385, 819, 565, 97, 63, 57]

inc_facility = ['札幌市', '苫小牧市', '旭川市', '函館市', '帯広市', '釧路市', '北見市', '中標津町', '稚内市', '根室市', '枝幸町', '増毛町', '羽幌町', '苫前町', '遠別町', '豊富町']
inc_blocks = [['札幌市', '江別市', '北広島市', '石狩市', '当別町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '平取町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['深川市', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['留萌市', '増毛町', '小平町'], ['苫前町'], ['羽幌町', '初山別村'], ['中川町', '遠別町', '天塩町'], ['稚内市', '猿払村'], ['美深町', '音威子府村', '浜頓別町', '中頓別町', '枝幸町', '興部町', '西興部村', '雄武町'], ['豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[34276, 32045, 31874, 19924, 13284, 11270, 8881, 6145]
trans_facility = ['千歳市', '小樽市', '室蘭市', '岩見沢市', '滝川市', '伊達市', '新ひだか町', '今金町']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '登別市'], ['寿都町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['日高町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['島牧村', '黒松内町', '八雲町', '長万部町', '今金町', 'せたな町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['苫小牧市'], ['千歳市', '室蘭市', '新ひだか町', '伊達市']], [['函館市'], ['今金町']], [['旭川市'], ['滝川市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 28415.944230000005, '苫小牧市': 4401.24936, '旭川市': 20495.40903, '函館市': 16569.80124, '帯広市': 19951.381709999998, '釧路市': 5221.74414, '北見市': 29263.9788, '中標津町': 4994.53689, '稚内市': 414.44694, '根室市': 1239.6003600000001, '枝幸町': 1912.0902, '増毛町': 402.2004, '羽幌町': 22.88265, '苫前町': 0.0, '遠別町': 28.24734, '豊富町': 11.25}
IC_inc: {'札幌市': 157163.9060683825, '苫小牧市': 60195.73399930686, '旭川市': 47640.000574713544, '函館市': 45190.25558468947, '帯広市': 34355.666254093485, '釧路市': 27746.089065790613, '北見市': 25048.63221091822, '中標津町': 8872.651784106152, '稚内市': 7480.976141758512, '根室市': 5977.738680892802, '枝幸町': 3303.9291546318623, '増毛町': 1528.7599441986767, '羽幌町': 1169.737822641925, '苫前町': 328.34017268960184, '遠別町': 240.53935274588486, '豊富町': 223.79345071050665}
OC_inc: {'札幌市': 65807.65385045693, '苫小牧市': 55344.50536017095, '旭川市': 56968.982535110794, '函館市': 56503.77419685738, '帯広市': 51261.67049056312, '釧路市': 45433.20587338103, '北見市': 42464.59053278037, '中標津町': 17379.31890023605, '稚内市': 14666.030284542983, '根室市': 11658.634045924002, '枝幸町': 6184.154088363563, '増毛町': 2597.3842507520244, '羽幌町': 1905.3689145652506, '苫前町': 419.6211140207029, '遠別町': 287.25227583165207, '豊富町': 262.9823307915868}

TC_indirect: {'千歳市': 9901.982039999999, '小樽市': 16034.235779999997, '室蘭市': 20235.147588, '岩見沢市': 9671.747352, '滝川市': 8069.843615999998, '伊達市': 8756.13642, '新ひだか町': 9708.340914, '今金町': 8887.97454}
IC_trans: {'千歳市': 7356.068953142971, '小樽市': 7103.769440475324, '室蘭市': 7084.194125438112, '岩見沢市': 5605.11307913852, '滝川市': 4633.182861096511, '伊達市': 4300.1973815985875, '新ひだか町': 3869.03853525598, '今金町': 3302.414055740748}
OC_trans: {'千歳市': 5911.052097004702, '小樽市': 5754.127523380359, '室蘭市': 5742.099677902004, '岩見沢市': 4201.552816030015, '滝川市': 3734.4981799171833, '伊達市': 3592.832791456908, '新ひだか町': 3424.7883390756565, '今金町': 3232.3326746444213}


----------------------  輸送情報  ----------------------

direct 札幌市(1086/1228) t/day → receive from: 札幌市, 江別市, 北広島市, 石狩市, 当別町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(142/1228) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(19924) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 新篠津村
direct 苫小牧市(130/366) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 平取町
indirect 苫小牧市(236/366) t/day → receive from: 中継施設＝ 千歳市(34276) → receive from: 千歳市, 恵庭市, 安平町, 占冠村
室蘭市(31874) → receive from: 室蘭市, 登別市
新ひだか町(8881) → receive from: 日高町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
伊達市(11270) → receive from: 寿都町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 旭川市(228/265) t/day → receive from: 深川市, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
indirect 旭川市(36/265) t/day → receive from: 中継施設＝ 滝川市(13284) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町
direct 函館市(229/246) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
indirect 函館市(17/246) t/day → receive from: 中継施設＝ 今金町(6145) → receive from: 島牧村, 黒松内町, 八雲町, 長万部町, 今金町, せたな町
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 北見市(108/108) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 大空町, 陸別町
direct 中標津町(26/26) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(20/20) t/day → receive from: 稚内市, 猿払村
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 枝幸町(7/7) t/day → receive from: 美深町, 音威子府村, 浜頓別町, 中頓別町, 枝幸町, 興部町, 西興部村, 雄武町
direct 増毛町(2/2) t/day → receive from: 留萌市, 増毛町, 小平町
76: neval=968{'avg': 1163339.58355813, 'max': 1422278.9821618458, 'min': 1161008.4118316264} best=1161008.4118316264
77: neval=931{'avg': 1162419.3015306685, 'max': 1379656.7193480239, 'min': 1161008.4118316264} best=1161008.4118316264
78: neval=938{'avg': 1162060.6911020568, 'max': 1420335.291919823, 'min': 1161008.4118316264} best=1161008.4118316264
79: neval=921{'avg': 1162611.8229774614, 'max': 1683857.3600074053, 'min': 1161008.4118316264} best=1161008.4118316264
80: neval=981{'avg': 1161872.1958615666, 'max': 1661955.032575147, 'min': 1161008.4118316264} best=1161008.4118316264
81: neval=916{'avg': 1162256.0334022746, 'max': 1559197.355967328, 'min': 1161008.4118316264} best=1161008.4118316264
82: neval=973{'avg': 1161965.914164892, 'max': 1490910.5292202348, 'min': 1161008.4118316264} best=1161008.4118316264
83: neval=930{'avg': 1163150.6892421225, 'max': 1595325.3736386872, 'min': 1161008.4118316264} best=1161008.4118316264
84: neval=974{'avg': 1162746.659435776, 'max': 1549571.2095516715, 'min': 1161008.4118316264} best=1161008.4118316264
85: neval=944{'avg': 1162596.6850542347, 'max': 1518749.0038070625, 'min': 1161008.4118316264} best=1161008.4118316264
86: neval=936{'avg': 1163301.423748429, 'max': 1530385.9995280106, 'min': 1161008.4118316264} best=1161008.4118316264
87: neval=932{'avg': 1162334.1226694938, 'max': 1555557.026098134, 'min': 1161008.4118316264} best=1161008.4118316264
88: neval=970{'avg': 1163623.936797886, 'max': 1691716.7727128176, 'min': 1161008.4118316264} best=1161008.4118316264
89: neval=918{'avg': 1161803.757296205, 'max': 1324813.6365645763, 'min': 1161008.4118316264} best=1161008.4118316264
90: neval=950{'avg': 1162800.9354452575, 'max': 1520349.4774608903, 'min': 1161008.4118316264} best=1161008.4118316264
91: neval=952{'avg': 1162145.7580500639, 'max': 1397097.828052686, 'min': 1161008.4118316264} best=1161008.4118316264
92: neval=948{'avg': 1161953.8054046915, 'max': 1573371.8890331455, 'min': 1161008.4118316264} best=1161008.4118316264
93: neval=896{'avg': 1162025.2856095633, 'max': 1460972.6801509934, 'min': 1161008.4118316264} best=1161008.4118316264
94: neval=984{'avg': 1163821.253214432, 'max': 1607300.0545184626, 'min': 1161008.4118316264} best=1161008.4118316264
95: neval=941{'avg': 1163593.1988448303, 'max': 1582560.1502212451, 'min': 1161008.4118316264} best=1161008.4118316264
96: neval=942{'avg': 1163007.9185240734, 'max': 1632368.9433024437, 'min': 1161008.4118316264} best=1161008.4118316264
97: neval=983{'avg': 1163449.0556917705, 'max': 1702677.7137561243, 'min': 1161008.4118316264} best=1161008.4118316264
98: neval=961{'avg': 1162304.230681461, 'max': 1419622.6951674542, 'min': 1161008.4118316264} best=1161008.4118316264
99: neval=966{'avg': 1162181.7517379613, 'max': 1876727.0543067073, 'min': 1161008.4118316264} best=1161008.4118316264
100: neval=945{'avg': 1161757.1202887741, 'max': 1350789.4930876133, 'min': 1161008.4118316264} best=1161008.4118316264
101: neval=947{'avg': 1163727.7480948467, 'max': 1495042.4954574862, 'min': 1161008.4118316264} best=1161008.4118316264
102: neval=943{'avg': 1161675.601982496, 'max': 1322505.8974912835, 'min': 1161008.4118316264} best=1161008.4118316264
103: neval=926{'avg': 1161891.1518259617, 'max': 1584510.144211759, 'min': 1161008.4118316264} best=1161008.4118316264
104: neval=937{'avg': 1162115.2385369553, 'max': 1433200.2299004246, 'min': 1161008.4118316264} best=1161008.4118316264
105: neval=944{'avg': 1161813.589493347, 'max': 1780723.9794953666, 'min': 1161008.4118316264} best=1161008.4118316264
106: neval=942{'avg': 1162133.2722160164, 'max': 1449246.0977817646, 'min': 1161008.4118316264} best=1161008.4118316264
107: neval=906{'avg': 1162842.6207651338, 'max': 1560540.2716035224, 'min': 1161008.4118316264} best=1161008.4118316264
108: neval=939{'avg': 1162036.051675824, 'max': 1429304.1085303156, 'min': 1161008.4118316264} best=1161008.4118316264
109: neval=972{'avg': 1162783.7838215132, 'max': 1670964.4013244219, 'min': 1161008.4118316264} best=1161008.4118316264
110: neval=931{'avg': 1162454.38200173, 'max': 1498754.900275807, 'min': 1161008.4118316264} best=1161008.4118316264
111: neval=947{'avg': 1162256.6858293235, 'max': 1449981.395731191, 'min': 1160121.5743367788} best=1160121.5743367788
112: neval=938{'avg': 1162451.5763185166, 'max': 1485050.1429328013, 'min': 1160121.5743367788} best=1160121.5743367788
113: neval=953{'avg': 1161638.7343241107, 'max': 1383974.3555372648, 'min': 1160121.5743367788} best=1160121.5743367788
114: neval=964{'avg': 1162758.460921111, 'max': 1605795.0752963747, 'min': 1160121.5743367788} best=1160121.5743367788
115: neval=958{'avg': 1162877.4990994842, 'max': 1463280.8642475714, 'min': 1160121.5743367788} best=1160121.5743367788
116: neval=954{'avg': 1162871.9821804154, 'max': 1606509.662009258, 'min': 1160121.5743367788} best=1160121.5743367788
117: neval=976{'avg': 1162369.7727243297, 'max': 1438453.9368159554, 'min': 1160121.5743367788} best=1160121.5743367788
118: neval=962{'avg': 1160961.2386605802, 'max': 1447127.8951448668, 'min': 1160121.5743367788} best=1160121.5743367788
119: neval=943{'avg': 1161037.9327272198, 'max': 1635277.4982377985, 'min': 1160121.5743367788} best=1160121.5743367788
120: neval=952{'avg': 1163143.1635591337, 'max': 1650627.3516417367, 'min': 1160121.5743367788} best=1160121.5743367788
121: neval=963{'avg': 1161582.488925971, 'max': 1524513.2249249776, 'min': 1160121.5743367788} best=1160121.5743367788
122: neval=928{'avg': 1161394.4760671875, 'max': 1392452.6021655572, 'min': 1160121.5743367788} best=1160121.5743367788
123: neval=946{'avg': 1160718.112392102, 'max': 1403436.5209625978, 'min': 1160121.5743367788} best=1160121.5743367788
124: neval=965{'avg': 1161667.5416026763, 'max': 1518056.344330631, 'min': 1160121.5743367788} best=1160121.5743367788
125: neval=969{'avg': 1162263.167735839, 'max': 1504947.9879448158, 'min': 1160121.5743367788} best=1160121.5743367788
126: neval=956{'avg': 1161690.8774390025, 'max': 1517827.8917664657, 'min': 1160121.5743367788} best=1160121.5743367788
127: neval=929{'avg': 1160652.959322302, 'max': 1341732.8359889286, 'min': 1160121.5743367788} best=1160121.5743367788
128: neval=932{'avg': 1161506.0426678872, 'max': 1739501.5780182413, 'min': 1160121.5743367788} best=1160121.5743367788
129: neval=938{'avg': 1162148.6819940107, 'max': 1826049.4253762488, 'min': 1160121.5743367788} best=1160121.5743367788
130: neval=956{'avg': 1161484.467446237, 'max': 1655235.0317195652, 'min': 1160121.5743367788} best=1160121.5743367788
131: neval=964{'avg': 1161127.141590133, 'max': 1320176.8543079013, 'min': 1160121.5743367788} best=1160121.5743367788
132: neval=936{'avg': 1161229.714651456, 'max': 1487035.078812594, 'min': 1160121.5743367788} best=1160121.5743367788
133: neval=973{'avg': 1161526.8932766546, 'max': 1417102.2486203955, 'min': 1160121.5743367788} best=1160121.5743367788
134: neval=926{'avg': 1161000.4787290632, 'max': 1433712.5665145067, 'min': 1160121.5743367788} best=1160121.5743367788
135: neval=935{'avg': 1161556.1257434587, 'max': 1499768.7350011123, 'min': 1160121.5743367788} best=1160121.5743367788
136: neval=946{'avg': 1161623.6703890157, 'max': 1691989.7940618058, 'min': 1160121.5743367788} best=1160121.5743367788
137: neval=937{'avg': 1160798.4037882667, 'max': 1517813.7555248283, 'min': 1160121.5743367788} best=1160121.5743367788
138: neval=938{'avg': 1161826.008304713, 'max': 1465312.7819626727, 'min': 1160121.5743367788} best=1160121.5743367788
139: neval=932{'avg': 1161167.1361453242, 'max': 1446035.1401896046, 'min': 1159069.313377917} best=1159069.313377917
140: neval=967{'avg': 1161320.7447994344, 'max': 1390537.1639445664, 'min': 1159069.313377917} best=1159069.313377917
141: neval=948{'avg': 1161395.2959247443, 'max': 1507715.6721229032, 'min': 1159069.313377917} best=1159069.313377917
142: neval=940{'avg': 1160840.1725045696, 'max': 1379254.877422516, 'min': 1159069.313377917} best=1159069.313377917
143: neval=968{'avg': 1160442.550319793, 'max': 1406774.622196315, 'min': 1159069.313377917} best=1159069.313377917
144: neval=975{'avg': 1160709.845377569, 'max': 1447558.2387994735, 'min': 1159069.313377917} best=1159069.313377917
145: neval=997{'avg': 1161141.4988837861, 'max': 1410488.6123549559, 'min': 1159069.313377917} best=1159069.313377917
146: neval=963{'avg': 1160753.35424487, 'max': 1437695.3158662852, 'min': 1159069.313377917} best=1159069.313377917
147: neval=965{'avg': 1159996.0353686246, 'max': 1362809.1748776254, 'min': 1159069.313377917} best=1159069.313377917
148: neval=1007{'avg': 1160972.7412472093, 'max': 1859218.8188500402, 'min': 1159069.313377917} best=1159069.313377917
149: neval=946{'avg': 1160974.919873706, 'max': 1408831.8859758894, 'min': 1159069.313377917} best=1159069.313377917
150: neval=921{'avg': 1160759.1899126985, 'max': 1490464.8987869953, 'min': 1159069.313377917} best=1159069.313377917
151: neval=956{'avg': 1160296.7995773153, 'max': 1525333.6121357065, 'min': 1159069.313377917} best=1159069.313377917
152: neval=961{'avg': 1160485.7969713572, 'max': 1384031.9134697716, 'min': 1159069.313377917} best=1159069.313377917
153: neval=946{'avg': 1159457.3136706816, 'max': 1325731.6032810966, 'min': 1159069.313377917} best=1159069.313377917
154: neval=986{'avg': 1160914.8819569123, 'max': 1471568.189043322, 'min': 1159069.313377917} best=1159069.313377917
155: neval=924{'avg': 1159742.4901727354, 'max': 1423344.1361013988, 'min': 1159069.313377917} best=1159069.313377917
156: neval=960{'avg': 1160034.1397646198, 'max': 1407939.6275435283, 'min': 1159069.313377917} best=1159069.313377917
157: neval=947{'avg': 1160959.1330116293, 'max': 1642259.3628572735, 'min': 1159069.313377917} best=1159069.313377917
158: neval=972{'avg': 1159764.346768401, 'max': 1611451.4922562856, 'min': 1159069.313377917} best=1159069.313377917
159: neval=909{'avg': 1160050.7878139543, 'max': 2001535.0880542065, 'min': 1159069.313377917} best=1159069.313377917
160: neval=957{'avg': 1159518.7676115595, 'max': 1344505.3511090318, 'min': 1159069.313377917} best=1159069.313377917
161: neval=916{'avg': 1159960.2488420925, 'max': 1389922.9597850787, 'min': 1159069.313377917} best=1159069.313377917
162: neval=956{'avg': 1159684.4321507663, 'max': 1393053.1827045663, 'min': 1159069.313377917} best=1159069.313377917
163: neval=949{'avg': 1160984.636336011, 'max': 1570606.1058736397, 'min': 1159069.313377917} best=1159069.313377917
164: neval=961{'avg': 1160419.3493088384, 'max': 1462383.6789117807, 'min': 1159069.313377917} best=1159069.313377917
165: neval=957{'avg': 1161281.1319576963, 'max': 1601936.1794585977, 'min': 1159069.313377917} best=1159069.313377917
166: neval=956{'avg': 1160981.4246649607, 'max': 1542963.8266146518, 'min': 1159069.313377917} best=1159069.313377917
167: neval=965{'avg': 1161448.60318395, 'max': 1529056.2879176, 'min': 1159069.313377917} best=1159069.313377917
168: neval=933{'avg': 1160587.6854354097, 'max': 1535912.9591154517, 'min': 1159069.313377917} best=1159069.313377917
169: neval=946{'avg': 1160391.8462126476, 'max': 1500572.1886833652, 'min': 1159069.313377917} best=1159069.313377917
170: neval=935{'avg': 1160374.3661174674, 'max': 1537863.7731175602, 'min': 1159069.313377917} best=1159069.313377917
171: neval=920{'avg': 1160068.2093999875, 'max': 1385866.2877421274, 'min': 1159069.313377917} best=1159069.313377917
172: neval=983{'avg': 1160962.8713152849, 'max': 1474226.1684751909, 'min': 1159069.313377917} best=1159069.313377917
173: neval=940{'avg': 1160709.1693310153, 'max': 1719931.7322648696, 'min': 1159069.313377917} best=1159069.313377917
174: neval=941{'avg': 1160745.8898960026, 'max': 1670972.7999175144, 'min': 1159069.313377917} best=1159069.313377917
175: neval=968{'avg': 1159694.4429691513, 'max': 1378917.7417791218, 'min': 1159069.313377917} best=1159069.313377917
176: neval=952{'avg': 1160394.4001924605, 'max': 1533916.7474296198, 'min': 1159069.313377917} best=1159069.313377917
177: neval=941{'avg': 1159940.2501223364, 'max': 1422205.5204425326, 'min': 1159069.313377917} best=1159069.313377917
178: neval=927{'avg': 1159792.0414319406, 'max': 1426384.983273231, 'min': 1159069.313377917} best=1159069.313377917
179: neval=944{'avg': 1161409.2208865713, 'max': 1604670.900657415, 'min': 1159069.313377917} best=1159069.313377917
180: neval=941{'avg': 1159959.5986736692, 'max': 1453196.1853225224, 'min': 1159069.313377917} best=1159069.313377917
181: neval=976{'avg': 1160360.2728052577, 'max': 1562428.0469645786, 'min': 1159069.313377917} best=1159069.313377917
182: neval=941{'avg': 1160203.5966679265, 'max': 1590086.4670955164, 'min': 1159069.313377917} best=1159069.313377917
183: neval=954{'avg': 1160491.5225976678, 'max': 1502404.5457130102, 'min': 1159069.313377917} best=1159069.313377917
184: neval=959{'avg': 1160155.3616257794, 'max': 1446022.7581576158, 'min': 1159069.313377917} best=1159069.313377917
185: neval=943{'avg': 1160115.759658268, 'max': 1362134.9267337131, 'min': 1159069.313377917} best=1159069.313377917
186: neval=961{'avg': 1161903.4344643957, 'max': 1585909.451735491, 'min': 1159069.313377917} best=1159069.313377917
187: neval=964{'avg': 1160144.2882752228, 'max': 1377339.9152307343, 'min': 1159069.313377917} best=1159069.313377917
188: neval=971{'avg': 1160697.0451575816, 'max': 1616273.0608606313, 'min': 1159069.313377917} best=1159069.313377917
189: neval=942{'avg': 1160766.4503582732, 'max': 1416270.4994580168, 'min': 1159069.313377917} best=1159069.313377917
190: neval=953{'avg': 1160872.9334059095, 'max': 1697604.7713668186, 'min': 1159069.313377917} best=1159069.313377917
191: neval=960{'avg': 1160341.4555279496, 'max': 1469643.2585691898, 'min': 1159069.313377917} best=1159069.313377917
192: neval=962{'avg': 1160573.742606889, 'max': 1497173.109224056, 'min': 1159069.313377917} best=1159069.313377917
193: neval=972{'avg': 1161383.3383992827, 'max': 1539070.239815131, 'min': 1159069.313377917} best=1159069.313377917
194: neval=950{'avg': 1161436.7600698774, 'max': 1904592.478332834, 'min': 1159069.313377917} best=1159069.313377917
195: neval=958{'avg': 1161407.6219518122, 'max': 1504662.7761418032, 'min': 1159069.313377917} best=1159069.313377917
196: neval=946{'avg': 1161017.2540159845, 'max': 1537439.1958866424, 'min': 1159069.313377917} best=1159069.313377917
197: neval=922{'avg': 1161303.2271101375, 'max': 1428806.7585110355, 'min': 1159069.313377917} best=1159069.313377917
198: neval=931{'avg': 1160522.0297589623, 'max': 1501998.7241399258, 'min': 1159069.313377917} best=1159069.313377917
199: neval=976{'avg': 1160980.581993724, 'max': 1601441.917134527, 'min': 1159069.313377917} best=1159069.313377917
200: neval=949{'avg': 1160581.6078187868, 'max': 1952167.2000300528, 'min': 1159069.313377917} best=1159069.313377917
201: neval=972{'avg': 1160840.9327259755, 'max': 1500061.4234163126, 'min': 1159069.313377917} best=1159069.313377917
202: neval=984{'avg': 1160215.8996209395, 'max': 1621274.0798019543, 'min': 1159069.313377917} best=1159069.313377917
203: neval=960{'avg': 1161140.6050214414, 'max': 1673785.7380953117, 'min': 1159069.313377917} best=1159069.313377917
204: neval=952{'avg': 1160166.18737667, 'max': 1347594.8438002598, 'min': 1159069.313377917} best=1159069.313377917
205: neval=960{'avg': 1160823.709993015, 'max': 1487219.5759468076, 'min': 1159069.313377917} best=1159069.313377917
206: neval=942{'avg': 1159687.8837458203, 'max': 1415681.6498052068, 'min': 1159069.313377917} best=1159069.313377917
207: neval=958{'avg': 1160392.701075014, 'max': 1501605.217999819, 'min': 1159069.313377917} best=1159069.313377917
208: neval=956{'avg': 1161914.9625099564, 'max': 1561915.7270278526, 'min': 1159069.313377917} best=1159069.313377917
209: neval=949{'avg': 1161430.2850110333, 'max': 1487169.3995518968, 'min': 1159069.313377917} best=1159069.313377917
210: neval=975{'avg': 1160592.4980760599, 'max': 1442553.9916569316, 'min': 1159069.313377917} best=1159069.313377917
211: neval=965{'avg': 1159816.828531458, 'max': 1475747.5164372304, 'min': 1159069.313377917} best=1159069.313377917
212: neval=944{'avg': 1161023.7020337728, 'max': 1662584.9882071426, 'min': 1159069.313377917} best=1159069.313377917
213: neval=920{'avg': 1160105.6061437186, 'max': 1484302.0184410058, 'min': 1159069.313377917} best=1159069.313377917
214: neval=962{'avg': 1160414.667545679, 'max': 1422013.1493967455, 'min': 1159069.313377917} best=1159069.313377917
215: neval=935{'avg': 1159765.1659856783, 'max': 1422837.418761323, 'min': 1159069.313377917} best=1159069.313377917
216: neval=968{'avg': 1162121.5631915065, 'max': 1607430.2918969782, 'min': 1159069.313377917} best=1159069.313377917
217: neval=938{'avg': 1160526.8070949435, 'max': 1502595.0549570606, 'min': 1159069.313377917} best=1159069.313377917
218: neval=973{'avg': 1161187.93531503, 'max': 1762269.8336994697, 'min': 1159069.313377917} best=1159069.313377917
219: neval=964{'avg': 1160455.7240572418, 'max': 1411988.7542757092, 'min': 1159069.313377917} best=1159069.313377917
220: neval=950{'avg': 1160533.9972527437, 'max': 1623205.3173325993, 'min': 1159069.313377917} best=1159069.313377917
221: neval=919{'avg': 1161567.8518515453, 'max': 1697279.264366071, 'min': 1159069.313377917} best=1159069.313377917
222: neval=944{'avg': 1160004.5435084573, 'max': 1380739.964672074, 'min': 1159069.313377917} best=1159069.313377917
223: neval=973{'avg': 1160356.5891857406, 'max': 1524830.1915568367, 'min': 1159069.313377917} best=1159069.313377917
224: neval=964{'avg': 1160920.259870675, 'max': 1667297.7621694168, 'min': 1159069.313377917} best=1159069.313377917
225: neval=935{'avg': 1160500.4909707245, 'max': 1558312.478107139, 'min': 1159069.313377917} best=1159069.313377917
226: neval=947{'avg': 1159691.6272113244, 'max': 1384484.3524744776, 'min': 1159069.313377917} best=1159069.313377917
227: neval=939{'avg': 1159949.2298558312, 'max': 1533720.1200040658, 'min': 1159069.313377917} best=1159069.313377917
228: neval=959{'avg': 1161644.3781779592, 'max': 1505856.0762131764, 'min': 1159069.313377917} best=1159069.313377917
229: neval=983{'avg': 1160180.6951102093, 'max': 1443567.4750841686, 'min': 1159069.313377917} best=1159069.313377917
230: neval=922{'avg': 1160317.6164467537, 'max': 1446538.2740351371, 'min': 1159069.313377917} best=1159069.313377917
231: neval=923{'avg': 1161080.9280128288, 'max': 1539086.0181144404, 'min': 1159069.313377917} best=1159069.313377917
232: neval=955{'avg': 1161197.4283598398, 'max': 1515729.6083810292, 'min': 1159069.313377917} best=1159069.313377917
233: neval=942{'avg': 1160820.1809802493, 'max': 1547093.8915837186, 'min': 1159069.313377917} best=1159069.313377917
234: neval=959{'avg': 1160482.191542751, 'max': 1479186.1184107212, 'min': 1159069.313377917} best=1159069.313377917
235: neval=936{'avg': 1159804.3713851997, 'max': 1469191.6245108976, 'min': 1159069.313377917} best=1159069.313377917
