局----------------------  実行情報  ----------------------
実行時間＝917秒
個体数＝650
合計世代数＝100
==============================
Total cost: 17517315.985395037
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量23位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881)

焼却施設数: 5
中継施設数: 8

輸送単価＝ 877 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2402133, 2103673, 1858789, 1098496, 405201]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '旭川市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '八雲町', 'せたな町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '南富良野町', '占冠村', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '中川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '中頓別町', '枝幸町', '滝上町', '興部町', '西興部村', '雄武町'], ['本別町', '足寄町', '浦幌町', '釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[488234, 430316, 315404, 243969, 185971, 129624, 124915, 65133]
trans_facility = ['伊達市', '登別市', '帯広市', '北斗市', '北見市', '標茶町', '厚岸町', '稚内市']
trans_blocks = [['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '大空町', '陸別町'], ['帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町'], ['厚岸町', '浜中町', '根室市', '別海町'], ['清里町', '標茶町', '弟子屈町', '中標津町', '標津町', '羅臼町']]

arrows = [[['室蘭市'], ['北斗市', '登別市', '伊達市']], [['旭川市'], ['稚内市']], [['釧路市'], ['厚岸町', '北見市', '標茶町', '帯広市']]]


---------------------  コスト情報  ---------------------
[4006203.6796686, 7162625.758551103, 4462081.387586189, 1413742.7354769374, 222334.30185087776, 250328.1222613293]

TC_direct: {'苫小牧市': 1212017.721988, '釧路市': 267551.91141660005, '室蘭市': 206568.93509729998, '札幌市': 1181191.7015206, '旭川市': 1138873.4096461}
IC_inc: {'苫小牧市': 1362241.3796801867, '釧路市': 1192985.7380569507, '室蘭市': 1054112.8621497455, '札幌市': 622953.3113333718, '旭川市': 229788.0963659345}
OC_inc: {'苫小牧市': 431605.4968981098, '釧路市': 377979.4168250206, '室蘭市': 333979.6547375772, '札幌市': 197373.29778184055, '旭川市': 72804.86923438917}

TC_indirect: {'伊達市': 821909.9474168, '登別市': 234048.9154316, '帯広市': 1453933.7144154, '北斗市': 1756692.5347269997, '北見市': 1243838.6002895997, '標茶町': 514961.60876230005, '厚岸町': 541047.4688931999, '稚内市': 596192.9686152}
IC_trans: {'伊達市': 45576.40354854333, '登別市': 41548.755561019, '帯広市': 33464.52160123852, '北斗市': 28057.18860400526, '北見市': 23503.446070378694, '標茶町': 18895.018204799286, '厚岸町': 18541.53617291611, '稚内市': 12747.432087977579}
OC_trans: {'伊達市': 55477.66463016208, '登別市': 49667.04993831772, '帯広市': 37961.612182537065, '北斗市': 31418.478790769754, '北見市': 25342.19685875099, '標茶町': 19192.641832262656, '厚岸町': 18961.683001526548, '稚内市': 12306.795027002487}


----------------------  輸送情報  ----------------------

direct 苫小牧市(6581/6581) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 釧路市(3692/5763) t/day → receive from: 本別町, 足寄町, 浦幌町, 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(2071/5763) t/day → receive from: 中継施設＝ 厚岸町(124915) → receive from: 厚岸町, 浜中町, 根室市, 別海町
北見市(185971) → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 大空町, 陸別町
標茶町(129624) → receive from: 清里町, 標茶町, 弟子屈町, 中標津町, 標津町, 羅臼町
帯広市(315404) → receive from: 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町
direct 室蘭市(1908/5093) t/day → receive from: 室蘭市, 八雲町, せたな町
40: neval=502{'avg': 17591180.951191697, 'max': 30690883.990852054, 'min': 17534010.152677707} best=17534010.152677707
41: neval=532{'avg': 17590024.15587759, 'max': 30200427.709695265, 'min': 17534010.152677707} best=17534010.152677707
42: neval=497{'avg': 17547922.57802294, 'max': 21596044.000547897, 'min': 17534010.152677707} best=17534010.152677707
43: neval=495{'avg': 17571955.387440935, 'max': 25007609.06289437, 'min': 17534010.152677707} best=17534010.152677707
44: neval=543{'avg': 17548722.45124454, 'max': 21057959.35773408, 'min': 17534010.152677707} best=17534010.152677707
45: neval=516{'avg': 17573875.62509855, 'max': 24596376.38858565, 'min': 17534010.152677707} best=17534010.152677707
46: neval=518{'avg': 17559862.866695162, 'max': 24938775.438409135, 'min': 17534010.152677707} best=17534010.152677707
47: neval=532{'avg': 17585233.233882487, 'max': 30690358.897092946, 'min': 17534010.152677707} best=17534010.152677707
48: neval=495{'avg': 17577390.34379494, 'max': 26754824.59130336, 'min': 17534010.152677707} best=17534010.152677707
49: neval=504{'avg': 17575106.679254234, 'max': 32736326.87394378, 'min': 17534010.152677707} best=17534010.152677707
50: neval=488{'avg': 17539721.49061005, 'max': 21246379.80869577, 'min': 17534010.152677707} best=17534010.152677707
51: neval=523{'avg': 17607672.574057892, 'max': 27762076.395806186, 'min': 17534010.152677707} best=17534010.152677707
52: neval=543{'avg': 17553752.213090893, 'max': 22390190.44315448, 'min': 17534010.152677707} best=17534010.152677707
53: neval=503{'avg': 17578900.99233738, 'max': 37679586.125592664, 'min': 17534010.152677707} best=17534010.152677707
54: neval=530{'avg': 17585517.69971982, 'max': 25183908.199808046, 'min': 17534010.152677707} best=17534010.152677707
55: neval=504{'avg': 17570118.74296131, 'max': 23741915.920490015, 'min': 17534010.152677707} best=17534010.152677707
56: neval=500{'avg': 17548377.36715978, 'max': 23814801.976971153, 'min': 17534010.152677707} best=17534010.152677707
57: neval=508{'avg': 17545477.779626247, 'max': 20534392.006878614, 'min': 17534010.152677707} best=17534010.152677707
58: neval=523{'avg': 17552194.069884278, 'max': 23087196.57054008, 'min': 17534010.152677707} best=17534010.152677707
59: neval=504{'avg': 17606729.887457505, 'max': 36368920.7890562, 'min': 17534010.152677707} best=17534010.152677707
60: neval=529{'avg': 17587919.17291863, 'max': 36789768.443870455, 'min': 17534010.152677707} best=17534010.152677707
61: neval=520{'avg': 17550465.319278434, 'max': 21580800.962420475, 'min': 17534010.152677707} best=17534010.152677707
62: neval=511{'avg': 17612304.395142492, 'max': 35200287.41685927, 'min': 17534010.152677707} best=17534010.152677707
63: neval=521{'avg': 17537155.61671095, 'max': 19371333.823704183, 'min': 17534010.152677707} best=17534010.152677707
64: neval=484{'avg': 17546082.850486223, 'max': 25381263.728207476, 'min': 17534010.152677707} best=17534010.152677707
65: neval=495{'avg': 17537272.922479752, 'max': 19654810.524004243, 'min': 17534010.152677707} best=17534010.152677707
66: neval=500{'avg': 17571030.593369354, 'max': 32934458.240727622, 'min': 17534010.152677707} best=17534010.152677707
67: neval=525{'avg': 17572155.86155973, 'max': 26438226.620280575, 'min': 17534010.152677707} best=17534010.152677707
68: neval=529{'avg': 17553955.68678462, 'max': 22213516.210866872, 'min': 17534010.152677707} best=17534010.152677707
69: neval=513{'avg': 17552831.685767476, 'max': 23826281.192508165, 'min': 17534010.152677707} best=17534010.152677707
70: neval=534{'avg': 17557682.81842716, 'max': 21839672.644014966, 'min': 17534010.152677707} best=17534010.152677707
71: neval=513{'avg': 17541510.46509838, 'max': 20147011.704414852, 'min': 17534010.152677707} best=17534010.152677707
72: neval=529{'avg': 17561673.27790399, 'max': 22533467.935266584, 'min': 17534010.152677707} best=17534010.152677707
73: neval=491{'avg': 17571519.231306523, 'max': 31025657.95172796, 'min': 17534010.152677707} best=17534010.152677707
74: neval=520{'avg': 17594825.504050653, 'max': 33845345.121496536, 'min': 17534010.152677707} best=17534010.152677707
75: neval=522{'avg': 17613454.704005443, 'max': 29858432.10632648, 'min': 17534010.152677707} best=17534010.152677707
76: neval=487{'avg': 17568320.08732309, 'max': 28553487.577681605, 'min': 17534010.152677707} best=17534010.152677707
77: neval=512{'avg': 17561885.796045966, 'max': 24470660.059349295, 'min': 17534010.152677707} best=17534010.152677707
78: neval=525{'avg': 17550210.88841506, 'max': 20499264.26321676, 'min': 17534010.152677707} best=17534010.152677707
79: neval=538{'avg': 17556942.85949675, 'max': 21445494.326707218, 'min': 17534010.152677707} best=17534010.152677707
80: neval=526{'avg': 17585475.335264217, 'max': 38287168.487676315, 'min': 17534010.152677707} best=17534010.152677707
81: neval=507{'avg': 17545763.571282517, 'max': 23825931.97571107, 'min': 17534010.152677707} best=17534010.152677707
82: neval=515{'avg': 17544312.075021993, 'max': 20644617.8474938, 'min': 17534010.152677707} best=17534010.152677707
83: neval=526{'avg': 17589189.169907115, 'max': 27415138.51276746, 'min': 17534010.152677707} best=17534010.152677707
84: neval=527{'avg': 17548858.57733072, 'max': 20804561.401932962, 'min': 17534010.152677707} best=17534010.152677707
85: neval=532{'avg': 17565201.630942643, 'max': 31160996.668975458, 'min': 17534010.152677707} best=17534010.152677707
86: neval=543{'avg': 17544114.362808317, 'max': 21747766.924909566, 'min': 17534010.152677707} best=17534010.152677707
87: neval=526{'avg': 17553013.26766006, 'max': 22626553.14631106, 'min': 17534010.152677707} best=17534010.152677707
88: neval=509{'avg': 17548633.830310233, 'max': 22357879.059155542, 'min': 17534010.152677707} best=17534010.152677707
89: neval=499{'avg': 17610462.09579252, 'max': 38146263.48452326, 'min': 17534010.152677707} best=17534010.152677707
90: neval=518{'avg': 17562447.85375271, 'max': 29539721.168047905, 'min': 17534010.152677707} best=17534010.152677707
91: neval=526{'avg': 17569198.2027696, 'max': 24459238.14910706, 'min': 17534010.152677707} best=17534010.152677707
92: neval=516{'avg': 17549571.325699177, 'max': 22576675.028232723, 'min': 17534010.152677707} best=17534010.152677707
93: neval=509{'avg': 17579835.927901577, 'max': 27024119.67669404, 'min': 17534010.152677707} best=17534010.152677707
94: neval=500{'avg': 17552398.682349853, 'max': 25061157.658879515, 'min': 17534010.152677707} best=17534010.152677707
95: neval=503{'avg': 17564510.243747495, 'max': 31160254.508442294, 'min': 17534010.152677707} best=17534010.152677707
96: neval=544{'avg': 17610312.176982593, 'max': 34720523.76806766, 'min': 17534010.152677707} best=17534010.152677707
97: neval=513{'avg': 17577730.935064085, 'max': 25759652.474471092, 'min': 17534010.152677707} best=17534010.152677707
98: neval=509{'avg': 17564514.603430364, 'max': 27823982.17065877, 'min': 17534010.152677707} best=17534010.152677707
99: neval=553{'avg': 17557731.193839908, 'max': 27051452.243938353, 'min': 17534010.152677707} best=17534010.152677707


----------------------  最適個体  ----------------------

best_individual.inc_facility = [24, 52, 53, 87, 162]
best_individual.trans_facility = [54, 55, 71, 118, 125, 143, 164, 166]
best_individual.unused_cities = {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 119, 120, 121, 122, 123, 124, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 163, 165, 167, 168, 169, 170, 171, 172, 173, 174}
best_individual.fitness.values = (17517315.985395037,)
