局----------------------  実行情報  ----------------------
実行時間＝2899秒
個体数＝1150
合計世代数＝100
=============================
Total cost: -4390239.99528852
=============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量33位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124)

焼却施設数: 11
中継施設数: 12

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='sanpai'
unit ='t/year'

inc_size= [2235853, 1602881, 1107995, 889096, 750794, 660292, 503034, 78509, 30328, 6994, 2516]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '長沼町', '帯広市', '稚内市', '浦河町', 'えりも町', '様似町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '江別市', '千歳市', '恵庭市', '北広島市', '新篠津村', '安平町', '占冠村'], ['月形町', '札幌市', '石狩市', '当別町'], ['室蘭市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['新冠町', '浦河町', '新ひだか町'], ['様似町'], ['えりも町', '広尾町'], ['中川町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町']]

trans_size=[430316, 218943, 199332, 144012, 125721, 106618, 87021, 79825, 70429, 53356, 40621, 37132]
trans_facility = ['登別市', '函館市', '旭川市', '訓子府町', '小樽市', '厚岸町', '標茶町', '滝川市', '中標津町', '八雲町', '士別市', '湧別町']
trans_blocks = [['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町'], ['旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '幌加内町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '大空町', '陸別町'], ['紋別市', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町'], ['森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['厚岸町', '浜中町', '根室市'], ['小清水町', '標茶町', '弟子屈町'], ['士別市', '名寄市', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '苫前町', '羽幌町', '西興部村'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['長沼町'], ['士別市', '滝川市', '旭川市']], [['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['伊達市'], ['函館市', '八雲町']], [['帯広市'], ['湧別町', '訓子府町']], [['釧路市'], ['厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[210280.69584870833, 367382.5281032422, -5065336.195459649, 97432.9762191781]

EL_direct: {'苫小牧市': 46028.82151860417, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 5346.417496604167, '伊達市': 28871.62182910417, '長沼町': 57278.707572666666, '帯広市': 25215.172461916674, '稚内市': 20131.42289004167, '浦河町': 7635.9462879375005, 'えりも町': 1405.896980041667, '様似町': 0.0}
ED_inc: {'苫小牧市': -1516875.2875956951, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -603191.6010132071, '伊達市': -509363.0326658874, '長沼町': -447963.53668919054, '帯広市': -258034.63078405045, '稚内市': 50096.544239640236, '浦河町': 37228.25127546161, 'えりも町': 14943.593617711314, '様似町': 6969.821975329266}

EL_indirect: {'登別市': 11276.222507056, '函館市': 71770.0710608635, '旭川市': 50760.610276168, '訓子府町': 62395.384466168005, '小樽市': 17808.068771753005, '厚岸町': 31504.650773856003, '標茶町': 16105.766522904501, '滝川市': 23071.03904727917, '中標津町': 20306.54428036, '八雲町': 24765.13209568017, '士別市': 19272.882584624498, '湧別町': 18346.155716529334}
ED_trans: {'登別市': 26314.118136986304, '函館市': 13388.514410958904, '旭川市': 12189.288328767125, '訓子府町': 8806.432438356165, '小樽市': 7687.925260273973, '厚岸町': 6519.763726027399, '標茶町': 5321.393753424658, '滝川市': 4881.353424657534, '中標津町': 4306.781589041097, '八雲町': 3262.7559452054797, '士別市': 2484.00197260274, '湧別町': 2270.6472328767127}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6126/6126) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 厚岸町(106618) → receive from: 厚岸町, 浜中町, 根室市
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2091/2436) t/day → receive from: 月形町, 札幌市, 石狩市, 当別町
indirect 札幌市(344/2436) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1311/2057) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(746/2057) t/day → receive from: 中継施設＝ 函館市(218943) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町
八雲町(53356) → receive from: 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 長沼町(933/1809) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 江別市, 千歳市, 恵庭市, 北広島市, 新篠津村, 安平町, 占冠村
indirect 長沼町(876/1809) t/day → receive from: 中継施設＝ 士別市(40621) → receive from: 士別市, 名寄市, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 苫前町, 羽幌町, 西興部村
滝川市(79825) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町
旭川市(199332) → receive from: 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 幌加内町
direct 帯広市(882/1378) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(496/1378) t/day → receive from: 中継施設＝ 湧別町(37132) → receive from: 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町
訓子府町(144012) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 大空町, 陸別町
direct 稚内市(215/215) t/day → receive from: 中川町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
direct 浦河町(83/83) t/day → receive from: 新冠町, 浦河町, 新ひだか町
direct えりも町(19/19) t/day → receive from: えりも町, 広尾町
75: neval=919{'avg': -4367571.899152102, 'max': -3260061.723427386, 'min': -4372917.415161159} best=-4372917.415161159
76: neval=918{'avg': -4364909.470476227, 'max': -3399833.342546931, 'min': -4372917.415161159} best=-4372917.415161159
77: neval=871{'avg': -4369492.205324873, 'max': -3433206.385230578, 'min': -4372917.415161159} best=-4372917.415161159
78: neval=892{'avg': -4367747.330755813, 'max': -2980865.5985435895, 'min': -4372917.415161159} best=-4372917.415161159
79: neval=929{'avg': -4370420.284784644, 'max': -3878617.2271315753, 'min': -4372917.415161159} best=-4372917.415161159
80: neval=899{'avg': -4365410.174174368, 'max': -3100743.3098128154, 'min': -4372917.415161159} best=-4372917.415161159
81: neval=916{'avg': -4368043.512859159, 'max': -3081975.813044054, 'min': -4372917.415161159} best=-4372917.415161159
82: neval=924{'avg': -4366239.532043744, 'max': -3026443.048620076, 'min': -4372917.415161159} best=-4372917.415161159
83: neval=921{'avg': -4365188.780797325, 'max': -2992039.421585968, 'min': -4372917.415161159} best=-4372917.415161159
84: neval=906{'avg': -4363311.124905062, 'max': -3092144.774740438, 'min': -4372917.415161159} best=-4372917.415161159
85: neval=893{'avg': -4365175.676601835, 'max': -3334407.377786287, 'min': -4372917.415161159} best=-4372917.415161159
86: neval=907{'avg': -4369350.284156159, 'max': -3784902.5740404013, 'min': -4372917.415161159} best=-4372917.415161159
87: neval=910{'avg': -4368743.754900491, 'max': -3464493.2764337724, 'min': -4372917.415161159} best=-4372917.415161159
88: neval=922{'avg': -4367047.875810578, 'max': -3366417.262892304, 'min': -4372917.415161159} best=-4372917.415161159
89: neval=897{'avg': -4369614.445434397, 'max': -3638867.9348178306, 'min': -4372917.415161159} best=-4372917.415161159
90: neval=886{'avg': -4366942.244963699, 'max': -3173505.1612331723, 'min': -4372917.415161159} best=-4372917.415161159
91: neval=900{'avg': -4369469.717852104, 'max': -3545430.8587449887, 'min': -4372917.415161159} best=-4372917.415161159
92: neval=924{'avg': -4368941.862554705, 'max': -3561920.505417732, 'min': -4372917.415161159} best=-4372917.415161159
93: neval=896{'avg': -4367833.959142014, 'max': -3078585.184125971, 'min': -4372917.415161159} best=-4372917.415161159
94: neval=866{'avg': -4367013.398000095, 'max': -3602620.9049236597, 'min': -4372917.415161159} best=-4372917.415161159
95: neval=905{'avg': -4371691.647391905, 'max': -3571679.1912272153, 'min': -4372917.415161159} best=-4372917.415161159
96: neval=923{'avg': -4366330.454290419, 'max': -3090658.3299014564, 'min': -4372917.415161159} best=-4372917.415161159
97: neval=878{'avg': -4366962.426772492, 'max': -3130319.43262697, 'min': -4372917.415161159} best=-4372917.415161159
98: neval=897{'avg': -4368314.377504325, 'max': -3373951.408367566, 'min': -4372917.415161159} best=-4372917.415161159
99: neval=902{'avg': -4368594.420309973, 'max': -3386580.602867379, 'min': -4372917.415161159} best=-4372917.415161159
