局----------------------  実行情報  ----------------------
実行時間＝843秒
個体数＝600
合計世代数＝100
==============================
Total cost: -298520.9853778834
==============================
------------------------  前提  ------------------------

waste=kanen

ごみ量22位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150)

焼却施設数: 4
中継施設数: 8

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='kanen'

unit ='t/year'

inc_size= [852387, 85042, 2311, 1356]

inc_facility = ['札幌市', '函館市', '松前町', '福島町']
inc_blocks = [['岩見沢市', '美唄市', '三笠市', '砂川市', '南幌町', '奈井江町', '上砂川町', '栗山町', '月形町', '浦臼町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村', '斜里町'], ['函館市', '北斗市', '七飯町', '鹿部町', '森町', '八雲町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['松前町', '江差町', '上ノ国町'], ['福島町', '知内町', '木古内町']]

trans_size=[94763, 62438, 60124, 54657, 44198, 40276, 36894, 9812]
trans_facility = ['旭川市', '帯広市', '釧路市', '苫小牧市', '室蘭市', '北見市', '千歳市', '稚内市']
trans_blocks = [['夕張市', '由仁町', '長沼町', '千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['島牧村', '寿都町', '黒松内町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['苫小牧市', '白老町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['芦別市', '赤平市', '滝川市', '歌志内市', '深川市', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '西興部村'], ['音威子府村', '中川町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['釧路市', '帯広市', '室蘭市', '苫小牧市', '稚内市', '旭川市', '千歳市', '北見市']]]


---------------------  エネルギー情報  ---------------------
[35090.14059985418, 159170.00598068917, -517434.76439678285, 24653.632438356166]

EL_direct: {'札幌市': 27218.65801687501, '函館市': 6792.711550354168, '松前町': 833.3328247291668, '福島町': 245.4382078958334}
ED_inc: {'札幌市': -578287.0232380357, '函館市': 50052.798302114854, '松前町': 6523.647287530638, '福島町': 4275.813251607425}

EL_indirect: {'旭川市': 30273.360355697336, '帯広市': 24744.4704099905, '釧路市': 40274.87268033016, '苫小牧市': 11745.291367147001, '室蘭市': 14127.238471746834, '北見市': 26733.953478388, '千歳市': 4303.399900193333, '稚内市': 6967.419317196}
ED_trans: {'旭川市': 5794.822356164384, '帯広市': 3818.126465753425, '釧路市': 3676.6237808219175, '苫小牧市': 3342.31298630137, '室蘭市': 2702.73797260274, '北見市': 2462.9049863013697, '千歳市': 2256.093369863014, '稚内市': 600.0105205479451}

----------------------  輸送情報  ----------------------

direct 札幌市(1231/2335) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 砂川市, 南幌町, 奈井江町, 上砂川町, 栗山町, 月形町, 浦臼町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 斜里町
indirect 札幌市(1105/2335) t/day → receive from: 中継施設＝ 釧路市(60124) → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
帯広市(62438) → receive from: 様似町, えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
室蘭市(44198) → receive from: 島牧村, 寿都町, 黒松内町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
苫小牧市(54657) → receive from: 苫小牧市, 白老町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
稚内市(9812) → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
旭川市(94763) → receive from: 芦別市, 赤平市, 滝川市, 歌志内市, 深川市, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
千歳市(36894) → receive from: 夕張市, 由仁町, 長沼町, 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
北見市(40276) → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 函館市(233/233) t/day → receive from: 函館市, 北斗市, 七飯町, 鹿部町, 森町, 八雲町, 厚沢部町, 乙部町, 今金町, せたな町
direct 松前町(6/6) t/day → receive from: 松前町, 江差町, 上ノ国町
60: neval=456{'avg': -296483.182168977, 'max': -296483.182168977, 'min': -296483.182168977} best=-296483.182168977
61: neval=460{'avg': -295567.07765555097, 'max': -45670.896647929985, 'min': -296483.182168977} best=-296483.182168977
62: neval=473{'avg': -295864.75369197986, 'max': -93200.75885298793, 'min': -296483.182168977} best=-296483.182168977
63: neval=481{'avg': -295505.05736428546, 'max': -71512.41156388729, 'min': -296483.182168977} best=-296483.182168977
64: neval=467{'avg': -296210.5882478293, 'max': -166550.8142700343, 'min': -296483.182168977} best=-296483.182168977
65: neval=465{'avg': -296350.5171751242, 'max': -239902.3874301268, 'min': -296483.182168977} best=-296483.182168977
66: neval=478{'avg': -295769.32294685073, 'max': 6558.303465229437, 'min': -296483.182168977} best=-296483.182168977
67: neval=491{'avg': -295820.3832035941, 'max': -147595.35796945542, 'min': -296483.182168977} best=-296483.182168977
68: neval=475{'avg': -295583.7651997259, 'max': -29716.625304805693, 'min': -296483.182168977} best=-296483.182168977
69: neval=471{'avg': -295234.6867877195, 'max': -72089.64182386851, 'min': -296483.182168977} best=-296483.182168977
70: neval=474{'avg': -295223.90542362037, 'max': -129101.79151758924, 'min': -296483.182168977} best=-296483.182168977
71: neval=481{'avg': -295430.9960658792, 'max': -110906.79333814522, 'min': -296483.182168977} best=-296483.182168977
72: neval=465{'avg': -296243.92376867635, 'max': -209752.6161932131, 'min': -296483.182168977} best=-296483.182168977
73: neval=476{'avg': -295086.09384085523, 'max': -69412.27870916318, 'min': -296483.182168977} best=-296483.182168977
74: neval=449{'avg': -295634.40494060813, 'max': -152446.55198501374, 'min': -296483.182168977} best=-296483.182168977
75: neval=492{'avg': -295771.99719747226, 'max': -82781.77470896643, 'min': -296483.182168977} best=-296483.182168977
76: neval=465{'avg': -296422.85795675474, 'max': -260288.65483564386, 'min': -296483.182168977} best=-296483.182168977
77: neval=461{'avg': -296179.99831963517, 'max': -114572.87256393066, 'min': -296483.182168977} best=-296483.182168977
78: neval=482{'avg': -295670.7340615103, 'max': -131200.47811049325, 'min': -296483.182168977} best=-296483.182168977
79: neval=490{'avg': -294883.67353012203, 'max': -18642.45651832564, 'min': -296483.182168977} best=-296483.182168977
80: neval=481{'avg': -295445.7984419068, 'max': -101587.77554043784, 'min': -296483.182168977} best=-296483.182168977
81: neval=452{'avg': -296108.1383208922, 'max': -136811.7357727232, 'min': -296483.182168977} best=-296483.182168977
82: neval=478{'avg': -296253.6232212365, 'max': -221663.5104746633, 'min': -296483.182168977} best=-296483.182168977
83: neval=475{'avg': -296341.6704106969, 'max': -253330.07233138377, 'min': -296483.182168977} best=-296483.182168977
84: neval=481{'avg': -295743.14985507866, 'max': -129253.768882748, 'min': -296483.182168977} best=-296483.182168977
85: neval=475{'avg': -295137.5640932677, 'max': 46458.86571712141, 'min': -296483.182168977} best=-296483.182168977
86: neval=500{'avg': -295047.2108303509, 'max': -97731.71048953748, 'min': -296483.182168977} best=-296483.182168977
87: neval=482{'avg': -295215.4942084796, 'max': -104219.38377690906, 'min': -296483.182168977} best=-296483.182168977
88: neval=474{'avg': -296172.67141108704, 'max': -206207.36704018075, 'min': -296483.182168977} best=-296483.182168977
89: neval=470{'avg': -296024.0245097984, 'max': -155113.5477259847, 'min': -296483.182168977} best=-296483.182168977
90: neval=472{'avg': -294762.5247693896, 'max': -67780.98090937208, 'min': -296483.182168977} best=-296483.182168977
91: neval=466{'avg': -295575.5537265253, 'max': -17952.07657840456, 'min': -296483.182168977} best=-296483.182168977
92: neval=437{'avg': -295495.99905167223, 'max': -20363.975288818187, 'min': -296483.182168977} best=-296483.182168977
93: neval=499{'avg': -296135.75499942264, 'max': -227549.4755404663, 'min': -296483.182168977} best=-296483.182168977
94: neval=459{'avg': -295815.89404866693, 'max': -127100.12127702622, 'min': -296483.182168977} best=-296483.182168977
95: neval=458{'avg': -295843.66008266585, 'max': -169475.9610750798, 'min': -296483.182168977} best=-296483.182168977
96: neval=456{'avg': -295995.6954124534, 'max': -196132.61168220197, 'min': -296483.182168977} best=-296483.182168977
97: neval=489{'avg': -295137.29710810387, 'max': -165508.89541654222, 'min': -296483.182168977} best=-296483.182168977
98: neval=460{'avg': -296296.96076894255, 'max': -230099.07496622705, 'min': -296483.182168977} best=-296483.182168977
99: neval=499{'avg': -295963.8204108726, 'max': -154951.34514279358, 'min': -296483.182168977} best=-296483.182168977
