
実行時間＝351秒
個体数＝700
合計世代数＝302
------------------------  前提  ------------------------

waste=sanpai

ごみ量24位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445)

焼却施設数: 9
中継施設数: 5

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 388427.60594999994, '釧路市': 638780.75448, '室蘭市': 224328.03396, '札幌市': 384151.45887000003, '伊達市': 181628.01123, '旭川市': 296048.04579000006, '帯広市': 129882.12774, '函館市': 125673.13416, '北見市': 164322.37866000005}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 557815.7122653376, '室蘭市': 388406.092078587, '札幌市': 382544.9195466225, '伊達市': 176224.98599814135, '旭川市': 140259.401103734, '帯広市': 116474.32828876263, '函館市': 96017.17383615748, '北見市': 77871.18798670404}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 233568.53506256978, '室蘭市': 162633.3571131471, '札幌市': 160179.1675807649, '伊達市': 73788.90718916999, '旭川市': 58729.401349256754, '帯広市': 48770.11821757823, '函館市': 37473.80084843144, '北見市': 42197.48940571761}

TC_indirect: {'稚内市': 67789.293936, '浜頓別町': 32798.959806, '豊富町': 19871.276670000003, '猿払村': 5594.619540000001, '中頓別町': 3387.64914}
IC_trans: {'稚内市': 4302.823313780405, '浜頓別町': 1799.0221987448635, '豊富町': 1243.1729533480493, '猿払村': 564.3854582175265, '中頓別町': 340.8341955513285}
OC_trans: {'稚内市': 280451.5583332065, '浜頓別町': 103387.1641263674, '豊富町': 67268.30471705511, '猿払村': 26898.02645651422, '中頓別町': 14860.726134737686}

=============================
Total cost: 7108572.112112839
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(4360/4360) t/day → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 室蘭市(3036/3036) t/day → receive from: 室蘭市, 登別市
direct 札幌市(2990/2990) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 岩内町, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1377/1377) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 泊村, 神恵内村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 旭川市(876/1096) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 西興部村
indirect 旭川市(221/1096) t/day → receive from: 中継施設＝ 稚内市(46228) → receive from: 稚内市
                                                    　　　猿払村(4237) → receive from: 猿払村
                                                    　　　浜頓別町(16878) → receive from: 浜頓別町, 枝幸町, 雄武町
26: neval=529{'avg': 7181041.459983599, 'max': 16483698.93119148, 'min': 7132506.884093887} best=7132506.884093887
27: neval=556{'avg': 7173426.814644151, 'max': 12885456.876150163, 'min': 7132506.884093887} best=7132506.884093887
28: neval=540{'avg': 7166104.334199186, 'max': 10550681.913975082, 'min': 7132506.884093887} best=7132506.884093887
29: neval=548{'avg': 7145712.210949057, 'max': 9158608.54747206, 'min': 7132506.884093887} best=7132506.884093887
30: neval=539{'avg': 7165668.965930957, 'max': 12533681.57505311, 'min': 7132506.884093887} best=7132506.884093887
31: neval=549{'avg': 7174512.97196622, 'max': 12573660.349470392, 'min': 7132506.884093887} best=7132506.884093887
32: neval=549{'avg': 7172469.817410409, 'max': 11766367.315790715, 'min': 7132506.884093887} best=7132506.884093887
33: neval=541{'avg': 7164429.078423821, 'max': 12407855.717768528, 'min': 7132506.884093887} best=7132506.884093887
34: neval=568{'avg': 7171537.425436543, 'max': 17127538.386597596, 'min': 7132506.884093887} best=7132506.884093887
35: neval=551{'avg': 7154676.685598829, 'max': 11304362.429665007, 'min': 7132506.884093887} best=7132506.884093887
36: neval=548{'avg': 7152778.804412318, 'max': 10035393.694281405, 'min': 7132506.884093887} best=7132506.884093887
37: neval=571{'avg': 7167402.586004274, 'max': 15677988.195275757, 'min': 7132506.884093887} best=7132506.884093887
38: neval=578{'avg': 7140493.396356539, 'max': 10058447.448816484, 'min': 7132506.884093887} best=7132506.884093887
39: neval=518{'avg': 7163101.054785369, 'max': 13430170.206095265, 'min': 7132506.884093887} best=7132506.884093887
40: neval=538{'avg': 7148982.450574992, 'max': 9665377.196241654, 'min': 7132506.884093887} best=7132506.884093887
41: neval=564{'avg': 7150666.869433354, 'max': 12106566.129906852, 'min': 7132506.884093887} best=7132506.884093887
42: neval=540{'avg': 7148026.396053856, 'max': 12056627.273927446, 'min': 7132506.884093887} best=7132506.884093887
43: neval=573{'avg': 7142321.947913399, 'max': 8954268.392263079, 'min': 7132506.884093887} best=7132506.884093887
44: neval=567{'avg': 7143967.077088312, 'max': 12301881.285726711, 'min': 7132506.884093887} best=7132506.884093887
45: neval=564{'avg': 7157775.303129873, 'max': 14145076.650671449, 'min': 7132506.884093887} best=7132506.884093887
46: neval=562{'avg': 7154086.714193159, 'max': 19600890.02151517, 'min': 7132506.884093887} best=7132506.884093887
47: neval=528{'avg': 7143450.913844818, 'max': 10610327.183566561, 'min': 7132506.884093887} best=7132506.884093887
48: neval=539{'avg': 7146565.591248444, 'max': 12191184.668702642, 'min': 7132506.884093887} best=7132506.884093887
49: neval=547{'avg': 7143888.59787772, 'max': 10127956.33530424, 'min': 7126127.828666258} best=7126127.828666258
50: neval=560{'avg': 7149423.479290783, 'max': 12588986.643927783, 'min': 7126127.828666258} best=7126127.828666258
51: neval=552{'avg': 7167548.67588398, 'max': 15208896.01932417, 'min': 7126127.828666258} best=7126127.828666258
52: neval=547{'avg': 7143991.735237998, 'max': 11451875.616269162, 'min': 7126127.828666258} best=7126127.828666258
53: neval=552{'avg': 7178311.747173769, 'max': 13505334.871232828, 'min': 7126127.828666258} best=7126127.828666258
54: neval=548{'avg': 7148127.199805459, 'max': 11725914.495746976, 'min': 7126127.828666258} best=7126127.828666258
55: neval=563{'avg': 7148572.907746479, 'max': 12326642.812624296, 'min': 7126127.828666258} best=7126127.828666258
56: neval=523{'avg': 7144508.738762301, 'max': 18619899.805826504, 'min': 7126127.828666258} best=7126127.828666258
57: neval=573{'avg': 7164775.754652409, 'max': 11858309.762097558, 'min': 7126127.828666258} best=7126127.828666258
58: neval=533{'avg': 7145907.91571285, 'max': 11162131.044012133, 'min': 7126127.828666258} best=7126127.828666258
59: neval=563{'avg': 7141786.047784729, 'max': 10394265.300197389, 'min': 7126127.828666258} best=7126127.828666258
60: neval=541{'avg': 7137022.704499003, 'max': 10744310.138427068, 'min': 7126127.828666258} best=7126127.828666258
61: neval=557{'avg': 7136411.5088315755, 'max': 11063104.273885805, 'min': 7126127.828666258} best=7126127.828666258
62: neval=548{'avg': 7162226.587308725, 'max': 13607260.093590586, 'min': 7126127.828666258} best=7126127.828666258
63: neval=555{'avg': 7136006.430568613, 'max': 9786047.991583917, 'min': 7126127.828666258} best=7126127.828666258
64: neval=532{'avg': 7169258.95722985, 'max': 13447102.538461916, 'min': 7126127.828666258} best=7126127.828666258
65: neval=565{'avg': 7147387.088574751, 'max': 10628331.401022341, 'min': 7126127.828666258} best=7126127.828666258
66: neval=559{'avg': 7157442.455023579, 'max': 12719279.305007491, 'min': 7126127.828666258} best=7126127.828666258
67: neval=560{'avg': 7150256.776005804, 'max': 10806858.076105438, 'min': 7126127.828666258} best=7126127.828666258
68: neval=571{'avg': 7151306.963290635, 'max': 11959100.414311774, 'min': 7126127.828666258} best=7126127.828666258
69: neval=527{'avg': 7140513.705751844, 'max': 9593601.10804636, 'min': 7126127.828666258} best=7126127.828666258
70: neval=532{'avg': 7146357.18070631, 'max': 10535509.61996779, 'min': 7126127.828666258} best=7126127.828666258
71: neval=553{'avg': 7146986.645259397, 'max': 12423624.570856012, 'min': 7126127.828666258} best=7126127.828666258
72: neval=545{'avg': 7166578.08062552, 'max': 14572509.531431418, 'min': 7126127.828666258} best=7126127.828666258
73: neval=547{'avg': 7159740.7041216595, 'max': 11348661.7524027, 'min': 7126127.828666258} best=7126127.828666258
74: neval=539{'avg': 7134503.40251185, 'max': 8576121.449484583, 'min': 7126127.828666258} best=7126127.828666258
75: neval=526{'avg': 7143869.4420702625, 'max': 10299798.029273644, 'min': 7126127.828666258} best=7126127.828666258
76: neval=544{'avg': 7161928.749928775, 'max': 12303031.776433941, 'min': 7126127.828666258} best=7126127.828666258
77: neval=567{'avg': 7156817.648691936, 'max': 12659005.22054594, 'min': 7126127.828666258} best=7126127.828666258
78: neval=563{'avg': 7130546.281125943, 'max': 9393767.081094522, 'min': 7126127.828666258} best=7126127.828666258
79: neval=552{'avg': 7157788.718631282, 'max': 12706239.28031979, 'min': 7126127.828666258} best=7126127.828666258
80: neval=523{'avg': 7136956.055225184, 'max': 9628850.405140676, 'min': 7126127.828666258} best=7126127.828666258
81: neval=536{'avg': 7149831.5250993725, 'max': 12664273.365902781, 'min': 7126127.828666258} best=7126127.828666258
82: neval=555{'avg': 7138721.883556863, 'max': 13078568.522246182, 'min': 7126127.828666258} best=7126127.828666258
83: neval=558{'avg': 7140722.399171717, 'max': 11015072.565992126, 'min': 7126127.828666258} best=7126127.828666258
84: neval=546{'avg': 7137916.066292191, 'max': 9885183.910972416, 'min': 7126127.828666258} best=7126127.828666258
85: neval=571{'avg': 7149656.898845413, 'max': 11481249.177773342, 'min': 7126127.828666258} best=7126127.828666258
86: neval=567{'avg': 7152841.730314342, 'max': 10440640.267226402, 'min': 7126127.828666258} best=7126127.828666258
87: neval=571{'avg': 7137792.561014161, 'max': 10709894.228322212, 'min': 7126127.828666258} best=7126127.828666258
88: neval=564{'avg': 7147865.213850604, 'max': 11835923.567439673, 'min': 7126127.828666258} best=7126127.828666258
89: neval=539{'avg': 7145471.183939126, 'max': 11572298.077998789, 'min': 7126127.828666258} best=7126127.828666258
90: neval=565{'avg': 7145720.508090528, 'max': 12376275.1052066, 'min': 7126127.828666258} best=7126127.828666258
91: neval=530{'avg': 7134204.874202171, 'max': 10263685.697999945, 'min': 7126127.828666258} best=7126127.828666258
92: neval=551{'avg': 7136641.024612859, 'max': 9980968.814041648, 'min': 7126127.828666258} best=7126127.828666258
93: neval=566{'avg': 7130133.927235353, 'max': 9681812.979804505, 'min': 7126127.828666258} best=7126127.828666258
94: neval=529{'avg': 7127927.23937198, 'max': 7741990.660179192, 'min': 7126127.828666258} best=7126127.828666258
95: neval=554{'avg': 7133822.8522205595, 'max': 11396142.146586422, 'min': 7126127.828666258} best=7126127.828666258
96: neval=556{'avg': 7150598.374804603, 'max': 12898142.757860377, 'min': 7126127.828666258} best=7126127.828666258
97: neval=541{'avg': 7163249.567509351, 'max': 14312085.359310511, 'min': 7126127.828666258} best=7126127.828666258
98: neval=570{'avg': 7145327.009555479, 'max': 10100237.026237138, 'min': 7126127.828666258} best=7126127.828666258
99: neval=551{'avg': 7156082.935220983, 'max': 13113826.340049967, 'min': 7126127.828666258} best=7126127.828666258
100: neval=542{'avg': 7153628.431339594, 'max': 11128941.23008182, 'min': 7126127.828666258} best=7126127.828666258
101: neval=575{'avg': 7154482.892854893, 'max': 11786101.588804629, 'min': 7126127.828666258} best=7126127.828666258
102: neval=555{'avg': 7147306.015018147, 'max': 14703098.345631143, 'min': 7126127.828666258} best=7126127.828666258
103: neval=551{'avg': 7135845.54131296, 'max': 9642937.882037768, 'min': 7126127.828666258} best=7126127.828666258
104: neval=550{'avg': 7145676.9406147115, 'max': 9612814.097518316, 'min': 7126127.828666258} best=7126127.828666258
105: neval=545{'avg': 7138652.648881198, 'max': 9341519.765457593, 'min': 7126127.828666258} best=7126127.828666258
106: neval=554{'avg': 7154101.710048623, 'max': 10570149.510130268, 'min': 7126127.828666258} best=7126127.828666258
107: neval=548{'avg': 7134194.342686792, 'max': 9646747.235186674, 'min': 7126127.828666258} best=7126127.828666258
108: neval=541{'avg': 7158537.155082476, 'max': 13110992.286173306, 'min': 7126127.828666258} best=7126127.828666258
109: neval=563{'avg': 7139767.50281335, 'max': 9726347.415482378, 'min': 7126127.828666258} best=7126127.828666258
110: neval=533{'avg': 7141066.803361257, 'max': 10937044.909978934, 'min': 7126127.828666258} best=7126127.828666258
111: neval=557{'avg': 7139039.456683788, 'max': 12440324.97306535, 'min': 7126127.828666258} best=7126127.828666258
112: neval=566{'avg': 7141249.532115862, 'max': 10272518.405968932, 'min': 7126127.828666258} best=7126127.828666258
113: neval=544{'avg': 7137865.832362942, 'max': 11244572.33177212, 'min': 7126127.828666258} best=7126127.828666258
114: neval=559{'avg': 7149484.1132154735, 'max': 11442956.854983024, 'min': 7126127.828666258} best=7126127.828666258
115: neval=532{'avg': 7133054.97409838, 'max': 10078057.640283516, 'min': 7126127.828666258} best=7126127.828666258
116: neval=529{'avg': 7148164.548840585, 'max': 11266333.958801648, 'min': 7126127.828666258} best=7126127.828666258
117: neval=555{'avg': 7135663.06713027, 'max': 9689961.87013687, 'min': 7126127.828666258} best=7126127.828666258
118: neval=547{'avg': 7136075.963339391, 'max': 10331597.931374473, 'min': 7126127.828666258} best=7126127.828666258
119: neval=580{'avg': 7150719.136100107, 'max': 13670257.534303773, 'min': 7126127.828666258} best=7126127.828666258
120: neval=542{'avg': 7151778.345051931, 'max': 13483249.706664898, 'min': 7126127.828666258} best=7126127.828666258
121: neval=517{'avg': 7139110.525099555, 'max': 9666239.297022639, 'min': 7109995.915850252} best=7109995.915850252
122: neval=548{'avg': 7144681.3651364, 'max': 11095461.20941672, 'min': 7109995.915850252} best=7109995.915850252
123: neval=559{'avg': 7138339.344082478, 'max': 10881020.36530435, 'min': 7109995.915850252} best=7109995.915850252
124: neval=526{'avg': 7145169.735045665, 'max': 12525817.522822093, 'min': 7109995.915850252} best=7109995.915850252
125: neval=561{'avg': 7130605.309528999, 'max': 9452585.785454737, 'min': 7109995.915850252} best=7109995.915850252
126: neval=565{'avg': 7121061.518479756, 'max': 8789918.547228822, 'min': 7109995.915850252} best=7109995.915850252
127: neval=572{'avg': 7121375.513297724, 'max': 14027139.796040697, 'min': 7109995.915850252} best=7109995.915850252
128: neval=548{'avg': 7115842.142249713, 'max': 8797777.935812667, 'min': 7109995.915850252} best=7109995.915850252
129: neval=580{'avg': 7120332.4396584, 'max': 9769174.188855369, 'min': 7109995.915850252} best=7109995.915850252
130: neval=558{'avg': 7114464.76990779, 'max': 9122807.266228318, 'min': 7109995.915850252} best=7109995.915850252
131: neval=553{'avg': 7117192.158643004, 'max': 9307690.771761179, 'min': 7109995.915850252} best=7109995.915850252
132: neval=525{'avg': 7118557.798085109, 'max': 9565488.122477492, 'min': 7109995.915850252} best=7109995.915850252
133: neval=545{'avg': 7118265.43645343, 'max': 9051655.171105212, 'min': 7109995.915850252} best=7109995.915850252
134: neval=531{'avg': 7116760.394510463, 'max': 10526358.155087562, 'min': 7109995.915850252} best=7109995.915850252
135: neval=559{'avg': 7150939.262965477, 'max': 14123417.119734956, 'min': 7109995.915850252} best=7109995.915850252
136: neval=571{'avg': 7150161.369198684, 'max': 12819907.856603112, 'min': 7109995.915850252} best=7109995.915850252
137: neval=554{'avg': 7124582.99757514, 'max': 11055231.8651901, 'min': 7109995.915850252} best=7109995.915850252
138: neval=548{'avg': 7114622.152609116, 'max': 8625857.69580396, 'min': 7109995.915850252} best=7109995.915850252
139: neval=565{'avg': 7116637.131231346, 'max': 9628450.50047196, 'min': 7109995.915850252} best=7109995.915850252
140: neval=557{'avg': 7122660.0901119355, 'max': 11252298.69191258, 'min': 7109995.915850252} best=7109995.915850252
141: neval=566{'avg': 7135706.01085607, 'max': 12746200.507827308, 'min': 7109995.915850252} best=7109995.915850252
142: neval=564{'avg': 7153180.4082927415, 'max': 12638404.252654854, 'min': 7109995.915850252} best=7109995.915850252
143: neval=561{'avg': 7119694.430635659, 'max': 9021939.779494062, 'min': 7109995.915850252} best=7109995.915850252
144: neval=549{'avg': 7125294.292728357, 'max': 10342608.179514527, 'min': 7109995.915850252} best=7109995.915850252
145: neval=553{'avg': 7146944.605227429, 'max': 16623953.13889623, 'min': 7109995.915850252} best=7109995.915850252
146: neval=585{'avg': 7136280.278735058, 'max': 10854210.02707307, 'min': 7109995.915850252} best=7109995.915850252
147: neval=569{'avg': 7131328.632073886, 'max': 12623172.086319916, 'min': 7109995.915850252} best=7109995.915850252
148: neval=542{'avg': 7121111.0526614785, 'max': 10493334.397428118, 'min': 7109995.915850252} best=7109995.915850252
149: neval=550{'avg': 7127878.1583454255, 'max': 10081138.55085538, 'min': 7109995.915850252} best=7109995.915850252
150: neval=565{'avg': 7131162.428176678, 'max': 11053133.241007889, 'min': 7109995.915850252} best=7109995.915850252
151: neval=568{'avg': 7131161.73281438, 'max': 11932320.263467975, 'min': 7109995.915850252} best=7109995.915850252
152: neval=550{'avg': 7126082.900905588, 'max': 9749962.959208753, 'min': 7109995.915850252} best=7109995.915850252
153: neval=550{'avg': 7124230.296083292, 'max': 11697023.642745577, 'min': 7109995.915850252} best=7109995.915850252
154: neval=537{'avg': 7140367.0286214715, 'max': 12569552.803065691, 'min': 7109995.915850252} best=7109995.915850252
155: neval=558{'avg': 7126665.640891052, 'max': 11406652.292978764, 'min': 7109995.915850252} best=7109995.915850252
156: neval=560{'avg': 7125394.027128388, 'max': 14644642.356993074, 'min': 7109995.915850252} best=7109995.915850252
157: neval=556{'avg': 7112283.179756748, 'max': 8161525.701687998, 'min': 7109995.915850252} best=7109995.915850252
158: neval=562{'avg': 7120781.487626967, 'max': 12261687.066460852, 'min': 7109995.915850252} best=7109995.915850252
159: neval=539{'avg': 7123669.046990198, 'max': 12438992.226948388, 'min': 7109995.915850252} best=7109995.915850252
160: neval=557{'avg': 7130612.172575475, 'max': 11975292.346503561, 'min': 7109995.915850252} best=7109995.915850252
161: neval=561{'avg': 7121698.865315573, 'max': 9497590.417012671, 'min': 7108572.112112839} best=7108572.112112839
162: neval=569{'avg': 7127687.77506244, 'max': 10426483.99325189, 'min': 7108572.112112839} best=7108572.112112839
163: neval=550{'avg': 7125210.553149965, 'max': 11767901.403504852, 'min': 7108572.112112839} best=7108572.112112839
164: neval=545{'avg': 7133385.884054355, 'max': 9802842.017598825, 'min': 7108572.112112839} best=7108572.112112839
165: neval=538{'avg': 7125292.569967526, 'max': 10342635.53370866, 'min': 7108572.112112839} best=7108572.112112839
166: neval=541{'avg': 7132905.296435291, 'max': 12823436.978386642, 'min': 7108572.112112839} best=7108572.112112839
167: neval=558{'avg': 7124123.512039408, 'max': 12494080.456638426, 'min': 7108572.112112839} best=7108572.112112839
168: neval=570{'avg': 7152529.509670545, 'max': 13726805.10229604, 'min': 7108572.112112839} best=7108572.112112839
