----------------------  実行情報  ----------------------
実行時間＝1942秒
個体数＝1350
合計世代数＝515
------------------------  前提  ------------------------

waste=kanen

ごみ量37位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584), 余市町 (2489), 砂川市 (2419), せたな町 (2370)

焼却施設数: 23
中継施設数: 4

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [1228, 264, 228, 224, 173, 125, 117, 89, 25, 22, 20, 18, 17, 15, 7, 3, 3, 2, 0, 0, 0, 0, 0]
inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市', '中標津町', '共和町', '稚内市', '網走市', 'せたな町', '根室市', '枝幸町', '清里町', '増毛町', '羽幌町', '幌延町', '豊富町', '遠別町', '天塩町', '斜里町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市'], ['寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町'], ['島牧村', '八雲町', '長万部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['北竜町', '留萌市', '増毛町', '小平町'], ['苫前町', '羽幌町', '初山別村'], ['遠別町'], ['天塩町'], ['稚内市', '猿払村'], ['美深町', '音威子府村', '浜頓別町', '中頓別町', '枝幸町', '興部町', '西興部村', '雄武町'], ['豊富町'], ['中川町', '幌延町'], ['北見市', '紋別市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '陸別町'], ['網走市', '大空町'], ['清里町', '小清水町'], ['斜里町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[0, 0, 0, 0]
trans_facility = ['ニセコ町', '喜茂別町', '俱知安町', '羽幌町']
trans_blocks = [[], [], [], []]

arrows = []


---------------------  コスト情報  ---------------------

==============================
Total cost: 1249048.5621290323
==============================
TC_direct: {'札幌市': 91343.75445, '旭川市': 42590.609939999995, '函館市': 15800.39007, '苫小牧市': 48106.58742, '帯広市': 25443.31968, '釧路市': 5221.74414, '室蘭市': 16123.092419999999, '北見市': 19385.127750000003, '中標津町': 4303.57125, '共和町': 5934.218159999999, '稚内市': 414.44694, '網走市': 147.4998, 'せたな町': 4373.4924599999995, '根室市': 1239.6003600000001, '枝幸町': 1912.0902, '清里町': 226.16403000000003, '増毛町': 560.8490400000001, '羽幌町': 45.129599999999996, '幌延町': 13.249080000000001, '豊富町': 0.0, '遠別町': 0.0, '天塩町': 0.0, '斜里町': 0.0}
IC_inc: {'札幌市': 157160.7511310148, '旭川市': 47598.027876656444, '函館市': 42803.319046144585, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 27746.089065790613, '室蘭市': 26389.467212669173, '北見市': 21670.44828225373, '中標津町': 8650.768684366207, '共和町': 7919.417251234259, '稚内市': 7480.976141758512, '網走市': 6874.331429870022, 'せたな町': 6473.329130056849, '根室市': 5977.738680892802, '枝幸町': 3303.9291546318623, '清里町': 1692.3279700197322, '増毛町': 1684.5575282745867, '羽幌町': 1311.2944172911293, '幌延町': 163.88342998703592, '豊富町': 150.9072665164213, '遠別町': 127.07420043305864, '天塩町': 119.94824750827192, '斜里町': 0.0}
OC_inc: {'札幌市': 65806.33281542156, '旭川市': 56963.20269769032, '函館市': 55798.381830069724, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 45433.20587338103, '室蘭市': 43983.4054483896, '北見市': 38256.963141516426, '中標津町': 16951.74467757078, '共和町': 15528.758839754415, '稚内市': 14666.030284542983, '網走市': 13461.115817412458, 'せたな町': 12657.961343936433, '根室市': 11658.634045924002, '枝幸町': 6184.154088363563, '清里町': 2918.6885183885533, '増毛町': 2903.354707320492, '羽幌町': 2175.720414522357, '幌延町': 179.36103991712426, '豊富町': 162.0139803312751, '遠別町': 131.00210763592207, '天塩町': 121.96468115458886, '斜里町': 0.0}

TC_indirect: {'ニセコ町': 0, '喜茂別町': 0, '俱知安町': 0, '羽幌町': 0}
IC_trans: {'ニセコ町': 0, '喜茂別町': 0, '俱知安町': 0, '羽幌町': 0}
OC_trans: {'ニセコ町': 0, '喜茂別町': 0, '俱知安町': 0, '羽幌町': 0}


----------------------  輸送情報  ----------------------

direct 札幌市(1228/1228) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市
direct 旭川市(264/264) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
direct 函館市(228/228) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町
direct 苫小牧市(224/224) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 帯広市(173/173) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(117/117) t/day → receive from: 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 北見市(89/89) t/day → receive from: 北見市, 紋別市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 陸別町
direct 中標津町(25/25) t/day → receive from: 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 共和町(22/22) t/day → receive from: 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 稚内市(20/20) t/day → receive from: 稚内市, 猿払村
direct 網走市(18/18) t/day → receive from: 網走市, 大空町
direct せたな町(17/17) t/day → receive from: 島牧村, 八雲町, 長万部町, 乙部町, 今金町, せたな町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 枝幸町(7/7) t/day → receive from: 美深町, 音威子府村, 浜頓別町, 中頓別町, 枝幸町, 興部町, 西興部村, 雄武町
direct 清里町(3/3) t/day → receive from: 清里町, 小清水町
direct 増毛町(3/3) t/day → receive from: 北竜町, 留萌市, 増毛町, 小平町
direct 羽幌町(2/2) t/day → receive from: 苫前町, 羽幌町, 初山別村
73: neval=1085{'avg': 1255874.7558496275, 'max': 1700732.8714815627, 'min': 1254049.59463097} best=1254049.59463097
74: neval=1039{'avg': 1257185.1890005476, 'max': 1919038.1380470928, 'min': 1254049.59463097} best=1254049.59463097
75: neval=1111{'avg': 1255224.866188174, 'max': 1646059.8547620159, 'min': 1254049.59463097} best=1254049.59463097
76: neval=1044{'avg': 1254797.3512557119, 'max': 1576811.5679045573, 'min': 1254049.59463097} best=1254049.59463097
77: neval=1049{'avg': 1254992.3229433412, 'max': 1466764.4879496298, 'min': 1254049.59463097} best=1254049.59463097
78: neval=1057{'avg': 1255336.9345094624, 'max': 1613706.5509333906, 'min': 1254049.59463097} best=1254049.59463097
79: neval=1058{'avg': 1255152.4360301248, 'max': 1691105.5806671297, 'min': 1254049.59463097} best=1254049.59463097
80: neval=1065{'avg': 1255075.0809145693, 'max': 1538613.208145322, 'min': 1254049.59463097} best=1254049.59463097
81: neval=1035{'avg': 1255474.4400845265, 'max': 1566277.9720921176, 'min': 1254049.59463097} best=1254049.59463097
82: neval=1062{'avg': 1255532.79366246, 'max': 1542170.0094409687, 'min': 1254049.59463097} best=1254049.59463097
83: neval=1084{'avg': 1258045.8612905922, 'max': 1855118.0322948666, 'min': 1254049.59463097} best=1254049.59463097
84: neval=1048{'avg': 1255808.7878948809, 'max': 1542734.6228710255, 'min': 1254049.59463097} best=1254049.59463097
85: neval=1070{'avg': 1255935.9816011405, 'max': 1826857.0515131778, 'min': 1254049.59463097} best=1254049.59463097
86: neval=1084{'avg': 1255398.8232457147, 'max': 2144540.8199514206, 'min': 1254049.59463097} best=1254049.59463097
87: neval=1073{'avg': 1256154.3954851606, 'max': 1949349.9686383652, 'min': 1254049.59463097} best=1254049.59463097
88: neval=1077{'avg': 1256025.583610657, 'max': 1845329.199756041, 'min': 1254049.59463097} best=1254049.59463097
89: neval=1072{'avg': 1256411.0321483256, 'max': 1711219.9052653809, 'min': 1254049.59463097} best=1254049.59463097
90: neval=1097{'avg': 1256421.8173246186, 'max': 1924825.1495778218, 'min': 1254049.59463097} best=1254049.59463097
91: neval=1051{'avg': 1255806.3153143548, 'max': 1734648.6689733379, 'min': 1254049.59463097} best=1254049.59463097
92: neval=1086{'avg': 1255822.5601518087, 'max': 1599401.465290355, 'min': 1254049.59463097} best=1254049.59463097
93: neval=1065{'avg': 1254620.806233972, 'max': 1443497.2898851822, 'min': 1254049.59463097} best=1254049.59463097
94: neval=1054{'avg': 1255390.6129245027, 'max': 1625709.9520053675, 'min': 1253746.0926448978} best=1253746.0926448978
95: neval=1056{'avg': 1256305.0942961245, 'max': 1715859.4309535103, 'min': 1253746.0926448978} best=1253746.0926448978
96: neval=1076{'avg': 1255934.7753009489, 'max': 1551378.7309725548, 'min': 1253746.0926448978} best=1253746.0926448978
97: neval=1076{'avg': 1254473.6071121583, 'max': 1408171.4376303658, 'min': 1253746.0926448978} best=1253746.0926448978
98: neval=1074{'avg': 1256049.8498010084, 'max': 1636727.752287223, 'min': 1253746.0926448978} best=1253746.0926448978
99: neval=1033{'avg': 1256135.230068355, 'max': 1739101.8203623886, 'min': 1253746.0926448978} best=1253746.0926448978
100: neval=1072{'avg': 1255519.1412792474, 'max': 1571652.4150622129, 'min': 1253746.0926448978} best=1253746.0926448978
101: neval=1083{'avg': 1254997.0949115758, 'max': 1547607.3477273597, 'min': 1253746.0926448978} best=1253746.0926448978
102: neval=1058{'avg': 1255527.7601327063, 'max': 1675617.5845493218, 'min': 1253746.0926448978} best=1253746.0926448978
103: neval=1091{'avg': 1254850.0340302316, 'max': 1497118.09773436, 'min': 1253746.0926448978} best=1253746.0926448978
104: neval=1071{'avg': 1257727.0837445569, 'max': 2381517.115648594, 'min': 1253746.0926448978} best=1253746.0926448978
105: neval=1058{'avg': 1254760.8408039205, 'max': 1530789.1520444711, 'min': 1253746.0926448978} best=1253746.0926448978
106: neval=1065{'avg': 1254221.3518894431, 'max': 1432666.6995335312, 'min': 1253746.0926448978} best=1253746.0926448978
107: neval=1098{'avg': 1254599.6475831603, 'max': 1610799.685771774, 'min': 1253746.0926448978} best=1253746.0926448978
108: neval=1095{'avg': 1256321.9789768527, 'max': 1717967.5991972797, 'min': 1253746.0926448978} best=1253746.0926448978
109: neval=1062{'avg': 1256220.4331342776, 'max': 1538362.7459481992, 'min': 1253746.0926448978} best=1253746.0926448978
110: neval=1073{'avg': 1256447.722338942, 'max': 1700700.3833493595, 'min': 1253746.0926448978} best=1253746.0926448978
111: neval=1058{'avg': 1255103.7639800226, 'max': 1662520.6248481611, 'min': 1253746.0926448978} best=1253746.0926448978
112: neval=1085{'avg': 1255167.9729509878, 'max': 1738043.5471381892, 'min': 1253746.0926448978} best=1253746.0926448978
113: neval=1050{'avg': 1255218.5341294338, 'max': 1741437.4252024605, 'min': 1253746.0926448978} best=1253746.0926448978
114: neval=1078{'avg': 1255022.7855358014, 'max': 1663625.3959963794, 'min': 1253746.0926448978} best=1253746.0926448978
115: neval=1061{'avg': 1255799.3642290265, 'max': 1692854.7533042869, 'min': 1253746.0926448978} best=1253746.0926448978
116: neval=1076{'avg': 1255120.151584507, 'max': 1890423.356449341, 'min': 1253746.0926448978} best=1253746.0926448978
117: neval=1060{'avg': 1256283.6280637323, 'max': 1622969.4511270942, 'min': 1253746.0926448978} best=1253746.0926448978
118: neval=1022{'avg': 1255074.8175430922, 'max': 1769914.1871933925, 'min': 1253746.0926448978} best=1253746.0926448978
119: neval=1063{'avg': 1256072.1746249036, 'max': 1740852.3754368946, 'min': 1253746.0926448978} best=1253746.0926448978
120: neval=1053{'avg': 1255769.1384061673, 'max': 1742798.1772428316, 'min': 1253746.0926448978} best=1253746.0926448978
121: neval=1047{'avg': 1256367.1522407623, 'max': 1732002.812876231, 'min': 1253746.0926448978} best=1253746.0926448978
122: neval=1096{'avg': 1258145.2613234757, 'max': 2240653.917894841, 'min': 1253746.0926448978} best=1253746.0926448978
123: neval=1068{'avg': 1254916.2444307127, 'max': 1511817.881451491, 'min': 1253746.0926448978} best=1253746.0926448978
124: neval=1054{'avg': 1254657.0653689473, 'max': 1520516.9130837093, 'min': 1253746.0926448978} best=1253746.0926448978
125: neval=1060{'avg': 1254716.2965748014, 'max': 1700172.1476815513, 'min': 1253746.0926448978} best=1253746.0926448978
126: neval=1068{'avg': 1255535.739247949, 'max': 1691657.8383130054, 'min': 1253746.0926448978} best=1253746.0926448978
127: neval=1045{'avg': 1254730.223908628, 'max': 1672722.0749592138, 'min': 1253746.0926448978} best=1253746.0926448978
128: neval=1068{'avg': 1256356.4090395072, 'max': 1691121.8680345363, 'min': 1253746.0926448978} best=1253746.0926448978
129: neval=1066{'avg': 1255299.3978247172, 'max': 1787797.8496694148, 'min': 1253746.0926448978} best=1253746.0926448978
130: neval=1083{'avg': 1254978.530362432, 'max': 1493996.623728273, 'min': 1253746.0926448978} best=1253746.0926448978
131: neval=1052{'avg': 1255693.7459957614, 'max': 1742503.5311821185, 'min': 1253746.0926448978} best=1253746.0926448978
132: neval=1067{'avg': 1256081.6702719126, 'max': 1879336.145542744, 'min': 1253746.0926448978} best=1253746.0926448978
133: neval=1037{'avg': 1254906.5176443728, 'max': 1850191.081000551, 'min': 1253746.0926448978} best=1253746.0926448978
134: neval=1079{'avg': 1255484.7237160867, 'max': 1644006.568289502, 'min': 1253746.0926448978} best=1253746.0926448978
135: neval=1100{'avg': 1255304.4087128928, 'max': 1577104.2518174264, 'min': 1253746.0926448978} best=1253746.0926448978
136: neval=1065{'avg': 1257821.8969044737, 'max': 1836800.9716165988, 'min': 1253746.0926448978} best=1253746.0926448978
137: neval=1061{'avg': 1256898.1773216089, 'max': 1990555.0573895117, 'min': 1253746.0926448978} best=1253746.0926448978
138: neval=1102{'avg': 1255678.1364956044, 'max': 1646158.8451739617, 'min': 1253642.549564334} best=1253642.549564334
139: neval=1059{'avg': 1255560.2042684057, 'max': 1640201.0620952186, 'min': 1253642.549564334} best=1253642.549564334
140: neval=1075{'avg': 1256430.324413577, 'max': 1837877.8752582786, 'min': 1253642.549564334} best=1253642.549564334
141: neval=1098{'avg': 1256291.4471951004, 'max': 1897008.6871024405, 'min': 1252067.3604144435} best=1252067.3604144435
142: neval=1055{'avg': 1255312.6987916979, 'max': 1613478.9973521912, 'min': 1252067.3604144435} best=1252067.3604144435
143: neval=1091{'avg': 1255514.9547118472, 'max': 1585714.1656754094, 'min': 1252067.3604144435} best=1252067.3604144435
144: neval=1055{'avg': 1254796.9139282284, 'max': 1793665.355075994, 'min': 1252067.3604144435} best=1252067.3604144435
145: neval=1056{'avg': 1254500.2934027093, 'max': 1649586.516695128, 'min': 1252067.3604144435} best=1252067.3604144435
146: neval=1061{'avg': 1253547.8210899695, 'max': 1586533.7984364638, 'min': 1252067.3604144435} best=1252067.3604144435
147: neval=1052{'avg': 1253950.1613384222, 'max': 1759306.7517589463, 'min': 1252067.3604144435} best=1252067.3604144435
148: neval=1082{'avg': 1254860.3863243526, 'max': 1754758.4389480678, 'min': 1252067.3604144435} best=1252067.3604144435
149: neval=1065{'avg': 1254666.4428764489, 'max': 1747356.1964887725, 'min': 1252067.3604144435} best=1252067.3604144435
150: neval=1063{'avg': 1255383.217170984, 'max': 2046665.3179455553, 'min': 1252067.3604144435} best=1252067.3604144435
151: neval=1057{'avg': 1253511.361813669, 'max': 1606493.5099358922, 'min': 1252067.3604144435} best=1252067.3604144435
152: neval=1073{'avg': 1254696.3951218168, 'max': 1862301.2388709811, 'min': 1252067.3604144435} best=1252067.3604144435
153: neval=1046{'avg': 1253726.0400266116, 'max': 1539593.64989373, 'min': 1252067.3604144435} best=1252067.3604144435
154: neval=1068{'avg': 1252836.017462601, 'max': 1472362.63132738, 'min': 1252067.3604144435} best=1252067.3604144435
155: neval=1066{'avg': 1253003.1442185303, 'max': 1488934.1261543743, 'min': 1252067.3604144435} best=1252067.3604144435
156: neval=1084{'avg': 1253266.915372225, 'max': 1532349.1807624279, 'min': 1252067.3604144435} best=1252067.3604144435
157: neval=1056{'avg': 1253655.1037258515, 'max': 1585557.9654209095, 'min': 1252067.3604144435} best=1252067.3604144435
158: neval=1076{'avg': 1254007.7310288781, 'max': 1530698.671658346, 'min': 1252067.3604144435} best=1252067.3604144435
159: neval=1072{'avg': 1255597.3211219271, 'max': 1728955.3008150335, 'min': 1252067.3604144435} best=1252067.3604144435
160: neval=1096{'avg': 1253836.682250652, 'max': 1882447.6850665386, 'min': 1252067.3604144435} best=1252067.3604144435
161: neval=1064{'avg': 1253551.208044882, 'max': 1560642.6499001323, 'min': 1252067.3604144435} best=1252067.3604144435
162: neval=1081{'avg': 1253777.5738652823, 'max': 1548117.3006847294, 'min': 1252067.3604144435} best=1252067.3604144435
163: neval=1060{'avg': 1254342.202647465, 'max': 1596270.0083716263, 'min': 1252067.3604144435} best=1252067.3604144435
164: neval=1071{'avg': 1253382.0737987254, 'max': 1601920.3243127156, 'min': 1252067.3604144435} best=1252067.3604144435
165: neval=1047{'avg': 1253719.584666915, 'max': 1643815.4554780105, 'min': 1252067.3604144435} best=1252067.3604144435
166: neval=1060{'avg': 1253745.4163284686, 'max': 1863426.1972855465, 'min': 1252067.3604144435} best=1252067.3604144435
167: neval=1043{'avg': 1253560.4966601068, 'max': 1893196.0972268973, 'min': 1252067.3604144435} best=1252067.3604144435
168: neval=1067{'avg': 1253615.9332129026, 'max': 1920091.496942338, 'min': 1252067.3604144435} best=1252067.3604144435
169: neval=1039{'avg': 1253810.8859935144, 'max': 1612411.6630982624, 'min': 1252067.3604144435} best=1252067.3604144435
170: neval=1023{'avg': 1253627.0284435006, 'max': 1734308.8826486035, 'min': 1252067.3604144435} best=1252067.3604144435
171: neval=1037{'avg': 1254524.3429572629, 'max': 2001273.302444336, 'min': 1252067.3604144435} best=1252067.3604144435
172: neval=1044{'avg': 1254309.5630703664, 'max': 1712903.1048219071, 'min': 1252067.3604144435} best=1252067.3604144435
173: neval=1023{'avg': 1254107.550248672, 'max': 1879053.2631049387, 'min': 1252067.3604144435} best=1252067.3604144435
174: neval=1053{'avg': 1254732.4440634428, 'max': 1877684.057286262, 'min': 1252067.3604144435} best=1252067.3604144435
175: neval=1080{'avg': 1252617.6481626825, 'max': 1510627.5831459912, 'min': 1252067.3604144435} best=1252067.3604144435
176: neval=1094{'avg': 1253862.1167777963, 'max': 1590274.9892023432, 'min': 1252067.3604144435} best=1252067.3604144435
177: neval=1090{'avg': 1255061.0975254152, 'max': 1597074.4865619682, 'min': 1252067.3604144435} best=1252067.3604144435
178: neval=1111{'avg': 1253436.9792259152, 'max': 1559964.5358774927, 'min': 1252067.3604144435} best=1252067.3604144435
179: neval=1062{'avg': 1253006.8535574467, 'max': 1512661.7942180166, 'min': 1252067.3604144435} best=1252067.3604144435
180: neval=1075{'avg': 1254822.013275743, 'max': 1704254.6949508225, 'min': 1252067.3604144435} best=1252067.3604144435
181: neval=1056{'avg': 1252702.0685584026, 'max': 1561255.504871697, 'min': 1252067.3604144435} best=1252067.3604144435
182: neval=1075{'avg': 1255366.5120743918, 'max': 1879479.3465434718, 'min': 1252067.3604144435} best=1252067.3604144435
183: neval=1041{'avg': 1255060.825811804, 'max': 1799314.9606766088, 'min': 1252067.3604144435} best=1252067.3604144435
184: neval=1069{'avg': 1254451.7803522174, 'max': 1562381.0250166527, 'min': 1252067.3604144435} best=1252067.3604144435
185: neval=1077{'avg': 1254938.337651393, 'max': 1886105.750302032, 'min': 1252067.3604144435} best=1252067.3604144435
186: neval=1076{'avg': 1253728.2323096264, 'max': 1759197.91416434, 'min': 1252067.3604144435} best=1252067.3604144435
187: neval=1041{'avg': 1253057.749849489, 'max': 1600166.9075012733, 'min': 1252067.3604144435} best=1252067.3604144435
188: neval=1109{'avg': 1254232.575692722, 'max': 1584324.3255053647, 'min': 1252067.3604144435} best=1252067.3604144435
189: neval=1076{'avg': 1255112.9385123104, 'max': 1736816.7315418797, 'min': 1252067.3604144435} best=1252067.3604144435
190: neval=1079{'avg': 1253238.3822104188, 'max': 1613128.0042474724, 'min': 1252067.3604144435} best=1252067.3604144435
191: neval=1062{'avg': 1254939.0861058987, 'max': 1925592.3075701834, 'min': 1252067.3604144435} best=1252067.3604144435
192: neval=1088{'avg': 1255372.9345317553, 'max': 2066933.3728273995, 'min': 1252067.3604144435} best=1252067.3604144435
193: neval=1072{'avg': 1253716.2058384984, 'max': 1526239.5972792248, 'min': 1252067.3604144435} best=1252067.3604144435
194: neval=1061{'avg': 1253931.6747376418, 'max': 1587623.1665398842, 'min': 1252067.3604144435} best=1252067.3604144435
195: neval=1075{'avg': 1253994.1104519323, 'max': 1849045.3034416377, 'min': 1252067.3604144435} best=1252067.3604144435
196: neval=1091{'avg': 1253985.4560243208, 'max': 1729805.6679713293, 'min': 1252067.3604144435} best=1252067.3604144435
197: neval=1092{'avg': 1254105.7834433424, 'max': 1762137.6536825122, 'min': 1251846.9152582241} best=1251846.9152582241
198: neval=1071{'avg': 1253878.990947506, 'max': 1562655.6150837753, 'min': 1251846.9152582241} best=1251846.9152582241
199: neval=1114{'avg': 1254228.8681704185, 'max': 1669465.7955420096, 'min': 1251846.9152582241} best=1251846.9152582241
200: neval=1084{'avg': 1254553.7341442069, 'max': 1717435.514253533, 'min': 1251846.9152582241} best=1251846.9152582241
201: neval=1064{'avg': 1255326.440516477, 'max': 1818170.9900802947, 'min': 1251846.9152582241} best=1251846.9152582241
202: neval=1061{'avg': 1253890.7781204062, 'max': 1674002.4668581546, 'min': 1251846.9152582241} best=1251846.9152582241
203: neval=1072{'avg': 1253098.9216728706, 'max': 2229791.3975362573, 'min': 1251846.9152582241} best=1251846.9152582241
204: neval=1074{'avg': 1253580.8630016202, 'max': 1628250.8939933998, 'min': 1251846.9152582241} best=1251846.9152582241
205: neval=1091{'avg': 1253869.8464051292, 'max': 1659900.250442844, 'min': 1251846.9152582241} best=1251846.9152582241
206: neval=1070{'avg': 1253667.7418007415, 'max': 1776393.707803519, 'min': 1251846.9152582241} best=1251846.9152582241
207: neval=1040{'avg': 1252412.3800567782, 'max': 1474056.71616366, 'min': 1251846.9152582241} best=1251846.9152582241
208: neval=1064{'avg': 1254344.5293668916, 'max': 1736237.6500590416, 'min': 1251846.9152582241} best=1251846.9152582241
209: neval=1026{'avg': 1253187.5255822898, 'max': 1668459.305387463, 'min': 1251846.9152582241} best=1251846.9152582241
210: neval=1067{'avg': 1254116.7233599462, 'max': 2036809.6996574628, 'min': 1251846.9152582241} best=1251846.9152582241
211: neval=1080{'avg': 1254235.4042901103, 'max': 1722938.511299158, 'min': 1251846.9152582241} best=1251846.9152582241
212: neval=1034{'avg': 1252863.7769390289, 'max': 1811447.3187967513, 'min': 1251846.9152582241} best=1251846.9152582241
213: neval=1060{'avg': 1253649.9087425228, 'max': 1538881.085510506, 'min': 1251846.9152582241} best=1251846.9152582241
214: neval=1074{'avg': 1253699.0929086613, 'max': 1826655.6645459253, 'min': 1251846.9152582241} best=1251846.9152582241
215: neval=1076{'avg': 1252945.4538726597, 'max': 1574664.2737299704, 'min': 1251846.9152582241} best=1251846.9152582241
216: neval=1074{'avg': 1255106.4540085956, 'max': 2059787.3591036913, 'min': 1251846.9152582241} best=1251846.9152582241
217: neval=1072{'avg': 1254555.543973625, 'max': 1644352.5811415766, 'min': 1251846.9152582241} best=1251846.9152582241
218: neval=1079{'avg': 1252758.0114037548, 'max': 1777504.326271894, 'min': 1251846.9152582241} best=1251846.9152582241
219: neval=1032{'avg': 1252719.2022497933, 'max': 1566485.974338636, 'min': 1251846.9152582241} best=1251846.9152582241
220: neval=1070{'avg': 1254073.8258013458, 'max': 1750357.6667352377, 'min': 1251846.9152582241} best=1251846.9152582241
221: neval=1068{'avg': 1253411.200180583, 'max': 1671065.2153748325, 'min': 1251846.9152582241} best=1251846.9152582241
222: neval=1070{'avg': 1253664.4888846846, 'max': 1777944.3616811424, 'min': 1251846.9152582241} best=1251846.9152582241
223: neval=1078{'avg': 1254401.6114392749, 'max': 1624450.2438429382, 'min': 1251846.9152582241} best=1251846.9152582241
224: neval=1082{'avg': 1253969.4024513282, 'max': 1627606.9492811535, 'min': 1251846.9152582241} best=1251846.9152582241
225: neval=1106{'avg': 1253509.7948589022, 'max': 1780923.7780046698, 'min': 1251846.9152582241} best=1251846.9152582241
226: neval=1081{'avg': 1253504.2409109517, 'max': 1574060.0419081766, 'min': 1251846.9152582241} best=1251846.9152582241
227: neval=1058{'avg': 1252951.4921529163, 'max': 1574060.0419081766, 'min': 1251846.9152582241} best=1251846.9152582241
228: neval=1079{'avg': 1254247.0588007115, 'max': 1846948.4302210598, 'min': 1251846.9152582241} best=1251846.9152582241
